reaction_id,reaction_name,subsystem,genes,minimum,maximum
EICOSTETCPT2,Carnitine transferase,Fatty acid oxidation,12896,0.0,9.833911462919787e-12
RDH3a,"Retinol dehydrogenase (11-cis,NADPH)",Vitamin A metabolism,77974;242285;108841;105014;17252,0.0,1000.0
PCHOLET_HSABCt,"Transport of 1-Eicosatrienoylglycerophosphocholine (Delta 11, 14, 17)","Transport, extracellular",54670;11303;11982;54667;18670,0.0,0.0
r1670,Y+LAT2 Utilized transport,"Transport, extracellular",330836,-1000.0,1000.0
HMR_3406,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,231086;11363;229211;15107;11364;15108;235674;11370;97212;93747;52538,0.0,1.5418777365994174e-12
HMR_1280,Carbonyl Reductase (NADPH),Leukotriene metabolism,28200;109857;12408,-1000.0,1000.0
FORtm,Formate mitochondrial transport,"Transport, mitochondrial",,-1.7807294100818509e-12,0.0
ACRNtp,Acetylcarnitine transport out of peroxisome,"Transport, peroxisomal",57279,-1000.0,1000.0
2HBO,2 HydroxybutyrateNAD oxidoreductase,Propanoate metabolism,16833;54122;106557;16828;16832,-16.70828857142858,-16.70828857142133
NEU22,"Sialidase, Cytosol (Neu2)",Sphingolipid metabolism,23956,0.0,0.0
NT5C,5'-nucleotidase,NAD metabolism,23959;70881;230718;76952;107569;50773,0.0,0.0
GLYALDDr,D-Glyceraldehyde dehydrogenase,Miscellaneous,110695;11669;72535;11671;56752,-3.979039320256561e-12,1.358905255881542e-12
GLUCYS,Gamma-glutamylcysteine synthetase,Glutathione metabolism,14630;14629,0.0,0.0
SQLSr,Squalene synthase,Cholesterol metabolism,14137,0.0,1000.0
HMR_8023,HMR 8023,"Transport, extracellular",,0.0,0.0
r1175,Sterol Esterase,Miscellaneous,16889;12613,0.0,9.094947017729282e-13
HMGCOAR,Hydroxymethylglutaryl CoA reductase,Cholesterol metabolism,15357,0.0,1000.0
RE3273C_1,Phospholipase D,Phosphatidylinositol phosphate metabolism,18806,-43.13869496274583,956.8613050372828
HMR_3069,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,17919;235674,0.0,0.0
SK_octdececoa_c,Sink for Octadecenoyl Coenzyme A,Fatty acid oxidation,,-3.61666252501891e-12,0.0
FCLTm,Ferrochelatase  mitochondrial,Heme synthesis,14151,0.0,0.0
GALGT3,"Beta-1,4 N-acetylgalactosaminyltransferase",Sphingolipid metabolism,14421,0.0,0.0
HEXDECEETH,Formation of C16:1-Ethanolamide,Glycerophospholipid metabolism,18805;18806,0.0,0.0
r1007,Facilitated diffusion,"Transport, peroxisomal",,0.0,9.094947017729282e-13
MTHFDm,Methylenetetrahydrofolate dehydrogenase  NADP   mitochondrial,Folate metabolism,270685;108156;17768,-1000.0,1000.0
HMR_3223,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,97212;93747,0.0,1.3199330034050247e-12
PCHOLN205_HSABCt,"Transport of 1-Eicosapentenoylglycerophosphocholine (Delta 5, 8, 11, 14, 17), Sn1-Lpc (20:5)","Transport, extracellular",54670;11303;11982;54667;18670,0.0,0.0
HMR_3724,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,0.0
HMR_2967,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;14081;433256;74205;50790;328845;94180,0.0,0.0
HMR_2975,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;14081;433256;74205;50790;328845;94180,0.0,0.0
UPP3S,Uroporphyrinogen-III synthase,Heme synthesis,22276,0.0,0.0
HMR_3201,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,97212;231086;52538,0.0,0.0
TRDR,Thioredoxin reductase (NADPH),Nucleotide interconversion,50493,999.9999999999648,1000.0
PCHOLN28_HSPLA2,Formation of Lysopc A C28:0 by Phospholipase A2,Glycerophospholipid metabolism,237625;26971;329502;53357;18780;66350;18784;18783;211429,0.0,1.0338396805309458e-12
NAIt,Na+ / iodide cotransport,"Transport, extracellular",114479,-1000.0,1000.0
DURAD,Dihydrouracil dehydrogenase (NADP),Pyrimidine catabolism,99586,-474.90640257936764,-474.9064025793204
6EPVSthc,Uptake of 6-epi-pravastatin by hepatocytes,Drug metabolism,101488,-1000.0,1000.0
r1837,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
SUBERCACT,Transport of suberyl carnitine into cytosol,Fatty acid oxidation,57279,-1.1368683772161603e-12,0.0
SMS3,"Sphingomyelin Synthase, Formation of Sm (D18:1/16:1)",Glycerophospholipid metabolism,208449;74442,0.0,0.0
HACD9m,"(2S,3S)-3-hydroxy-2-methylbutanoyl-CoA:NAD+ oxidoreductase","Valine, leucine, and isoleucine metabolism",74147;15107;15108,0.0,0.0
r1750,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
RE3234C,RE3234,Fatty acid synthesis,,0.0,2.6503244043851737e-12
HMR_3431,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,231086;11363;229211;15107;11364;15108;235674;11370;97212;93747;52538,0.0,1.8805697739783986e-12
PI34P5K,"Phosphatidylinositol 3,4-bisphosphate 5-kinase",Inositol phosphate metabolism,18719;18717;18720,0.0,0.0
HAtly,"Hyaluronan transport, extracellular to lysosome","Transport, lysosomal",,0.0,0.0
r1811,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
HMR_7329,"Alpha-1, 6-Mannosyl-Glycoprotein 4-Beta-N-Acetylglucosaminyltransferase",N-glycan metabolism,67569,0.0,0.0
HMR_0817,"Beta-Galactoside Alpha-2, 3-Sialyltransferase",Glycosphingolipid metabolism,20443;20444;20442,0.0,1.1759482276829658e-12
PI5P3K,Phosphatidylinositol-5-phosphate 3-kinase,Inositol phosphate metabolism,240752;23900;74769;18704;18705;18706;18707;30955;18708;320207;18709;18710;225326,0.0,0.0
HMR_2535,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,Fatty acid synthesis,67044;70757;57874;30963;66775,0.0,0.0
r0047,Adenosine 5-monophosphate phosphohydrolase Purine metabolism EC:3.1.3.5,Purine catabolism,103850;23959;70881;230718;76952;107569;50773,0.0,1.8758328224066645e-12
HMR_7757,HMR 7757,"Transport, mitochondrial",13167,0.0,0.0
ETHAK,Ethanolamine kinase,Glycerophospholipid metabolism,12651;75320;12660;214253,0.0,0.0
SERPT,Serine C palmitoyltransferase,Sphingolipid metabolism,20773;228677;268656,0.0,0.0
FACOAL170,Fatty-acid--CoA ligase,Fatty acid oxidation,14081;50790;74205,0.0,0.0
r0641,(5-Glutamyl)-peptide:amino-acid 5-glutamyltransferase Arachidonic acid metabolism EC:2.3.2.2,Fatty acid oxidation,71522;207182;14598;23887,-1000.0,1000.0
EX_dopa4glcur_e,Exchange of Dopamine 4-O-Glucuronide,Exchange/demand reaction,,0.0,0.0
C4x,Esterification of Butyrylcoa to Butyrylcarnitine for Transport,"Transport, peroxisomal",74114,-1.1682038454335753e-12,2.8563817977556027e-12
EX_M03131_e,EX M03131[e],Exchange/demand reaction,,0.0,0.0
PCHOL2STE_HSABCt,Transport of 2-Stearoylglycerophosphocholine,"Transport, extracellular",54670;11303;11982;54667;18670,0.0,0.0
HMR_0433,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;14081;433256;74205;50790;328845;94180,0.0,0.0
PCm,Pyruvate carboxylase,Pyruvate metabolism,18563,738.3690877847785,738.3690877848283
RSVATPtu,Efflux of rosuvastatin by BCRP from the enterocytes into lumen,Drug metabolism,26357,0.0,0.0
HMR_0851,"Alpha-N-Acetylneuraminate Alpha-2, 8-Sialyltransferase",Glycosphingolipid metabolism,20449,0.0,0.0
NOt,NO transport (diffusion),"Transport, extracellular",,-1.4175327578413999e-12,0.0
PCHOL2LINL_HSPLA2,Formation of 2-Linoleoylglycerophosphocholine by Phospholipase A2,Glycerophospholipid metabolism,237625;26971;329502;53357;18780;66350;18784;18783;211429,0.0,0.0
HMR_2859,Carnitine O-Acetyltransferase,"Transport, endoplasmic reticular",12908,-1.5916157281026244e-12,0.0
r1957,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
NTD9e,"5'-nucleotidase (GMP), extracellular",Nucleotide interconversion,50773;23959,0.0,0.0
HMR_3100,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,74147;15488,0.0,3.282707439211663e-12
RE2912M,Long-Chain-Fatty-Acid- Coenzyme A Ligase,Fatty acid oxidation,14081;433256;74205;50790;216739,0.0,1.5916157281026244e-12
RBFK,Riboflavin kinase,Vitamin B2 metabolism,54391,0.0,1.5916157281026244e-12
G14T20g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate synthesis,14595;56336;57370;53418,0.0,0.0
HMR_2979,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;14081;433256;74205;50790;328845;94180,0.0,1.1368683772161603e-12
HMR_3243,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,97212;231086;52538,0.0,0.0
ASPT,L-aspartase,Glutamate metabolism,14194,0.0,1.1368683772161603e-12
HMR_3184,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,97212;15107;15108,0.0,0.0
PIK4,Phosphatidylinositol 4-kinase,Glycerophospholipid metabolism,224020;84095;107650,0.0,0.0
ABTArm,"4-aminobutyrate transaminase, reversible (mitochondrial)",Glutamate metabolism,268860,-1000.0,-999.9999999999943
HMR_3117,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,97212;15107;15108,0.0,3.176126028847648e-12
HMR_2391,HMR 2391,Fatty acid synthesis,,0.0,7.389644451905042e-12
HMR_2218,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,Fatty acid synthesis,67044;70757;57874;30963;66775,0.0,2.0463630789890885e-12
CYTK2_1,Adenylate kinase,Nucleotide interconversion,66588,-1000.0,1000.0
EX_ind3ac_e,EX ind3ac LPAREN e RPAREN,Exchange/demand reaction,,0.0,0.0
C6COAt,Esterification of Of Hexanoylcoa for Transport into Cytosol,"Transport, peroxisomal",74114,-1000.0,1000.0
PCHOLN204_HSPLA2,"Formation of 1-Eicosatetraenoylglycerophosphocholine (Delta 8, 11, 14, 17), Sn1-Lpc (20:4) by Phospholipase A2",Glycerophospholipid metabolism,237625;26971;329502;53357;18780;66350;18784;18783;211429,0.0,0.0
LNELDCCPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,12894;12895;78070,0.0,9.015010959956271e-13
r0357,Glycolysis / Glyconeogenesis EC:2.7.1.1,Fructose and mannose metabolism,15275;15277;212032,0.0,1.106379634372636e-11
ADPACDAc,Activation of adipic acid for formation of adipoyl carnitine,Fatty acid oxidation,,0.0,0.0
3ISPVSthc,Uptake of 3-alpha-iso-pravastatin by hepatocytes,Drug metabolism,101488,-1000.0,1000.0
HEXCCOAtx,Fatty acid intracellular transport,"Transport, peroxisomal",,0.0,0.0
FACOAL1821,Linoleic acid:CoA ligase (AMP-forming),Fatty acid oxidation,14081;50790;74205;328845,0.0,0.0
PTVSTATPtu,Efflux of pitavastatin by BCRP from the enterocytes into lumen,Drug metabolism,26357,0.0,0.0
GGTAe2,Gamma glutamyltransferase,Glutathione metabolism,71522;207182;14598;23887,-100.0,900.0000000000048
FTHFLmi,Formate tetrahydrofolate ligase  mitochondrial irreversible,Folate metabolism,270685;108156,0.0,0.0
HMR_2819,Carnitine O-Acetyltransferase,"Transport, endoplasmic reticular",12908,0.0,0.0
FACOAE1829Z12Z,"Linoleoyl-CoA hydrolase (18:2(9Z,12Z))",Fatty acid oxidation,171281;171282;70025;12012;217700;171210,0.0,6.821210263296962e-12
HMR_2609,HMR 2609,"Transport, mitochondrial",57279;319800;207151;171405;30805;20517;236149;236293;434674;214663,-1000.0,1000.0
HMR_3068,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,74147;15488,0.0,1.4779288903810084e-12
LEUKTRC4t,Leukotriene C4 transport via bicarbonate countertransport,"Transport, extracellular",101488;28253,-1000.0,1000.0
EX_etoh_e,Ethanol exchange,Exchange/demand reaction,,-9.208633855450898e-12,0.0
r2112,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HMR_1742,3Alpha-Hydroxysteroid 3-Dehydrogenase (Si-Specific),Bile acid synthesis,83702,0.0,0.0
HMR_2365,HMR 2365,Fatty acid synthesis,76267;56473;60527,0.0,0.0
RE0576C_1,RE0576C,Fatty acid synthesis,,0.0,0.0
ACALDtm,Acetaldehyde mitochondrial diffusion,"Transport, mitochondrial",,-520.730838853007,0.0
HMR_0260,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171281;171282;70025;12012;217700;171210,0.0,3.68771679859492e-12
HMR_0193,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171281;171282;70025;12012;217700;171210,0.0,0.0
EX_oleth_e,Exchange of Oleoyl Ethanolamide,Exchange/demand reaction,,0.0,9.094947017729282e-13
PPAer,"Inorganic diphosphatase, endoplasmic reticulum",Miscellaneous,14378;68401;14377,0.0,0.0
r1754,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
SBPP1,Sphinganine 1-phosphate phosphatase,Sphingolipid metabolism,67916;19012;433323;50784;81535,0.0,0.0
PCHOLN19_HSPLA2,"Formation of 1-NoNADecanoylglycerophosphocholine, Sn1-Lpc (19:0) by Phospholipase A2",Glycerophospholipid metabolism,237625;26971;329502;53357;18780;66350;18784;18783;211429,0.0,0.0
HMR_2374,HMR 2374,Fatty acid synthesis,,0.0,1.3073986337985843e-12
MTHFC,Methenyltetrahydrofolate cyclohydrolase,Folate metabolism,665563;108156,-733.7635776610553,1000.0000000000013
GMPtg,GMP transport (Golgi),"Transport, golgi apparatus",,-1.1368683772161603e-12,0.0
HMR_2686,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,-2.2066963596822624e-12,0.0
RE3175C,RE3175,Fatty acid oxidation,,0.0,0.0
FUMm,Fumarase  mitochondrial,Citric acid cycle,14194,-1000.0,941.227350051669
HMR_1738,"Cholest-5-Ene-3Beta, 7Alpha-Diol 3Beta-Dehydrogenase",Bile acid synthesis,101502,0.0,0.0
ARGSL,Argininosuccinate lyase,Alanine and aspartate metabolism,109900,0.0,0.0
HMR_0962,HMR 0962,"Transport, mitochondrial",,0.0,0.0
SBTD_D2,D sorbitol dehydrogenase  D fructose producing,Fructose and mannose metabolism,20322,-1.1141310096718372e-12,9.565197119214149e-12
HMR_3224,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,97212;15107;15108,0.0,4.206412995699793e-12
GCALDD,Glycolaldehyde dehydrogenase,Glyoxylate and dicarboxylate metabolism,19378;621603;56752;67689;110695;73458;11668;11670;56847;11671,0.0,0.0
r1809,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
GLYOX,Hydroxyacylglutathione hydrolase,Pyruvate metabolism,14651;68977,0.0,1.2505552149377763e-12
HMR_3663,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,9.094947017729282e-13
HMR_0207,HMR 0207,"Transport, extracellular",11303,0.0,0.0
HMR_3456,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid synthesis,11370;229211;11363;11364,0.0,0.0
HMR_0386,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171281;171282;70025;12012;217700;171210,0.0,9.094947017729282e-13
r1910,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
HMR_3186,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,11370;229211;11363;11364,0.0,0.0
SMS,Sphingomyelin synthase (homo sapiens),Sphingolipid metabolism,208449,3.010689929553204,3.010689929553204
C9BRxtc,Transport of dimethylnonanoylcarnitine from peroxisomes to cytosol,"Transport, peroxisomal",57279,-1000.0,1000.0
CYTK14n,"Cytidylate kinase (dCMP,CTP),nuclear",Nucleotide interconversion,66588,-1000.0,1000.0
PE12_HSABCt,Transport of 1-Didecanoylglycerophosphoethanolamine (C12:0 Pe),"Transport, extracellular",320940;50770,0.0,0.0
HMR_3189,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,97212;231086;52538,0.0,0.0
RE1531M,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,97212;231086;52538,0.0,0.0
S6T25g,"Heparan sulfate 6-sulfotransferase, Golgi apparatus",Chondroitin synthesis,50785;50786;50787,0.0,0.0
FUM,Fumarase,Citric acid cycle,14194,-1000.0,941.2273500516668
HMR_2675,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12894;12895;78070,-1.1629216108606972e-12,5.6843418860808015e-12
HMR_2610,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,-1000.0,1000.0
HMR_3711,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,1.3642420526593924e-12
TYRTA,Tyrosine transaminase,Tyrosine metabolism,234724;14718,0.0,0.0
PDE4,"3',5'-cyclic-nucleotide phosphodiesterase",Nucleotide interconversion,18576;225600;18582;207728;23984;18585;18587;18588;78600;241489;110855;242202;54611;18574;18575;18573,0.0,9.094947017729282e-13
ELAIDCPT2,Carnitine transferase,Fatty acid oxidation,12896,-2.9720987575793904e-12,0.0
HMR_3194,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,229211;11364,0.0,1.262989712813578e-12
EX_pendecaeth_e,Exchange of Pentadecanoyl Thanolamide (C15:0),Exchange/demand reaction,,0.0,2.3874235921539366e-12
HMR_3709,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,1.0231815394945443e-12
ECOAH9m,"Enoyl-coa hydratase, 3-Hydroxy-2-methylbutyryl-CoA forming","Valine, leucine, and isoleucine metabolism",97212;231086;93747,0.0,0.0
SALMCOM,S-Adenosyl-L-methionine:catechol O-methyltransferase,Tyrosine metabolism,12846;69156,0.0,0.0
HMR_3692,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,1.1368683772161603e-12
r1842,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
HMR_1321,HMR 1321,Eicosanoid metabolism,224024;67053,-1000.0,1000.0
3HPVSTETCOAitx,3HPVSTETCOAitx,Drug metabolism,,0.0,1.4779288903810084e-12
GLCt1,Glucose transport  uniport,"Transport, extracellular",170441;20525;20526;20527;20528;353169;117591;227659;435818;56017,-1000.0,1000.0
APAT2rm,3-Aminopropanoate:2-oxoglutarate aminotransferase (m),Beta-Alanine metabolism,268860,474.9064025793232,474.9064025793775
HMR_3666,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,1.0800249583553523e-12
SMPD3l,"Sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)",Sphingolipid metabolism,58994;20597,0.0,0.0
GALtly,Galactose efflux from lysosome,"Transport, lysosomal",,0.0,0.0
HMR_3712,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,1000.0
NTD7l,"5'-nucleotidase (AMP), lysosome",Purine catabolism,11433;56318;66659;11432,0.0,1.9667822925839573e-11
C161CPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,12894;12895;78070,-1000.0,1000.0
HMR_0758,Sphingosine N-Acyltransferase,Sphingolipid metabolism,76893;545975;93898;71949;241447;67260,0.0,0.0
r2120,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
EX_lpam_e,Exchange of Lipoamide,Exchange/demand reaction,,0.0,100.0
HMR_3071,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,74147,0.0,0.0
HMR_2776,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,0.0,0.0
HMR_0853,"Alpha-N-Acetylneuraminate Alpha-2, 8-Sialyltransferase",Glycosphingolipid metabolism,20449,0.0,0.0
HMR_3703,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,9.094947017729282e-13
PEPALM_HSPLA2,Formation of 1-Palmitoylglycerophosphoethanolamine by Phospholipase A2,Glycerophospholipid metabolism,237625;26971;329502;53357;18780;66350;18784;18783;211429,0.0,0.0
HMR_2739,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12894;12895;78070,0.0,0.0
HMR_3187,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,97212;93747,0.0,1.2931877790833823e-12
HMR_3630,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,9.094947017729282e-13
N2M2NMASNtly,"N2m2nmasn transport, extracellular to lysosome","Transport, lysosomal",,0.0,0.0
CSNAT2x,"Carnitine dimethyl nonanoyl transferase, revsible, peroxisomal",Fatty acid oxidation,12908;74114,-1000.0,1000.0
RE0926E,Alpha-Amylase,Starch and sucrose metabolism,109959;100043686;100043688;11722;100043684,-300.0,-299.99999999999613
HMR_1129,Alcohol Dehydrogenase,Leukotriene metabolism,76187;11522;11529;100417514;11532;26876,-1.1229733192724073e-12,0.0
ST3GAL21g,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase, Golgi apparatus",Sphingolipid metabolism,20444,0.0,0.0
r2087,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HMR_2669,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12894;12895;78070,0.0,1.1206274003987866e-12
FACOAL244_1,Fatty-acid--CoA ligase,Fatty acid oxidation,14081,0.0,0.0
GALT,Galactose 1 phosphate uridylyltransferase,Galactose metabolism,14430,-1000.0,1000.0
CORE4GTg,"Core 4 beta6-GalNAc-transferase, Golgi apparatus",O-glycan metabolism,72077,0.0,0.0
r1784,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
SUCCCROT,Production of succinyl carnitine,Fatty acid oxidation,74114,0.0,8.303112755237285e-13
HCO3_CLt,Bicarbonate transport (Cl-/HCO3- exchange),"Transport, extracellular",20536;20533;20535;240215,-1000.0,1000.0
DESAT18_9,"Linoleoyl-CoA, hydrogen-donor:oxygen oxidoreductase",Fatty acid synthesis,76267;56473,0.0,6.487255177489715e-12
HMR_3659,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
HMR_3098,Acyl Coenzyme A Oxidase,Fatty acid oxidation,80911;11430,-9.734435479913373e-13,0.0
THYMDtl,Thymidine facilated transport from lysosome,"Transport, lysosomal",71279,0.0,1.7053025658242404e-12
RE3226C,RE3226,Fatty acid synthesis,54326;83603;68801;170439,0.0,8.348877145181177e-13
PCHOLN1836_HSPLA2,"Formation of 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12) by Phospholipase A2",Glycerophospholipid metabolism,237625;26971;329502;53357;18780;66350;18784;18783;211429,0.0,0.0
r0817,Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.3.2,"Transport, extracellular",11988,-1000.0,1000.0
HMR_9648,HMR 9648,"Transport, extracellular",,-100.0,0.0
HMR_3658,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
HMR_2861,HMR 2861,"Transport, endoplasmic reticular",20520,0.0,0.0
HMR_2543,Very-Long-Chain Enoyl Coenzyme A Reductase,Fatty acid synthesis,106529;243078,0.0,0.0
RE3151C,RE3151,Fatty acid oxidation,54326;83603;68801;170439,0.0,1.8189894035458565e-12
HMR_1746,Cholestanetriol 26-Monooxygenase,Bile acid synthesis,104086,0.0,0.0
MDH,Malate dehydrogenase,Citric acid cycle,76668;17449,-1000.0,1000.0
ASCBt4,L-ascorbate transport via proton symport,"Transport, extracellular",20522;54338,-900.0000000000343,1000.0
CRNtim,L carnitine transport out of mitochondria via diffusion,"Transport, mitochondrial",57279,-1000.0,1000.0
3HPVSTEThc,3HPVSTEThc,Drug metabolism,,0.0,1.5967833116354253e-12
HMR_2284,Stearoyl Coenzyme A 9-Desaturase,Fatty acid synthesis,20249,0.0,1.4542441325223383e-12
HMR_3429,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,231086;11363;229211;15107;11364;15108;235674;11370;97212;93747;52538,0.0,1.5651412633068245e-12
ADNt,Adenosine facilated transport in cytosol,"Transport, extracellular",13340;63959,-1000.0,1000.0
C30CPT1,Production of propionylcarnitine,Fatty acid oxidation,12894;12895;78070,-1000.0,1000.0
HMR_6976,S-Adenosyl-L-Methionine:Cytochrome-C-L-Lysine N6-Methyltransferase,Lysine metabolism,110147;20937;107823;77683;225888;192195;18193;69726;75410;74729;208043;208266;232811;233904;84505;67956;239122;235626;73251;64707;214162;381022;234135;231051;69188,0.0,0.0
DDPGAm,"2-dehydro-3-deoxy-phosphogluconate aldolase, mitochondrial",Arginine and proline metabolism,,0.0,1.8947806286936006e-12
HMR_0835,HMR 0835,Glycosphingolipid metabolism,14667,0.0,1.0302869668521453e-12
MLTHFte2,Transport by Rfc into Extracellular Space,"Transport, extracellular",20509,-900.0000000000089,100.0
EX_phpyr_e,Exchange of Phenylpyruvate,Exchange/demand reaction,,-100.0,-99.99999999999272
UDPG3DOPA,Dopamine 3-O-Glucuronidation,Tyrosine metabolism,78752;78923;269941;234356;74241,0.0,3.0869512349132012e-12
NCKt,Na+/Ca2+-K+ exchange,"Transport, extracellular",76376;238384;94249;214111,-1000.0,1000.0
TMLYSOX,Trimethyllysine dioxygenase,Lysine metabolism,192289,0.0,0.0
PEDH15_HSPLA2,Formation of 1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe) by Phospholipase A2,Glycerophospholipid metabolism,237625;26971;329502;53357;18780;66350;18784;18783;211429,0.0,0.0
HMR_2944,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;14081;433256;74205;50790;328845;94180,0.0,0.0
RE3230C,RE3230,Fatty acid synthesis,,0.0,0.0
HMR_0593,1-Acylglycerol-3-Phosphate O-Acyltransferase,Glycerophospholipid metabolism,218121;68262;55979;52123;67469;67216;67512;225010;28169,0.0,0.0
r1179,EC:3.1.1.13,Miscellaneous,16889;12613,0.0,5.3859139370615594e-12
HMR_2942,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;14081;433256;74205;50790;328845;94180,0.0,0.0
UDPGLCAtg,UDPGlcA Golgi transport via UMP antiport,"Transport, golgi apparatus",,0.0,0.0
PCHOLN224_HSPLA2,"Formation of 1-Docosatetraenoylglycerophosphocholine (Delta 7, 10, 13, 16), Sn1-Lpc (22:4) by Phospholipase A2",Glycerophospholipid metabolism,237625;26971;329502;53357;18780;66350;18784;18783;211429,0.0,0.0
HMR_2681,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12894;12895;78070,0.0,0.0
RE1521M,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,97212;74147;231086;93747,-1.1837641977763269e-11,2.1411021104237684e-12
HMR_3191,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,97212;93747,0.0,1.0231815394945443e-12
EX_10fthf_e,10-Formyltetrahydrofolate exchange,Exchange/demand reaction,,0.0,6.679101716144942e-12
C160CPT2,C160 transport into the mitochondria,Fatty acid oxidation,12894;12896,0.0,3.7552183584921295e-12
EX_o2s_e,Superoxide anion exchange,Exchange/demand reaction,,-100.0,-99.9999999999982
HMR_6549,"1-Phosphatidyl-1D-Myo-Inositol-3, 4-Bisphosphate 4-Phosphohydrolase",Inositol phosphate metabolism,269180;234515,0.0,0.0
