reaction_id,reaction_name,subsystem,genes,minimum,maximum
r0358,Glycolysis / Glyconeogenesis EC:2.7.1.1,Fructose and mannose metabolism,15277;212032;15275,0.0,-6.872726072938847e-12
LNLNCGCPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,78070;12894;12895,3.069544618483633e-12,0.0
HMR_2757,HMR 2757,"Transport, mitochondrial",214663;236293;236149;30805;207151;20517;57279;171405;434674;319800,-1000.0,1000.0
ACONT,Aconitate hydratase,Citric acid cycle,11428;64602,-1000.0,1000.0
KHK,Ketohexokinase,Fructose and mannose metabolism,16548,0.0,-8.003212791227182e-12
ESTRONESt,Estrone 3-sulfate transport via bicarbonate countertransport,"Transport, extracellular",101488;28253;58807;108115;108096;108116,-1000.0,1000.0
RE3247X,Acyl Coenzyme A Oxidase,Fatty acid oxidation,80911;11430;93732,0.0,-1.1084466677857563e-12
PCHOLN183_HSABCt,"Transport of 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 9, 12, 15)","Transport, extracellular",11982;54670;11303;18670;54667,0.0,0.0
HMR_2985,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;26458;433256;50790;74205;94180;328845;14081,0.0,-1.3642420526593924e-12
HMR_3716,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,-1.3642420526593924e-12
EX_cyan_e,Hydrogen cyanide exchange,Exchange/demand reaction,,1.5802470443304628e-11,0.0
HMR_0188,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;26458;433256;50790;74205;94180;328845;14081,0.0,-1.4779288903810084e-12
HPYRDCm,"Hydroxypyruvate decarboxylase, mitochondria",Glyoxylate and dicarboxylate metabolism,,0.0,-2.6776281351113834e-12
DEOXFVShc,Formation of deoxy-fluvastatin-dinor,Drug metabolism,11430;15488;74147;235674,100.00000000000179,100.0
IMPC,IMP cyclohydrolase,Purine synthesis,108147,0.0,0.0
HPDECECOAm,Dehydrogenation of Heptadecanoyl Coa,Fatty acid oxidation,11363,0.0,0.0
3HCO3_NAt,Bicarbonate transport (Na/HCO3 1:3 cotransport),"Transport, extracellular",232156;54403,-1000.0,1000.0
PHPYRte,Transport of Phenylpyruvate via Proton Symport,"Transport, extracellular",20503;20501;80879,100.00000000006264,100.0
RE1522M,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,97212;74147;231086;93747,0.0,-3.2741809263825417e-12
EX_M00234_e,EX M00234[e],Exchange/demand reaction,,1.1596057447604835e-11,0.0
HMR_2705,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,78070;12894;12895,0.0,-2.6474898767786346e-12
APNPT,ATP:pantetheine 4'-phosphotransferase,CoA synthesis,269614;75735;74450;211347,0.0,0.0
CERT1rt,Ceramide transport protein,"Transport, endoplasmic reticular",68018,0.0,-1.2505552149377763e-12
AKGDm,2-oxoglutarate dehydrogenase,Citric acid cycle,13382;27402;18293;78920,681.916967309689,681.9169673089079
PGESc,Prostaglandin E synthase,Eicosanoid metabolism,64292;96979;56351,0.0,1000.0
SMPD3g,"Sphingomyelin phosphodiesterase 3, neutral membrane (neutral sphingomyelinase II)",Sphingolipid metabolism,77626;58994;238011,0.0,-1.4779288903810084e-12
RE3228C,RE3228,Fatty acid synthesis,,0.0,-2.6474898767786346e-12
TRYPTAOX,Tryptamine:oxygen oxidoreductase(deaminating)(flavin-containing),Tryptophan metabolism,109731;76507;17161;237940,0.0,-2.0463630789890885e-12
RE2649M,Palmitoyl Coenzyme A Hydrolase,Bile acid synthesis,70025;171210,0.0,-2.3874235921539366e-12
GLNS,Glutamine synthetase,Glutamate metabolism,14645;266744,0.0,-2.9558577807620168e-12
PA_HStn,"Phosphatidate transport, nuclear","Transport, nuclear",,3.126388037344441e-12,0.0
HMR_2215,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,54326;68801;74559;170439;12686;83603;54325,0.0,-1.1738165994756854e-12
HPDECEm,Hydrolysis of Heptadecenoyl Coa,Fatty acid oxidation,70025;170789;66834;171210,0.0,-1.915349820911751e-12
r0750,"3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NADP+ oxidoreductase (B-specific); 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane:NADP+ oxidoreductase Bile acid biosynthesis EC:1.1.1.50",Bile acid synthesis,83702,0.0,1000.0
ADMDC,Adenosylmethionine decarboxylase,Arginine and proline metabolism,11702;100041585,0.0,-1.1723955140041653e-12
HMR_0290,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171282;12012;70025;171210;171281;217700,0.0,-2.0463630789890885e-12
HMR_2621,HMR 2621,"Transport, mitochondrial",214663;236293;236149;30805;207151;20517;57279;171405;434674;319800,0.0,0.0
HMR_2989,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;26458;433256;50790;74205;94180;328845;14081,0.0,-2.0463630789890885e-12
GUACYC,Guanylate cyclase,Nucleotide interconversion,60596;14919;14917;245650;230103;54195;234889;18160,0.0,-1.7053025658242404e-12
PEAR_HSABCt,Transport of 1-Arachidonoyl-Sn-Glycero-3-Phosphoethanolamine,"Transport, extracellular",50770;320940,0.0,0.0
MDRPD,5-Methylthio-5-deoxy-D-ribulose 1-phosphate dehydratase,Arginine and proline metabolism,,0.0,-9.663381206337363e-13
GK1,Guanylate kinase (GMP:ATP),Nucleotide interconversion,14923,8.10648758932881,8.106487589247612
HMR_8476,HMR 8476,"Transport, nuclear",63959;13340,-638.6288907685375,303.51879297693216
RE3120C,RE3120,Fatty acid oxidation,54326;68801;83603;170439,0.0,-1.587555483898281e-12
DM_pcreat_c,"Demand for  Phosphocreatine,  Cytosolic",Exchange/demand reaction,,0.0,0.0
GASNASE2ly,"Glycosylasparaginase, lysosomal",N-glycan degradation,11593,0.0,0.0
EX_didecaeth_e,"Exchange of C12:0-Ethanolamide, Didecanoyl Ethanolamide",Exchange/demand reaction,,0.0,-1.2022383089060895e-11
HMR_3670,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,-1.9326762412674725e-12
RE3241C,RE3241,Fatty acid synthesis,54326;68801;83603;170439,0.0,-3.4152601968773514e-12
RE2999M,Dodecenoyl Coenzyme A Isomerase,Fatty acid oxidation,23986;74147;13177,2.7036151095671812e-12,0.0
PNTK,Pantothenate kinase,CoA synthesis,269614;75735;74450;211347,0.0,0.0
XOLEST183CEH,"Hydrolysis of 1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)",Cholesterol metabolism,12613;16889,0.0,-1.4779288903810084e-12
HMR_0814,"Alpha-N-Acetylneuraminate Alpha-2, 8-Sialyltransferase",Glycosphingolipid metabolism,20449,8.606570037091394e-13,0.0
RE3178M,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15488;231086;15107;15108;74147;97212,0.0,0.0
r2225,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
PHYHx,"Phytanoyl-CoA dioxygenase, peroxisomal",Fatty acid oxidation,16922,0.0,0.0
GARFT,Phosphoribosylglycinamide formyltransferase,Purine synthesis,14450,0.0,0.0
r2093,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HMR_8579,Alpha-Amylase,Starch and sucrose metabolism,100043686;109959;100043688;11722;100043684,100.00000000000323,100.0
THYOXt2,T4 transport via facilitated diffusion,"Transport, extracellular",20502,-1000.0,1000.0
GLYOXm,Hydroxyacylglutathione hydrolase  mitochondrial,Pyruvate metabolism,14651,2.6147972675971687e-12,-5.4996007747831754e-12
ACNAMlt,N-acetylneuraminate transport into lysososme,"Transport, lysosomal",235504,0.0,0.0
RE3168C,RE3168,Fatty acid oxidation,,0.0,0.0
PPM,Phosphopentomutase,Pentose phosphate pathway,72157;66681,936.504382835527,936.5043828345043
PCHOLMYR_HsABCt,Transport of 1-Myristoylglycerophosphocholine,"Transport, extracellular",11982;54670;11303;18670;54667,0.0,0.0
PI3P4K,Phosphatidylinositol 3-phosphate 4-kinase,Inositol phosphate metabolism,18720;224020;84095;18719;107650;18717,0.0,-3.69049062086359e-12
HMR_3651,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,-1.1368683772161603e-12
EX_hepdeceth_e,Exchange of Heptadecanoyl Thanolamide (C17:0),Exchange/demand reaction,,0.0,-1.5660361896152608e-11
HMR_2263,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,54326;68801;74559;170439;12686;83603;54325,2.2502871069677644e-12,-3.751665644813329e-12
r1150,Facilitated diffusion,"Transport, lysosomal",,0.0,-1.7394086171407253e-11
NDPK3m,"ATP:CDP phosphotransferase, mitochondria",Nucleotide interconversion,56520;54369,0.0,-3.291233952040784e-10
FAOXC164C165x,"Fatty Acid Beta Oxidation (C16:4->C16:5), Peroxisomal",Fatty acid oxidation,11430,0.0,0.0
HMR_2264,Very-Long-Chain 3-Oxoacyl Coenzyme A Reductase,Fatty acid synthesis,56348,2.2502871069677644e-12,-3.6225638580467424e-12
HMR_3627,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,-1.4779288903810084e-12
PCHOLN1836_HSABCt,"Transport of 1-Octadeca-Trienoylglycerophosphocholine, Sn1-Lpc (18:3, Delta 6, 9, 12)","Transport, extracellular",11982;54670;11303;18670;54667,0.0,0.0
RE3169C,RE3169,Fatty acid oxidation,,0.0,-1.4607979970256965e-12
BUTt,Butyrate transport (diffusion),"Transport, extracellular",14077;12491;26457;21884;12140;14080;11770;75497;16204;225579;26568;16592;26569,-1000.0,1000.0
HSD3A2r,3 alpha-hydroxysteroid dehydrogenase (type 3),Steroid metabolism,83702,-1000.0,1000.0
NAt5,Sodium/ammonium proton antiporter,"Transport, extracellular",20544;226999;105243,-1000.0,1000.0
HMR_3205,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,52538;231086;97212,0.0,-1.8888373382427124e-12
PGDI,Prostaglandin-H2 D-isomerase [Precursor],Eicosanoid metabolism,19215;54486,-1000.0,1000.0
GALASE18ly,"Beta-galactosidase, lysosomal",Keratan sulfate degradation,50917;12091;19025;18010,0.0,0.0
EX_strch1_e,"Starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]}) exchange",Exchange/demand reaction,,1.290029811368893e-12,0.0
R01115,R01115,Aminosugar metabolism,12764,0.0,-8.31334727192808e-13
3MOX4HOXPGALDOX_NADP,3-Methoxy-4-hydroxyphenylglycolaldehyde:NADP+ oxidoreductase,Tyrosine metabolism,67689;11670;56847;621603;73458,-1000.0,-8.93526825450667e-13
HMR_3664,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,-8.29913915367797e-12
HMR_2348,Very-Long-Chain 3-Oxoacyl Coenzyme A Reductase,Fatty acid synthesis,56348,9.777068044058979e-12,0.0
HMR_2622,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,1.6312342084503846e-12,0.0
MI1345PP,"D-myo-Inositol 1,3,4,5-tetrakisphosphate 5-phosphohydrolase",Inositol phosphate metabolism,16331;64436;170835;16330;104015;212111;16332,0.0,0.0
r0220_1,Propinol Adenylate:Coa Ligase (AMP-Forming) Ec:6.2.1.17 Ec:6.2.1.1,Miscellaneous,380660;68738;60525,0.0,-1.6413537196058314e-12
ADRNCRNt,Transport into the mitochondria (carnitine),Fatty acid oxidation,57279,-1000.0,1000.0
RE3103C,RE3103,Fatty acid oxidation,54326;68801;83603;170439,0.0,-8.675726803630823e-12
RE2998M,Acyl Coenzyme A Oxidase,Fatty acid oxidation,11430,0.0,-4.021671884402167e-12
BILIRED2,Nadh biliverdin reductase,Heme synthesis,233016;109778,0.0,0.0
r0541,"Glutaryl Coenzyme A: (Acceptor) 2, 3-Oxidoreductase (Decarboxylating)",Tryptophan metabolism,270076,0.0,-1.1368683772161603e-12
GLCNACT3g,Alpha-N-acetylglucosaminyltransferase II,Chondroitin synthesis,56219;14042;54616;14043,0.0,0.0
HMR_2364,Very-Long-Chain Enoyl Coenzyme A Reductase,Fatty acid synthesis,243078;106529,0.0,0.0
ST6GALNAC31_1,"Alpha-N-Acetylgalactosaminide Alpha-2, 6-Sialyltransferase 3",Sphingolipid metabolism,26938;20447;50935,0.0,0.0
CHOLK,Choline kinase,Glycerophospholipid metabolism,12651;12660,0.0,-1.9922882019067268e-12
HMR_3704,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,-2.0463630789890885e-12
SPHS1Ptr,Sphingosine-1-phosphate transport,"Transport, endoplasmic reticular",,0.0,-1.0800249583553523e-12
HMR_3425,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,229211;235674;15107;15108;11363;52538;93747;11370;231086;11364;97212,0.0,0.0
HMR_3696,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,-1.7053025658242404e-12
EBP1r,"3-beta-hydroxysteroid-delta(8),delta(7)-isomerase",Cholesterol metabolism,13595,0.0,0.0
PEPALM_HSASBCt,Transport of 1-Palmitoylglycerophosphocholine,"Transport, extracellular",11982;54670;11303;18670;54667,0.0,0.0
HMR_0428,HMR 0428,"Transport, extracellular",14077;12491;26457;21884;12140;14080;11770;75497;16204;225579;26568;16592;26569,0.0,0.0
HMR_0824,"Lactosylceramide Alpha-2, 3-Sialyltransferase",Glycosphingolipid metabolism,20454,0.0,-2.0463630789890885e-12
r1448,Acyl-CoA Oxidase,Fatty acid oxidation,80911;11430,0.0,-6.281197784119286e-12
r1253,Long-Chain-Fatty-Acid---Coa Ligase,Fatty acid oxidation,74205;328845;216739;14081;50790;26458;433256,0.0,-2.9558577807620168e-12
RE2626M,RE2626M,Bile acid synthesis,104086,0.0,1000.0
TPI,Triose-phosphate isomerase,Glycolysis/gluconeogenesis,21991,284.14627162369874,284.1462716234286
HMR_3694,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,-1.4779288903810084e-12
HMR_2261,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,Fatty acid synthesis,70757;30963;66775;67044;57874,2.3723245590190345e-12,-8.86757334228605e-12
CPPPGO,Coproporphyrinogen oxidase (O2 required),Heme synthesis,12892,0.0,0.0
HMR_0192,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;26458;433256;50790;74205;94180;328845;14081,0.0,-1.5916157281026244e-12
HMR_0847,Exo-Alpha-Sialidase,Glycosphingolipid metabolism,50877;23956;18010;241159,0.0,0.0
HMR_2689,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,1.7195134205394424e-12,0.0
HMR_0305,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;26458;433256;50790;74205;94180;328845;14081,0.0,-1.7053025658242404e-12
HMR_0245,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;26458;433256;50790;74205;94180;328845;14081,0.0,-1.4779288903810084e-12
PAPStg,3'-Phosphoadenylyl sufate Golgi transport,"Transport, golgi apparatus",73836,0.0,0.0
S6T2g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate synthesis,56773;26887;54371,0.0,0.0
OCTAt,Octanoate transport via diffusion,"Transport, extracellular",,0.0,-1.9326762412674725e-12
HMR_9803,3-Oxopropionyl Coenzyme A:NAD+ Oxidoreductase,Propanoate metabolism,,0.0,-3.538502824085299e-12
G14T21g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate synthesis,14595;53418;57370;56336,0.0,0.0
PE161_HSABCt,"Transport of 1-Hexadecenoylglycerophosphoethanolamine (C16:1 Pe, Delta 9)","Transport, extracellular",50770;320940,0.0,0.0
r2520,Mitochondrial Carrier (MC) TCDB:2.A.29.2.1,"Transport, mitochondrial",67863,-1000.0,1000.0
HMR_0244,HMR 0244,"Transport, extracellular",14077;12491;26457;21884;12140;14080;11770;75497;16204;225579;26568;16592;26569,0.0,0.0
r0443,Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21,Fatty acid oxidation,12894;12896,0.0,1000.0
NDP7er,"Nucleoside-diphosphatase (UDP), endoplasmic reticulum",Nucleotide interconversion,76025;67464;12499;100862375,0.0,-1.1368683772161603e-12
CBPS,Carbamoyl-phosphate synthase (glutamine-hydrolysing),Pyrimidine synthesis,69719,0.0,0.0
HMR_2857,HMR 2857,"Transport, endoplasmic reticular",20520,0.0,-1.8189894035458565e-12
RE3247M,Acyl Coenzyme A Oxidase,Fatty acid oxidation,11430,0.0,0.0
PCHOLEIC_HSABCt,"Transport of 1-Eicosadienoylglycerophosphocholine (Delta 11, 14)","Transport, extracellular",11982;54670;11303;18670;54667,0.0,0.0
DUTCP,DUTP:cytidine 5'-phosphotransferase,Nucleotide interconversion,80914;22245,-1000.0,-136.50438283530963
FAOXC184C164x,"Fatty Acid Beta Oxidation (C18:4->C16:4), Peroxisomal",Fatty acid oxidation,11430;15488;74147;235674,0.0,-8.171241461241152e-13
FVStu,Uptake of fluvastatin by enterocytes,Drug metabolism,101488,-899.9999999999981,1000.0
PROPAT4te,Transport of Proline via Pat4,"Transport, extracellular",234967,-1000.0,1000.0
r1167,EC:2.3.1.26,Miscellaneous,20652;223920,0.0,1000.0
HMR_3662,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,-4.661160346586257e-12
HMR_3686,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,-1.8189894035458565e-12
HMR_0209,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;26458;433256;50790;74205;94180;328845;14081,0.0,-1.5916157281026244e-12
HMR_3680,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,-1.5916157281026244e-12
FAOXC164C143x,"Fatty Acid Beta Oxidation (C16:4->C14:3), Peroxisomal",Fatty acid oxidation,15488;74147;235674,0.0,0.0
EICOSTETCPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,78070;12894;12895,0.0,-3.0019683730738112e-12
HMR_3647,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,20652;223920,0.0,-1.5916157281026244e-12
IND3ACt,Transport of Indole-3-Acetate,"Transport, extracellular",,0.0,-1.4921397450962104e-12
