reaction_id,reaction_name,subsystem,genes,minimum,maximum
HCO3Ee,"HCO3 equilibration reaction, extracellular",Miscellaneous,12319;12346;12349;76459;12351;12353;23831;12354;71934;230099,-900.0000000000076,900.0000000000028
AG13T1g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate synthesis,210004;53625;108902;227327;232984;72297;231727,0.0,0.0
UMPK2n,"UMP kinase (CTP),nuclear",Nucleotide interconversion,66588,-1000.0,1000.0
HMR_1740,Delta4-3-Oxosteroid 5Beta-Reductase,Bile acid synthesis,208665,0.0,0.0
PCHOLOLE_HSABCt,Transport of 1-Oleoylglycerophosphocholine (Delta 9),"Transport, extracellular",54670;11303;18670;54667;11982,0.0,0.0
NTD12,5'-nucleotidase (dIMP),Nucleotide interconversion,50773;18675,0.0,0.0
RDH3,"Retinol dehydrogenase (11-cis,NADH)",Vitamin A metabolism,19682,-1000.0,0.0
GAL3ST12,Galactosylceramide sulfotransferase,Sphingolipid metabolism,53897,0.0,0.0
HMR_3684,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,0.0
S6TASE24ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,75612,0.0,0.0
r2106,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
FAOXC61x,"Isomerization (C6:1), Peroxisomal",Fatty acid oxidation,23986;74147,0.0,1.0272808245085448e-12
CDIPTr,Phosphatidylinositol synthase (Homo sapiens),Glycerophospholipid metabolism,52858,-4.506603760048331,-4.506603760042304
SK_cmpglna_c,Sink cmpglna[c],,,-1000.0,-999.9999999999911
r0743,Hydroxysteroid (17-beta) dehydrogenase 4 Bile acid biosynthesis EC:1.1.1.35,Bile acid synthesis,15488,0.0,5.8548721426632255e-12
HMR_1532,"(2E, 6E)-Farnesyl Diphosphate Synthase",N-glycan metabolism,14593;110196,0.0,1000.0
CYTK12,"Cytidylate kinase (dCMP,dCTP)",Nucleotide interconversion,66588,-1000.0,1000.0
HMR_0261,HMR 0261,"Transport, extracellular",11303,0.0,0.0
HMR_2267,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,68801;54326;12686;83603;170439;54325;74559,0.0,0.0
KAT180_m,Beta-ketoacyl CoA thiolase (18:0),Fatty acid oxidation,52538;97212;231086,0.0,1.3115946429679013e-11
AG13T3g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate synthesis,210004;53625;108902;227327;232984;72297;231727,0.0,0.0
EX_34dhoxmand_e,"Exchange of 3,4-Dihydroxymandelate",Exchange/demand reaction,,0.0,0.0
FAEL184,Fatty-acyl-CoA elongation (n-C20:4CoA),Fatty acid synthesis,54326;83603;170439;68801,0.0,0.0
SCP3x,Peroxisomal thiolase 2,Bile acid synthesis,20280,0.0,0.0
HMR_3003,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;50790;328845;74205;14081;94180;433256,0.0,0.0
LNELDCCRNt,Transport into the mitochondria (carnitine),Fatty acid oxidation,57279,-1000.0,1000.0000000000011
ACACT9p,Acetyl CoA acyltransferase  tetracosanoyl CoA   peroxisomal,Fatty acid oxidation,235674,0.0,0.0
HMR_3424,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,97212;15107;229211;15108;93747;52538;235674;11363;11364;11370;231086,0.0,8.682263796799816e-13
r1763,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
r1254,Long-Chain-Fatty-Acid---Coa Ligase,Fatty acid oxidation,14081;26458;216739;50790;328845;74205;433256,0.0,1.2126596023639042e-12
r1669,Y+LAT2 Utilized transport,"Transport, extracellular",330836,-1000.0,1000.0
r0686,L-1-Pyrroline-3-hydroxy-5-carboxylate:NADP+ oxidoreductase Arginine and proline metabolism EC:1.5.1.12,Arginine and proline metabolism,212647,-1000.0,3.572798800760364e-12
HMR_6408,HMR 6408,"Transport, mitochondrial",,0.0,100.0
NAGA2ly,"N-acetylgalactosaminidase, alpha-",Keratan sulfate degradation,17939,0.0,0.0
HMR_3178,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,229211;11370;11363;11364,0.0,0.0
HMR_3407,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,97212;15107;229211;15108;93747;52538;235674;11363;11364;11370;231086,0.0,4.405364961712621e-12
EX_HC02213_e,Prostaglandin-e3 exchange,Exchange/demand reaction,,0.0,1.652011860642233e-12
HMR_3398,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,97212;15107;229211;15108;93747;52538;235674;11363;11364;11370;231086,0.0,0.0
HMR_3713,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,0.0
DGAT,Diacylglycerol acyltransferase,Triacylglycerol synthesis,67800;13350,0.0,0.0
RE0575C,RE0575,Fatty acid synthesis,,0.0,0.0
RNDR1,Ribonucleoside-diphosphate reductase (ADP),Nucleotide interconversion,20133;20135;382985,2.264985031208141,2.264985031242418
HMR_3626,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
PCRNtm,Transport into the mitochondria from cytosol (carnitine),Fatty acid oxidation,57279,-1000.0,1000.0
r1262,EC:6.2.1.3,Fatty acid oxidation,14081;26458;216739;50790;328845;74205;433256,0.0,0.0
HMR_2343,Very-Long-Chain 3-Oxoacyl Coenzyme A Reductase,Fatty acid synthesis,56348,0.0,2.7284841053187847e-12
ACACt2,Acetoacetate transport via proton symport,"Transport, extracellular",20503;20501,-1000.0,1000.0
HMR_3241,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;97212,0.0,0.0
HMR_3667,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
r2434,Mitochondrial Carrier (Mc) Tcdb:2.A.29.8.3,"Transport, mitochondrial",57279,-1.091393642127514e-12,0.0
3MOXTYROX,3-Methoxytyramine:oxygen oxidoreductase (deaminating),Tyrosine metabolism,17161;109731,0.0,0.0
PI4P5K,Phosphatidylinositol 4-phosphate 5-kinase,Glycerophospholipid metabolism,18718;108083;18719;117150;18720;18711;18717,0.0,0.0
DCIm,Dodecenoyl-Coenzyme A delta isomerase,Fatty acid oxidation,23986;13177,-5.893340442675501e-12,0.0
DCSPTN1CPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,12894;12895;78070,0.0,0.0
HMR_3741,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,0.0
HMR_0849,"Lactosylceramide Alpha-2, 3-Sialyltransferase",Glycosphingolipid metabolism,20446;20454,0.0,0.0
UGLCNACtg,UDP-GlcNAc Golgi transport via CMP antiport,"Transport, golgi apparatus",70484,0.0,0.0
NTD7e,"5'-nucleotidase (AMP), extracellular",Nucleotide interconversion,50773;23959,0.0,2.2737367544323206e-12
FAOXC11BRC9BRx,"Fatty Acid Beta Oxidation (C11Br->C9Br), Peroxisomal",Fatty acid oxidation,74147;235674;15488;80911,0.0,9.50844933413311e-13
HMR_1126,Leukotriene-B4 20-Monooxygenase,Leukotriene metabolism,631304;320997;170716;72054;106648,0.0,0.0
EX_tetpent3_e,"Tetracosapentaenoic acid, n-3 exchange",Exchange/demand reaction,,0.0,0.0
r1252,EC:6.2.1.3,Fatty acid oxidation,14081;26458;216739;50790;328845;74205;433256,0.0,0.0
ARACHETH,Formation of O-Arachidonoyl Ethanolamine,Glycerophospholipid metabolism,18805;18806,0.0,1.8047785488306545e-11
HMR_2741,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,0.0,0.0
HMR_2667,HMR 2667,"Transport, mitochondrial",207151;171405;434674;20517;236149;236293;319800;57279;214663;30805,-1000.0,1000.0
PELINL_HSABCt,"Transport of 1-Linoleoylglycerophosphoethanolamine (Delta 9, 12)","Transport, extracellular",320940;50770,0.0,0.0
NDPK8,Nucleoside-diphosphate kinase (ATP:dADP),Nucleotide interconversion,18103;54369;18102;79059;171567,-1000.0,1000.0
SCP21x,Sterol carrier protein 2,"Transport, peroxisomal",20280,0.0,0.0
RE3174C,RE3174,Fatty acid oxidation,54326;83603;170439;68801,0.0,0.0
AKGt4_3,AKG transport via sodium symport,"Transport, extracellular",114644,-1000.0,1000.0
ACOAO8p,Acyl CoA oxidase  octadecanoyl CoA   peroxisomal,Fatty acid oxidation,11430;80911,0.0,0.0
C3STDH1Pr,C-3 sterol dehydrogenase (4-methylzymosterol),Cholesterol metabolism,18194,0.0,0.0
PE2LINL_HSABCt,Transport of 2-Linoleoylglycerophosphoethanolamine,"Transport, extracellular",320940;50770,0.0,0.0
HMR_2973,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,26458;216739;50790;328845;74205;14081;94180;433256,0.0,0.0
r1171,EC:2.3.1.26,Miscellaneous,223920;20652,0.0,0.0
A_MANASEly,"Alpha-mannosidase, lysosomal",N-glycan degradation,17159,0.0,0.0
CYSTA,Cysteine transaminase,Methionine and cysteine metabolism,14718,-6.252776074688882e-12,0.0
DOPA3GLCURt,Dopamine 3-O-Glucuronide Transport,"Transport, extracellular",17250,0.0,0.0
HMR_3668,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
NTD10,5'-nucleotidase (XMP),Nucleotide interconversion,230718;70881;23959;76952;50773;107569,0.0,0.0
3HPVSCOAitx,3HPVSCOAitx,Drug metabolism,,0.0,0.0
FAOXC81C61x,"Fatty Acid Beta Oxidation (C8:1->C6:1), Peroxisomal",Fatty acid oxidation,74147;235674;15488;11430,0.0,9.71120619816737e-13
BETALDHx,Betaine-aldehyde dehydrogenase,"Glycine, serine, alanine, and threonine metabolism",110695,-1000.0,1000.0
CORE3GTg,"Core 3 beta-GlcNAc-transferase, Golgi apparatus",O-glycan metabolism,272411,0.0,0.0
HMR_0268,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;12012;171281;217700;171282;70025,0.0,0.0
FAEL183,Fatty-acyl-CoA elongation (n-C18:3CoA),Fatty acid synthesis,54326;83603;170439;68801,0.0,2.251544828629338e-12
ACOADH160_m,Acyl-CoA dehydrogenase (16:0),Fatty acid oxidation,229211;11370;11363;11364,0.0,2.0122570276726037e-11
ADNtl,Adenosine facilated transport from lysosome,"Transport, lysosomal",71279,0.0,7.105427357601002e-12
P5CR,Pyrroline-5-carboxylate reductase,Arginine and proline metabolism,69051;209027;66194,154.75100675847276,561.8683575480674
Uritl,Uridine facilated transport from lysosome,"Transport, lysosomal",71279,0.0,0.0
r1747,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
NEU23,"Sialidase, Cytosol (Neu2)",Sphingolipid metabolism,23956,0.0,1.2505552149377763e-12
ADSL2r,Adenylosuccinate lyase,Purine synthesis,11564,0.0,1.3926637620897964e-12
HMR_3455,Acetyl Coenzyme A C-Acyltransferase,Fatty acid synthesis,52538;97212;231086,-7.16227077646181e-12,0.0
HMR_2735,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,0.0,0.0
S23T2g,"Beta-galactoside alpha-2,3-sialyltransferase (core 2)",Keratan sulfate synthesis,20444;20442;20443,0.0,0.0
PEPALM,Formation of Palmitoylethanolamide,Glycerophospholipid metabolism,18805;18806,0.0,1.830358087318018e-11
HMR_0242,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;12012;171281;217700;171282;70025,-1.9285536886826667e-12,0.0
FOLt,Folate transport via proton simport,"Transport, extracellular",52466,0.0,1000.0
RE3185M,RE3185M,Fatty acid oxidation,66885;11363;11364,0.0,0.0
HMR_1737,24-Hydroxycholesterol 7Alpha-Hydroxylase,Bile acid synthesis,56050,0.0,0.0
DOPA4GLCURt,Dopamine 4-O-Glucuronide Transport,"Transport, extracellular",17250,0.0,0.0
CSNAT2m,"Carnitine O-aceyltransferase, mitochondrial",Fatty acid oxidation,12908,-1000.0,1000.0
GTHRDH_syn,Glutathione hydralase (periplasmic),Glutathione metabolism,23887;71522;207182;14598,-1000.0,0.0
HMR_0410,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;12012;171281;217700;171282;70025,0.0,0.0
r1260,EC:6.2.1.3,Fatty acid oxidation,14081;26458;216739;50790;328845;74205;433256,0.0,0.0
ACOAR4m,Trans-2-enoyl-CoA reductase (NADPH) (C10:0),Fatty acid oxidation,26922;111175,0.0,2.864908310584724e-11
D_LACtm,D lactate transport  mitochondrial,"Transport, mitochondrial",20501,-8.185452315956354e-12,0.0
HMR_7724,HMR 7724,"Transport, lysosomal",,0.0,1.7923440509548527e-12
RE3229C,RE3229,Fatty acid synthesis,,0.0,0.0
HMR_0807,Beta-N-Acetylhexosaminidase,Glycosphingolipid metabolism,15211;238023;15212,0.0,0.0
HMR_3173,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,52538;97212;231086,0.0,1.9326762412674725e-12
ORNt,Ornithine transport via diffusion,"Transport, extracellular",11988;11989;11987,0.0,1000.0
S6T16g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate synthesis,56773;54371;26887,0.0,0.0
PPDOy,"Propane-1,2-diol:NADP+ 1-oxidoreductase",Pyruvate metabolism,110198;11677;58810,0.0,1000.0
ADPACTD,Transport into cytosol (diffusion),Fatty acid oxidation,,0.0,0.0
NDPK5,Nucleoside-diphosphate kinase (ATP:dGDP),Nucleotide interconversion,18103;54369;18102;79059;171567,-1000.0,1000.0
HMR_3198,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,229211;11364,0.0,2.27635119866134e-12
SMS15,"Sphingomyelin Synthase, Formation of Sm (D18:0/24:0)",Glycerophospholipid metabolism,74442;208449,0.0,2.7551294579097885e-12
STEETH,Formation of Stearoyl Ethanolamide,Glycerophospholipid metabolism,18805;18806,0.0,1.1567635738174431e-11
FAOXC4C4DCc,Succ->C4Dcc,Fatty acid oxidation,12894;12895;78070,0.0,0.0
GALNTg,"GalNAc transferase, Golgi apparatus",O-glycan metabolism,231050;241391;230145;231605;14423;71685;14425;14426;207839;78754;271786;108148;108150;171212,0.0,0.0
HMR_3428,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,97212;15107;229211;15108;93747;52538;235674;11363;11364;11370;231086,0.0,3.234745804547856e-12
EX_acmana_e,N-Acetyl-D-mannosamine exchange,Exchange/demand reaction,,0.0,0.0
MALT,Alpha glucosidase,Starch and sucrose metabolism,76051;14387;232714,0.0,0.0
r1165,EC:2.3.1.26,Miscellaneous,223920;20652,0.0,0.0
EX_pheacgly_e,Exchange of Phenylacetylglycine,Exchange/demand reaction,,0.0,0.0
CDS,Phosphatidate cytidylyltransferase,Glycerophospholipid metabolism,110911;74596,0.0,1.3011813848606835e-12
ADPCOAPTE,Thioesterification of adipoyl coA for release into cytosol,Fatty acid oxidation,170789,0.0,0.0
ATP1ter,"ADP/ATP transporter, endoplasmic reticulum","Transport, endoplasmic reticular",,0.0,0.0
HMR_2817,HMR 2817,"Transport, endoplasmic reticular",20520,0.0,1.241673430740775e-12
INSt,Inosine transport (diffusion),"Transport, extracellular",13340;63959,-1000.0,1000.0
2HATVLACthc,Uptake of 2-hydroxy-atorvastatin-lactone into hepatocytes,Drug metabolism,101488,-1000.0,1000.0
HMR_3633,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
HMR_1644,"3Alpha, 7Alpha, 12Alpha-Trihydroxy-5Beta-Cholest-24-Enoyl Coenzyme A Hydratase",Steroid metabolism,15488,0.0,1.0693668173189508e-12
r1891,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
CYTK4n,"Cytidylate kinase (dCMP,GTP),nuclear",Nucleotide interconversion,66588,-1000.0,1000.0
NACHEX23ly,"Beta-N-acetylhexosaminidase, lysosomal",Keratan sulfate degradation,15211;15212,0.0,0.0
GACMTRc,Guanidinoacetate N-methyltransferase (c),Urea cycle,14431,0.0,2.9009663901444817e-12
HMR_3234,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,229211;11370;11363;11364,0.0,0.0
NCNt,Na+/Ca2+-NH4+ exchange,"Transport, extracellular",76376;214111,-1000.0,1000.0
UAG2EMA,UDP-N-acetyl-D-glucosamine 2-epimerase (Hydrolysis),Aminosugar metabolism,50798,0.0,0.0
ACGALtly,N-acetyl-galactosamine lysosomal efflux,"Transport, lysosomal",,0.0,1.4779288903810084e-12
DMATTx,Dimethylallyltranstransferase,Cholesterol metabolism,110196,0.0,0.0
CYTK9n,"Cytidylate kinase (CMP,dCTP),nuclear",Nucleotide interconversion,66588,-1000.0,1000.0
RE3104C,RE3104,Fatty acid oxidation,,0.0,1.3642420526593924e-12
RE2992M,Dodecenoyl Coenzyme A Isomerase,Fatty acid oxidation,23986;74147;13177,0.0,1.7905676941154525e-12
HMR_3185,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,52538;97212;231086,0.0,1.6841892959616547e-12
CYTDK2,Cytidine kinase (GTP),Pyrimidine synthesis,63828;74035;215015;238024;75578,0.0,900.0000000000015
r1808,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
HMR_3195,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;97212,0.0,2.183142555622908e-12
r2085,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HMR_7727,HMR 7727,"Transport, lysosomal",,0.0,3.183231456205249e-12
RE3227C,RE3227,Fatty acid synthesis,,0.0,2.0044302831170033e-12
CLPNDCPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,12894;12895;78070,0.0,2.1325792043822612e-12
PSDm_hs,Phosphatidylserine decarboxylase,Glycerophospholipid metabolism,320951,0.0,0.0
r0360,Glycolysis / Glyconeogenesis EC:2.7.1.1,Fructose and mannose metabolism,212032;15275;15277,0.0,0.0
r2104,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
PPPG9tm,Protoporphyrinogen IX mitochondrial transport,Heme synthesis,,0.0,0.0
PROt2r,L proline reversible transport via proton symport,"Transport, extracellular",215335;246049,-1000.0,1000.0
SUCOAS1m,Succinyl-CoA ligase (GDP-forming),Citric acid cycle,56451;20917,-1000.0,18.787547154929257
HMR_3064,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,74147;15488,0.0,1.2545281420624563e-12
RE3231C,RE3231,Fatty acid synthesis,,0.0,2.9384842148521465e-12
C204CPT2,Arachidonic acid transport into the mitochondria,Fatty acid oxidation,12896,-2.5011104298755527e-12,2.328911618958125e-12
r1984,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
PROFVSCOAitx,PROFVSCOAitx,Drug metabolism,,0.0,0.0
FAOXC123C102x,"Fatty Acid Beta Oxidation (C12:3->C10:2), Peroxisomal",Fatty acid oxidation,74147;235674;15488,0.0,1.3601460281774473e-12
ADRNCPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,12894;12895;78070,0.0,2.638356918460817e-12
r1450,Acyl-CoA Oxidase,Fatty acid oxidation,11430;80911,0.0,1.5006662579253316e-11
HMR_3176,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15108;97212;15107,0.0,3.5224750939565984e-12
HMR_3717,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,1.2505552149377763e-12
HMR_0753,Ceramidase,Sphingolipid metabolism,11886;54447;171168;230379;66190,0.0,0.0
BILGLCURt,Bilirubin monoglucuronide transport via bicarbonate countertransport,"Transport, extracellular",101488;28253,-1000.0,1000.0
HMR_0839,HMR 0839,Glycosphingolipid metabolism,225742,0.0,1.080024958355352e-12
HMR_0328,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;12012;171281;217700;171282;70025,0.0,0.0
S6T17g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate synthesis,56773;54371;26887,0.0,0.0
ST8SIA12,"Beta-galactoside alpha-2,3-sialyltransferase",Sphingolipid metabolism,20449,0.0,0.0
FACOAL181,Fatty acid  CoA ligase  octadecenoate,Fatty acid oxidation,14081;50790;328845;74205,0.0,1.4779288903810084e-12
UNK3,2-keto-4-methylthiobutyrate transamination,Methionine and cysteine metabolism,,0.0,1.2363443602225743e-12
DNDPt38m,DUTP transport via dUDP antiport,"Transport, mitochondrial",67283,0.0,0.0
HMR_2682,HMR 2682,"Transport, mitochondrial",207151;171405;434674;20517;236149;236293;319800;57279;214663;30805,-1.7053025658242404e-12,0.0
RE3074X,Long-Chain-Fatty-Acid- Coenzyme A Ligase,Fatty acid oxidation,14081;26458;216739;50790;74205;433256,0.0,0.0
ACCOAtr,Acetyl-coa transport,"Transport, endoplasmic reticular",11416,-1000.0,1000.0
HMR_0678,Acylglycerol Kinase,Glycerophospholipid metabolism,69923,0.0,0.0
NICRNS,Nicotinate D-ribonucleotide synthase (ATP),NAD metabolism,,0.0,0.0
HMR_2697,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,0.0,0.0
HMR_3075,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,74147,0.0,1.4329633915643143e-12
C110CPT2m,DMNONCRNCPT2,Fatty acid oxidation,,0.0,0.0
UMPK3n,"UMP kinase (UTP),nuclear",Nucleotide interconversion,66588,-1000.0,1000.0
r2079,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
r2117,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
LNSTLSr,Lanosterol synthase,Cholesterol metabolism,16987,0.0,0.0
r1182,EC:3.1.1.13,Miscellaneous,16889;12613,0.0,0.0
r0365,3-hydroxypropanoate:NAD+ oxidoreductase beta-Alanine metabolism / Propanoate metabolism EC:1.1.1.59,Propanoate metabolism,,0.0,2.9948014668720366e-12
GRTTx,Geranyltranstransferase,Cholesterol metabolism,110196,0.0,0.0
LSTO1r,Lathosterol oxidase,Cholesterol metabolism,235293,0.0,0.0
HMR_2260,Very-Long-Chain 3-Oxoacyl Coenzyme A Reductase,Fatty acid synthesis,56348,0.0,0.0
PSP_L,Phosphoserine phosphatase (L-serine),"Glycine, serine, alanine, and threonine metabolism",100678,0.0,2.0463630789890885e-12
PMEVKx,Phosphomevalonate kinase,Cholesterol metabolism,68603,0.0,0.0
HMR_1565,Cholesterol:NADP+ Delta7-Oxidoreductase,Cholesterol metabolism,13360,0.0,0.0
HMR_1760,Alpha-Methylacyl Coenzyme A Racemase,Bile acid synthesis,17117,0.0,0.0
UMPK,UMP kinase,Nucleotide interconversion,66588,-1000.0,1000.0
4HATVACIDthc,Uptake of 4-hydroxy-atorvastatin-acid into hepatocytes,Drug metabolism,101488,-1000.0,1000.0
EX_docteteth_e,"Exchange of Docosatetraenoyl Ethanolamide (22:4, Delta 7, 10, 13, 16)",Exchange/demand reaction,,0.0,1.2789769243681803e-11
HMR_3413,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,97212;15107;229211;15108;93747;52538;235674;11363;11364;11370;231086,0.0,1.7164622346344664e-12
r1251,EC:6.2.1.3,Fatty acid oxidation,14081;26458;216739;50790;328845;74205;433256,0.0,0.0
RDH2,"Retinol dehydrogenase (9-cis,NADH)",Vitamin A metabolism,19682,-1000.0,0.0
HMR_3409,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,97212;15107;229211;15108;93747;52538;235674;11363;11364;11370;231086,0.0,1.8701484805205836e-12
r0596,3-hydroxyisobutyryl-Coenzyme A hydrolase (mitochondrial),CoA synthesis,227095,0.0,1.0846866046937106e-11
PROFVShc,Thioesterase/ hydrolase for release of des-isoproylpropionic-acid-fluvastatin in hepatocytes,Drug metabolism,,0.0,9.898866090847435e-13
PE15_HSABCt,Transport of 1-Pentadecanoylglycerophosphoethanolamine (C15:0 Pe),"Transport, extracellular",320940;50770,0.0,0.0
r2115,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
CYTDtl,Cytidine facilated transport from lysosome,"Transport, lysosomal",71279,0.0,1.4779288903810084e-12
FACOAE161,Fatty-acid-CoA thioesterase (hexadecenoate),Fatty acid oxidation,171210;12012;171281;217700;171282;70025,0.0,3.410605131648481e-12
GLCAASE8ly,"Beta-glucuronidase, lysosomal",Hyaluronan metabolism,109685;110006,0.0,0.0
PI45PLC,"Phosphatidylinositol 4,5-bisphosphate phospholipase C",Inositol phosphate metabolism,227120;72469;18795;74055;18796;18797;234779;18798;114875;18799;269437;18802;18803;269615;433022,0.0,5.828670879282072e-12
BAAT3x,Bile acid Coenzyme A: amino acid N-acyltransferase,Bile acid synthesis,12012,151.5742146511638,151.57421465121558
r1169,EC:2.3.1.26,Miscellaneous,223920;20652,0.0,1.7053025658242404e-12
ATVACIDMCTtu,Uptake of atorvastatin by enterocytes by MCT1,Drug metabolism,20501,-1000.0,1000.0
C14STRr,C-14 sterol reductase,Cholesterol metabolism,73166,0.0,0.0
HMR_2679,HMR 2679,"Transport, mitochondrial",207151;171405;434674;20517;236149;236293;319800;57279;214663;30805,-1000.0,1000.0
PRAIS,Phosphoribosylaminoimidazole synthase,Purine synthesis,14450,0.0,1.3145767014997919e-12
r2125,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HMR_3648,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
GLUNm,Glutaminase (mitochondrial),Glutamate metabolism,14660;216456,0.0,559.2126155797167
RE3186M,RE3186M,Fatty acid oxidation,66885;11363;11364,0.0,1.1594399794114547e-12
FUMAC,Fumarylacetoacetase,Tyrosine metabolism,14085,0.0,0.0
RE3225C,RE3225,Fatty acid synthesis,54326;83603;170439;68801,0.0,2.7141370862467975e-12
HMR_2041,17Beta-Estradiol 17-Dehydrogenase,Steroid metabolism,15490;14979;56348;114664;15485;15486,0.0,1000.0
C181OHc,Production of 3-Hydroxyoctadecenoylcarnitinec,Fatty acid oxidation,12894;12895;78070,0.0,0.0
HMR_0795,Sphingomyelin Phosphodiesterase,Sphingolipid metabolism,20598;238011;77626;58994;20597,0.0,1.1368683772161603e-12
PSERT,Phosphoserine transaminase,"Glycine, serine, alanine, and threonine metabolism",107272,0.0,0.0
RE3195M,Alpha-Methylacyl Coenzyme A Racemase,Fatty acid oxidation,17117,0.0,0.0
5HOXINDACTOX,5-Hydroxyindoleacetaldehyde:NAD+ oxidoreductase,Tryptophan metabolism,11669;72535;110695;11671;56752,-5.248542341481273e-12,0.0
URIt,Uridine facilated transport in cytosol,"Transport, extracellular",13340;63959,-1000.0,900.0000000000015
FAOXC14C14OHm,"Fatty Acid Beta Oxidation (C14->C14Oh), Mitochondrial",Fatty acid oxidation,11370;97212,0.0,1.3329200875124304e-11
EX_pmeth_e,Exchange of Palmitoylethanolamide,Exchange/demand reaction,,0.0,1.9099388737231493e-11
ATPH2e,ATP diphosphohydrolase,Nucleotide interconversion,72090;12499;215446;12495;12496;12497,0.0,0.0
HMR_7900,HMR 7900,"Transport, extracellular",,0.0,0.0
RE0574C,RE0574,Fatty acid synthesis,,0.0,1.6663304028026257e-12
RE3153C,RE3153,Fatty acid oxidation,,0.0,2.5035534746891462e-12
STRDNCCRNt,Transport into the mitochondria (carnitine),Fatty acid oxidation,57279,-1000.0000000000019,1000.0
GSNtl,Guanosine facilated transport from lysosome,"Transport, lysosomal",71279,0.0,2.6147972675971687e-12
