reaction_id,reaction_name,subsystem,genes,minimum,maximum
NTD4,5'-nucleotidase (CMP),Pyrimidine catabolism,230718;50773;70881;23959;107569;76952,0.0,0.0
HMR_0233,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;94180;74205;50790;433256;26458;328845;14081,0.0,-1.7053025658242404e-12
EX_lipoate_e,Lipoate exchange,Exchange/demand reaction,,-100.0,0.0
CYTK9,"Cytidylate kinase (CMP,dCTP)",Nucleotide interconversion,66588,-1000.0,1000.0
HMR_3115,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,229211;11370;11363;11364,0.0,-3.410605131648481e-12
HMR_3225,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,52538;97212;231086,0.0,-2.5011104298755527e-12
r2514,Utilized transport,"Transport, endoplasmic reticular",,0.0,0.0
NADPPPS,NADP phosphatase,NAD metabolism,66659;100503991;235534;11431;56318;101744;11433,0.0,0.0
HMR_6755,Catechol O-Methyltransferase,Phenylalanine metabolism,12846;791260,0.0,0.0
PPA,Inorganic diphosphatase,Oxidative phosphorylation,76429;67895,0.0,0.0
HACD1x,(S)-3-Hydroxybutanoyl-CoA:NAD oxidoreductase,Tryptophan metabolism,74147;15488,0.0,0.0
HMR_1630,7Alpha-Hydroxycholest-4-En-3-One 12Alpha-Hydroxylase,"Transport, mitochondrial",13124,0.0,-8.659108201449662e-13
PE14_HSABCt,Transport of 1-Myristoylglycerophosphoethanolamine (C14:0 Pe),"Transport, extracellular",50770;320940,0.0,-1.552611477349695e-12
HMR_2484,HMR 2484,Fatty acid synthesis,56473;60527;76267,0.0,0.0
EX_malthp_e,EX malthp LPAREN e RPAREN,Exchange/demand reaction,,100.00000000000239,100.0
C12DCTD,Transport of Dodecanedioic Acid by Diffusion,Fatty acid oxidation,,0.0,0.0
HMR_6647,Retinal:NAD+ Oxidoreductase,Vitamin A metabolism,11668;19378,0.0,1000.0
HMR_2217,Very-Long-Chain 3-Oxoacyl Coenzyme A Reductase,Fatty acid synthesis,56348,0.0,-1.0754739751388914e-12
RE0935E,Alpha-Amylase,Starch and sucrose metabolism,109959;100043684;100043686;100043688;11722,-200.0,-200.00000000000222
PCHOLP_hs,Choline phosphatase,Glycerophospholipid metabolism,18806;18805,0.0,5.4462155042213
HMR_3640,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
DOPABMO_1,Dopamine Beta-Monooxygenase,Tyrosine metabolism,59012;13166,0.0,0.0
CDSm,Phosphatidate cytidylyltransferase,Glycerophospholipid metabolism,110911;74596,0.0,-4.888534022029489e-12
HEX1,Hexokinase (D-glucose:ATP),Glycolysis/gluconeogenesis,103988;216019;15275;212032;15277,0.0,0.0
RE3110C,RE3110,Fatty acid oxidation,68801;83603;54326;170439,0.0,0.0
HMR_2296,Stearoyl Coenzyme A 9-Desaturase,Fatty acid synthesis,20249,0.0,-9.26882296752555e-13
G14T5g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate synthesis,53418;57370;56336;14595,0.0,0.0
SERDGLYexR,D-Serine/Glycine reversible exchange,"Transport, extracellular",53896;17254,-1000.0,1000.0
EX_steeth_e,Exchange of Stearoyl Ethanolamide,Exchange/demand reaction,,0.0,-7.958078640513122e-12
r1447,Acyl-CoA Oxidase,Fatty acid oxidation,80911;11430,0.0,-3.376499080331996e-11
4MOPt2im,4-methyl-2-oxopentanoate mitochondrial transport  via proton symport,"Transport, mitochondrial",,0.0,875.468258441335
TMNDNCCPT2,Carnitine transferase,Fatty acid oxidation,12896,5.281701002483412e-12,-6.707561376842941e-12
HMR_0329,HMR 0329,"Transport, extracellular",11303,0.0,0.0
HMR_2581,Prostaglandin-Endoperoxide Synthase,Fatty acid synthesis,19224;19225;66411,0.0,-3.0995151994251157e-12
HMR_2344,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,Fatty acid synthesis,67044;30963;66775;57874;70757,0.0,-2.2737367544323206e-12
HMR_2620,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12895;78070;12894,9.000793524424707e-12,-4.255818895856652e-12
PTDCACRNt,Pentadecanoate transport into the mitochondria,Fatty acid oxidation,57279,-1000.0,1000.0
r2090,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
r1892,Y+LAT2 Utilized transport,"Transport, extracellular",330836,0.0,1000.0
HPDECEtm,"Transport of Trans-Delta-2-Heptadecanoic Acid, Mitochondrial","Transport, mitochondrial",22227,0.0,0.0
DEOXFVStev,Exit of deoxy-fluvastatin-dinor into hepatic vein for excretion in urine,Drug metabolism,,100.00000000000423,100.0
NAt3_1,Sodium proton antiporter  HNA is 11,"Transport, extracellular",226999;110895;105243;277973;20544,-1000.0,1000.0
FACOAL160,Fatty acid  CoA ligase  hexadecanoate,Fatty acid oxidation,433256;74205;50790;328845;14081,0.0,-1.5916157281026244e-12
LNS14DMr,Cytochrome P450 lanosterol 14-alpha-demethylase,Cholesterol metabolism,13121,0.0,0.0
HMR_3240,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,229211;11370;11363;11364,0.0,-2.2737367544323206e-12
r2081,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HMR_2350,Very-Long-Chain Enoyl Coenzyme A Reductase,Fatty acid synthesis,243078;106529,0.0,-3.183231456205249e-12
DURIPP,Deoxyuridine phosphorylase,Nucleotide interconversion,18950;667034;76654,595.3545140992184,595.354514099186
PVSATPtu,Pravastatin efflux into lumen for excretion into feces,Drug metabolism,12780;26357,0.0,-1.6535642409303244e-12
HMR_0672,Triacylglycerol Lipase,Glycerophospholipid metabolism,15450;66853;231871;16890;116939;69060;16891;18946;67717;12613;18947;67758;269060,0.0,0.0
RE3086X,Acyl Coenzyme A Oxidase,Fatty acid oxidation,80911;11430;93732,0.0,0.0
HMR_6584,"Phosphatidylinositol-3, 4, 5-Trisphosphate 3-Phosphatase",Inositol phosphate metabolism,19211;234129,0.0,0.0
HMR_2733,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,12895;78070;12894,0.0,0.0
HMR_3739,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,-1.4779288903810084e-12
HMR_3170,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,229211;11370;11363;11364,0.0,-1.3642420526593924e-12
HMR_2342,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,54325;170439;74559;68801;83603;54326;12686,0.0,-1.3642420526593924e-12
LPAMtm,"Transport of Lipoamide, Mitochondrial","Transport, mitochondrial",,0.0,99.99999999999994
GTHOr,Glutathione oxidoreductase,Glutamate metabolism,14782,0.0,1000.0
CE6247t,"Transport of 5, 12, 20-Trihete, Active Transport","Transport, extracellular",,0.0,-1.1368683772161603e-12
r2091,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
TRPt,L-tryptophan transport,"Transport, extracellular",234967;72472,-1000.0,1000.0
NDP3ex,"Nucleoside-diphosphatase (GDP), extracellular",Nucleotide interconversion,76025;215446;12495;72090,0.0,0.0
HMR_3631,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
HMR_3637,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
FAOXC16DCC14DCx,"Fatty Acid Beta Oxidation (C16Dc->C14Dc), Peroxisomal",Fatty acid oxidation,235674;74147;15488;11430,0.0,0.0
RE3163C,RE3163,Fatty acid oxidation,,0.0,0.0
r2126,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
S6T18g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate synthesis,53374;76969,0.0,0.0
HMR_0811,Alpha-N-Acetylgalactosaminidase,Glycosphingolipid metabolism,17939,0.0,-1.1168682015771663e-12
HMR_2980,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;94180;74205;50790;433256;26458;328845;14081,0.0,0.0
HMR_0204,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;94180;74205;50790;433256;26458;328845;14081,0.0,0.0
GLCNACT1g,"Alpha-N-acetylglucosaminyltransferase I, Golgi apparatus",Chondroitin synthesis,54616;58193,0.0,0.0
CYTK5n,"Cytidylate kinase (CMP),nuclear",Nucleotide interconversion,66588,-1000.0,1000.0
HMR_2691,HMR 2691,"Transport, mitochondrial",214663;236293;236149;319800;30805;207151;171405;434674;20517;57279,0.0,0.0
FAEL204,Fatty-acyl-CoA elongation (n-C20:4CoA),Fatty acid synthesis,68801;83603;54326;170439,0.0,0.0
HMR_2347,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,54325;170439;74559;68801;83603;54326;12686,0.0,-2.2737367544323206e-12
HMR_3057,Acyl Coenzyme A Oxidase,Fatty acid oxidation,80911;11430,0.0,0.0
2HCO3_NAt,Bicarbonate transport (Na/HCO3 1:2 cotransport),"Transport, extracellular",232156;54403,-1000.0,1000.0
HMR_3723,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,-9.208633855450898e-12
CYTK7,"Cytidylate kinase (CMP,UTP)",Nucleotide interconversion,66588,-1000.0,1000.0
HMR_9667,HMR 9667,"Transport, golgi apparatus",,-100.0,0.0
r2100,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
OPAH,5-Oxoproline amidohydrolase (ATP-hydrolysing) (ir),Glutathione metabolism,75475,0.0,0.0
RE3346M,Aldehyde Dehydrogenase (NAD+),Bile acid synthesis,110695;11669;72535,0.0,1000.0
HMR_3687,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,0.0
r0113,UDP-N-acetyl-D-glucosamine 2-epimerase Aminosugars metabolism EC:5.1.3.14,Aminosugar metabolism,50798,0.0,0.0
r2132,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
HMR_1752,HMR 1752,"Transport, mitochondrial",,0.0,0.0
CARN1829Z12Zt_m,"(9Z,12Z)-octadecadienoyl-l-carnitine:carnitine antiport (Cytosol to mitochondira)","Transport, mitochondrial",214663;236293;236149;319800;30805;207151;171405;434674;20517;57279,-1000.0,1000.0
PCHOLN19_HSABCt,"Transport of 1-NoNADecanoylglycerophosphocholine, Sn1-Lpc (19:0)","Transport, extracellular",11303;54667;18670;54670;11982,0.0,-1.0107552868908414e-12
RE3430C_1,RE3430C,Eicosanoid metabolism,12408,-1000.0,1000.0
PIter,"Phosphate transport, endoplasmic reticulum","Transport, endoplasmic reticular",14385,-1000.0,1000.0
G14T3g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate synthesis,53418;57370;56336;14595,0.0,0.0
HGNTOR,Homogentisateoxygen 1 2 oxidoreductase  decyclizing,Tyrosine metabolism,15233,0.0,-8.242295734817162e-13
ALDD2xm,Aldehyde dehydrogenase  acetylaldehyde  NAD   mitochondrial,Glycolysis/gluconeogenesis,11669;72535,0.0,531.0018369339532
RE3170C,RE3170,Fatty acid oxidation,68801;83603;54326;170439,0.0,0.0
HMR_3174,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,229211;11370;11363;11364,0.0,-1.2463359595629262e-12
S6T1g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate synthesis,56773;26887;54371,0.0,0.0
HMR_3220,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15107;97212;15108,0.0,-1.1183599570642849e-12
HCO3Ee,"HCO3 equilibration reaction, extracellular",Miscellaneous,230099;12346;12349;23831;12351;76459;12353;12354;71934;12319,-899.999999999992,899.9999999999961
AG13T1g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate synthesis,227327;232984;231727;210004;53625;108902;72297,0.0,0.0
UMPK2n,"UMP kinase (CTP),nuclear",Nucleotide interconversion,66588,-1000.0,1000.0
HMR_1740,Delta4-3-Oxosteroid 5Beta-Reductase,Bile acid synthesis,208665,0.0,0.0
PCHOLOLE_HSABCt,Transport of 1-Oleoylglycerophosphocholine (Delta 9),"Transport, extracellular",11303;54667;18670;54670;11982,0.0,0.0
NTD12,5'-nucleotidase (dIMP),Nucleotide interconversion,18675;50773,0.0,0.0
RDH3,"Retinol dehydrogenase (11-cis,NADH)",Vitamin A metabolism,19682,-1000.0,0.0
GAL3ST12,Galactosylceramide sulfotransferase,Sphingolipid metabolism,53897,0.0,0.0
HMR_3684,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,-9.094947017729282e-13
S6TASE24ly,"N-acetylglucosamine-6-sulfatase, lysosomal",Keratan sulfate degradation,75612,0.0,0.0
r2106,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
FAOXC61x,"Isomerization (C6:1), Peroxisomal",Fatty acid oxidation,74147;23986,0.0,-1.1617947335458567e-12
CDIPTr,Phosphatidylinositol synthase (Homo sapiens),Glycerophospholipid metabolism,52858,-4.455979059725217,-4.4559790597288
SK_cmpglna_c,Sink cmpglna[c],,,-1000.0,-1000.0000000000093
r0743,Hydroxysteroid (17-beta) dehydrogenase 4 Bile acid biosynthesis EC:1.1.1.35,Bile acid synthesis,15488,0.0,-3.410605131648481e-12
HMR_1532,"(2E, 6E)-Farnesyl Diphosphate Synthase",N-glycan metabolism,110196;14593,0.0,1000.0
CYTK12,"Cytidylate kinase (dCMP,dCTP)",Nucleotide interconversion,66588,-1000.0,1000.0
HMR_0261,HMR 0261,"Transport, extracellular",11303,0.0,0.0
G6Pter,Glucose 6 phosphate endoplasmic reticular transport via diffusion,"Transport, endoplasmic reticular",14385,-1000.0,0.0
HMR_2267,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,54325;170439;74559;68801;83603;54326;12686,0.0,-1.0800249583553523e-12
KAT180_m,Beta-ketoacyl CoA thiolase (18:0),Fatty acid oxidation,52538;97212;231086,0.0,-7.506389203115918e-11
AG13T3g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate synthesis,227327;232984;231727;210004;53625;108902;72297,0.0,0.0
EX_34dhoxmand_e,"Exchange of 3,4-Dihydroxymandelate",Exchange/demand reaction,,0.0,0.0
FAEL184,Fatty-acyl-CoA elongation (n-C20:4CoA),Fatty acid synthesis,68801;83603;54326;170439,0.0,-1.8189894035458565e-12
SCP3x,Peroxisomal thiolase 2,Bile acid synthesis,20280,0.0,-5.258016244624741e-12
HMR_3003,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;94180;74205;50790;433256;26458;328845;14081,0.0,-1.5916157281026244e-12
LNELDCCRNt,Transport into the mitochondria (carnitine),Fatty acid oxidation,57279,-1000.0,999.999999999997
ACACT9p,Acetyl CoA acyltransferase  tetracosanoyl CoA   peroxisomal,Fatty acid oxidation,235674,0.0,0.0
HMR_3424,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,235674;52538;97212;15107;11363;15108;93747;11364;229211;11370;231086,0.0,0.0
r1254,Long-Chain-Fatty-Acid---Coa Ligase,Fatty acid oxidation,433256;216739;74205;26458;50790;328845;14081,0.0,0.0
r1669,Y+LAT2 Utilized transport,"Transport, extracellular",330836,-1000.0,1000.0
r0686,L-1-Pyrroline-3-hydroxy-5-carboxylate:NADP+ oxidoreductase Arginine and proline metabolism EC:1.5.1.12,Arginine and proline metabolism,212647,0.0,-2.3134967870217256e-12
HMR_6408,HMR 6408,"Transport, mitochondrial",,0.0,100.0
NAGA2ly,"N-acetylgalactosaminidase, alpha-",Keratan sulfate degradation,17939,0.0,0.0
HMR_3178,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,229211;11370;11363;11364,0.0,0.0
42A12BOOX,"4-(2-Aminoethyl)-1,2-benzenediol:oxygen oxidoreductase(deaminating)(flavin-containing)",Tyrosine metabolism,76507;11754;109731;237940;17161,0.0,0.0
HMR_3407,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,235674;52538;97212;15107;11363;15108;93747;11364;229211;11370;231086,0.0,-3.4209546828860307e-12
EX_HC02213_e,Prostaglandin-e3 exchange,Exchange/demand reaction,,0.0,-2.52351373068119e-12
HMR_3398,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,235674;52538;97212;15107;11363;15108;93747;11364;229211;11370;231086,0.0,-1.403854101330638e-12
HMR_3713,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,-9.094947017729282e-13
DGAT,Diacylglycerol acyltransferase,Triacylglycerol synthesis,13350;67800,0.0,-1.1368683772161603e-12
RE0575C,RE0575,Fatty acid synthesis,,0.0,0.0
RNDR1,Ribonucleoside-diphosphate reductase (ADP),Nucleotide interconversion,20133;382985;20135,2.239541438976651,2.239541438967649
HMR_3626,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
PCRNtm,Transport into the mitochondria from cytosol (carnitine),Fatty acid oxidation,57279,-1000.0,1000.0
r1262,EC:6.2.1.3,Fatty acid oxidation,433256;216739;74205;26458;50790;328845;14081,0.0,-1.0231815394945443e-12
HMR_2343,Very-Long-Chain 3-Oxoacyl Coenzyme A Reductase,Fatty acid synthesis,56348,0.0,-2.2737367544323206e-12
ACACt2,Acetoacetate transport via proton symport,"Transport, extracellular",20503;20501,-1000.0,1000.0
HMR_3241,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;97212,0.0,-1.1368683772161603e-12
HMR_3667,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,-1.3642420526593924e-12
r2434,Mitochondrial Carrier (Mc) Tcdb:2.A.29.8.3,"Transport, mitochondrial",57279,9.10688251681641e-13,-9.663381206337363e-13
3MOXTYROX,3-Methoxytyramine:oxygen oxidoreductase (deaminating),Tyrosine metabolism,109731;17161,0.0,-1.174751526613198e-12
PI4P5K,Phosphatidylinositol 4-phosphate 5-kinase,Glycerophospholipid metabolism,18718;18719;117150;18720;18711;18717;108083,0.0,-1.7053025658242404e-12
DCIm,Dodecenoyl-Coenzyme A delta isomerase,Fatty acid oxidation,13177;23986,4.0063461269324595e-12,0.0
DCSPTN1CPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,12895;78070;12894,0.0,0.0
HMR_3741,Steryl-Ester Acylhydrolase,Cholesterol metabolism,16889;12613,0.0,-1.3642420526593924e-12
HMR_0849,"Lactosylceramide Alpha-2, 3-Sialyltransferase",Glycosphingolipid metabolism,20446;20454,0.0,-1.2505552149377763e-12
UGLCNACtg,UDP-GlcNAc Golgi transport via CMP antiport,"Transport, golgi apparatus",70484,1.4210854715202004e-12,0.0
NTD7e,"5'-nucleotidase (AMP), extracellular",Nucleotide interconversion,23959;50773,0.0,-9.094947017729282e-13
FAOXC11BRC9BRx,"Fatty Acid Beta Oxidation (C11Br->C9Br), Peroxisomal",Fatty acid oxidation,235674;74147;80911;15488,0.0,0.0
EX_tetpent3_e,"Tetracosapentaenoic acid, n-3 exchange",Exchange/demand reaction,,0.0,0.0
r1252,EC:6.2.1.3,Fatty acid oxidation,433256;216739;74205;26458;50790;328845;14081,0.0,0.0
ARACHETH,Formation of O-Arachidonoyl Ethanolamine,Glycerophospholipid metabolism,18806;18805,0.0,-7.73070496506989e-12
HMR_2741,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,0.0,0.0
HMR_2667,HMR 2667,"Transport, mitochondrial",214663;236293;236149;319800;30805;207151;171405;434674;20517;57279,-1000.0,1000.0
PELINL_HSABCt,"Transport of 1-Linoleoylglycerophosphoethanolamine (Delta 9, 12)","Transport, extracellular",50770;320940,0.0,-9.307077383402706e-13
NDPK8,Nucleoside-diphosphate kinase (ATP:dADP),Nucleotide interconversion,18103;79059;171567;54369;18102,-1000.0,1000.0
SCP21x,Sterol carrier protein 2,"Transport, peroxisomal",20280,0.0,0.0
RE3174C,RE3174,Fatty acid oxidation,68801;83603;54326;170439,0.0,0.0
AKGt4_3,AKG transport via sodium symport,"Transport, extracellular",114644,-1000.0,1000.0
ACOAO8p,Acyl CoA oxidase  octadecanoyl CoA   peroxisomal,Fatty acid oxidation,80911;11430,0.0,0.0
C3STDH1Pr,C-3 sterol dehydrogenase (4-methylzymosterol),Cholesterol metabolism,18194,0.0,-1.0544121867717343e-12
PE2LINL_HSABCt,Transport of 2-Linoleoylglycerophosphoethanolamine,"Transport, extracellular",50770;320940,0.0,0.0
HMR_2973,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,216739;94180;74205;50790;433256;26458;328845;14081,0.0,-1.2505552149377763e-12
r1171,EC:2.3.1.26,Miscellaneous,223920;20652,0.0,0.0
A_MANASEly,"Alpha-mannosidase, lysosomal",N-glycan degradation,17159,0.0,0.0
SALMCOM2,S-Adenosyl-L-methionine:catechol O-methyltransferase,Tyrosine metabolism,69156,0.0,0.0
CYSTA,Cysteine transaminase,Methionine and cysteine metabolism,14718,0.0,51.192453081084295
DOPA3GLCURt,Dopamine 3-O-Glucuronide Transport,"Transport, extracellular",17250,0.0,0.0
HMR_3668,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,-1.0231815394945443e-12
NTD10,5'-nucleotidase (XMP),Nucleotide interconversion,230718;50773;70881;23959;107569;76952,0.0,-1.2505552149377763e-12
3HPVSCOAitx,3HPVSCOAitx,Drug metabolism,,0.0,-9.094947017729282e-13
FAOXC81C61x,"Fatty Acid Beta Oxidation (C8:1->C6:1), Peroxisomal",Fatty acid oxidation,235674;74147;15488;11430,0.0,0.0
BETALDHx,Betaine-aldehyde dehydrogenase,"Glycine, serine, alanine, and threonine metabolism",110695,-1000.0,1000.0
CORE3GTg,"Core 3 beta-GlcNAc-transferase, Golgi apparatus",O-glycan metabolism,272411,0.0,0.0
HMR_0268,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,70025;12012;171210;217700;171281;171282,0.0,0.0
FAEL183,Fatty-acyl-CoA elongation (n-C18:3CoA),Fatty acid synthesis,68801;83603;54326;170439,0.0,-9.094947017729282e-13
ACOADH160_m,Acyl-CoA dehydrogenase (16:0),Fatty acid oxidation,229211;11370;11363;11364,0.0,-3.5697667044587433e-11
ADNtl,Adenosine facilated transport from lysosome,"Transport, lysosomal",71279,0.0,-1.1254996934439987e-11
Uritl,Uridine facilated transport from lysosome,"Transport, lysosomal",71279,0.0,-1.1368683772161603e-12
NEU23,"Sialidase, Cytosol (Neu2)",Sphingolipid metabolism,23956,0.0,-1.0231815394945443e-12
ADSL2r,Adenylosuccinate lyase,Purine synthesis,11564,0.0,0.0
HMR_3455,Acetyl Coenzyme A C-Acyltransferase,Fatty acid synthesis,52538;97212;231086,0.0,0.0
HMR_2735,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12908;12896,1.6894281695170662e-12,0.0
S23T2g,"Beta-galactoside alpha-2,3-sialyltransferase (core 2)",Keratan sulfate synthesis,20444;20442;20443,0.0,0.0
PEPALM,Formation of Palmitoylethanolamide,Glycerophospholipid metabolism,18806;18805,0.0,-6.821210263296962e-12
HMR_0242,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,70025;12012;171210;217700;171281;171282,0.0,-1.4988010832439613e-12
RE3185M,RE3185M,Fatty acid oxidation,11363;66885;11364,0.0,0.0
HMR_1737,24-Hydroxycholesterol 7Alpha-Hydroxylase,Bile acid synthesis,56050,0.0,0.0
DOPA4GLCURt,Dopamine 4-O-Glucuronide Transport,"Transport, extracellular",17250,0.0,0.0
CSNAT2m,"Carnitine O-aceyltransferase, mitochondrial",Fatty acid oxidation,12908,-987.4050980691692,1000.0
GTHRDH_syn,Glutathione hydralase (periplasmic),Glutathione metabolism,23887;14598;71522;207182,-1000.0,0.0
HMR_0410,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,70025;12012;171210;217700;171281;171282,0.0,-1.8264937654386294e-12
r1260,EC:6.2.1.3,Fatty acid oxidation,433256;216739;74205;26458;50790;328845;14081,0.0,-1.8189894035458565e-12
ACOAR4m,Trans-2-enoyl-CoA reductase (NADPH) (C10:0),Fatty acid oxidation,26922;111175,1.0658141036401503e-12,-3.672084858408198e-11
D_LACtm,D lactate transport  mitochondrial,"Transport, mitochondrial",20501,8.640199666842818e-12,0.0
HMR_7724,HMR 7724,"Transport, lysosomal",,0.0,-1.2505552149377763e-12
RE3229C,RE3229,Fatty acid synthesis,,1.8189894035458565e-12,-2.0463630789890885e-12
HMR_0807,Beta-N-Acetylhexosaminidase,Glycosphingolipid metabolism,15211;15212;238023,0.0,-1.3642420526593924e-12
HMR_3173,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,52538;97212;231086,0.0,-1.4779288903810084e-12
ORNt,Ornithine transport via diffusion,"Transport, extracellular",11988;11989;11987,0.0,1000.0
S6T16g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate synthesis,56773;26887;54371,0.0,0.0
PPDOy,"Propane-1,2-diol:NADP+ 1-oxidoreductase",Pyruvate metabolism,110198;11677;58810,0.0,1000.0
ADPACTD,Transport into cytosol (diffusion),Fatty acid oxidation,,0.0,0.0
NDPK5,Nucleoside-diphosphate kinase (ATP:dGDP),Nucleotide interconversion,18103;79059;171567;54369;18102,-1000.0,1000.0
HMR_3198,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,229211;11364,0.0,0.0
SMS15,"Sphingomyelin Synthase, Formation of Sm (D18:0/24:0)",Glycerophospholipid metabolism,208449;74442,0.0,-1.7545964681175974e-12
5HLTDL,5-Hydroxy-L-tryptophan decarboxy-lyase,Tryptophan metabolism,13195,0.0,-3.323732226211763e-12
STEETH,Formation of Stearoyl Ethanolamide,Glycerophospholipid metabolism,18806;18805,0.0,-9.890754881780595e-12
FAOXC4C4DCc,Succ->C4Dcc,Fatty acid oxidation,12895;78070;12894,0.0,0.0
GALNTg,"GalNAc transferase, Golgi apparatus",O-glycan metabolism,231050;171212;71685;271786;241391;230145;207839;231605;108148;14423;108150;14425;14426;78754,0.0,0.0
HMR_3428,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,235674;52538;97212;15107;11363;15108;93747;11364;229211;11370;231086,0.0,-1.7102475221171902e-12
EX_acmana_e,N-Acetyl-D-mannosamine exchange,Exchange/demand reaction,,0.0,0.0
MALT,Alpha glucosidase,Starch and sucrose metabolism,14387;76051;232714,0.0,0.0
r1165,EC:2.3.1.26,Miscellaneous,223920;20652,0.0,-1.2505552149377763e-12
EX_pheacgly_e,Exchange of Phenylacetylglycine,Exchange/demand reaction,,0.0,-1.7026535801698553e-12
CDS,Phosphatidate cytidylyltransferase,Glycerophospholipid metabolism,110911;74596,0.0,-1.254996107036277e-12
ADPCOAPTE,Thioesterification of adipoyl coA for release into cytosol,Fatty acid oxidation,170789,0.0,-1.2505552149377763e-12
ATP1ter,"ADP/ATP transporter, endoplasmic reticulum","Transport, endoplasmic reticular",,0.0,0.0
HMR_2817,HMR 2817,"Transport, endoplasmic reticular",20520,0.0,0.0
INSt,Inosine transport (diffusion),"Transport, extracellular",63959;13340,-1000.0,1000.0
