reaction_id,reaction_name,subsystem,genes,minimum,maximum
r0317,Citrate hydro-lyase Citrate cycle (TCA cycle) / Glyoxylate and dicarboxylate metabolism EC:4.2.1.4,Miscellaneous,11428;11429,-1000.0,0.0
HMR_1084,Gamma-Glutamyltransferase,Leukotriene metabolism,23887;14598;71522;207182,0.0,2.5579538487363607e-11
ACtg,"Acetate transport, Golgi apparatus","Transport, golgi apparatus",,0.0,0.0
OCTDECCPT2,Transport of Octadecenoyl Coenzyme A into Mitochondrial Matrix,Fatty acid oxidation,12896,0.0,0.0
UMPK4,UMP kinase (GTP),Nucleotide interconversion,66588,-1000.0,1000.0
LNLCCPT2,Carnitine transferase,Fatty acid oxidation,12896,0.0,-1.2846612662542612e-12
r0568,(5-L-Glutamyl)-L-amino-acid 5-glutamyltransferase (cyclizing) Glutathione metabolism EC:2.3.2.4,Glutathione metabolism,110175,0.0,0.0
RE3004M,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;231086;97212;74147,0.0,0.0
ACCOAL,Acetate-CoA ligase (ADP-forming),Propanoate metabolism,60525,0.0,0.0
ORNTArm,L-Ornithine:2-oxo-acid aminotransferase,Urea cycle,18242,-100.0,100.0
HMR_2770,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12896;12908,0.0,0.0
Rtotaltl,Fatty acid intracellular transport,"Transport, lysosomal",,0.0,0.0
BIOMASS_reaction,Generic Human Biomass Reaction,,,171.6883510150651,171.6883510150651
BGAL1l,"Beta-Galactosidase, Lysosomal",Sphingolipid metabolism,14667;50917;19156;18010;19025;12091,0.0,0.0
GLCAT7g,Heparan glucuronyltransferase II,Chondroitin synthesis,14043;14042,0.0,0.0
HMR_8590,HMR 8590,"Transport, lysosomal",,0.0,0.0
HMR_3679,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
HMR_3114,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,231086;97212;52538,0.0,6.219906456641448e-12
HMR_3695,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
SMS7,"Sphingomyelin Synthase, Formation of Sm (D18:1/18:1)",Glycerophospholipid metabolism,74442;208449,0.0,0.0
GLYCLTtm,"Glycolate transport, mitochondria","Transport, mitochondrial",,0.0,0.0
RE3162C,RE3162,Fatty acid oxidation,,0.0,1.3912995315006144e-12
LNLNCACPT2,Carnitine transferase,Fatty acid oxidation,12896,-999.9999999999989,1000.0000000000024
DOPAtu,Dopamine uniport,"Transport, extracellular",20519;20520;20518,-1000.0,1000.0
ALDD2x,"Aldehyde dehydrogenase (acetaldehyde, NAD)",Glycolysis/gluconeogenesis,11671;67689;19378;73458;56847;72535;621603;11668;110695;56752;11670,0.0,648.4493629744795
HMR_0625,Diacylglycerol Cholinephosphotransferase,Glycerophospholipid metabolism,212862;99712,0.0,-3.431921413721284e-12
G14T19g,"Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi",Keratan sulfate synthesis,56336;14595;57370;53418,0.0,0.0
RE2640C,N-Acyl-Aliphatic-L-Amino Acid Amidohydrolase,Methionine and cysteine metabolism,109652,-1000.0,-1000.0000000000009
PCHOLN203_HSABCt,"Transport of 1-Dihomo-Linolenoylglycerophosphocholine (20:3, Delta 8, 11, 14), Lysopc A C20:3","Transport, extracellular",54667;11303;54670;11982;18670,0.0,0.0
EX_docohxeth_e,Exchange of Docosahexaenoyl Ethanolamide,Exchange/demand reaction,,0.0,0.0
HMR_3685,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
SK_4abut_l,Sink 4abut[l],Exchange/demand reaction,,0.0,0.0
EX_co_e,EX co LPAREN e RPAREN,Exchange/demand reaction,,0.0,0.0
BGAL2l,"Beta-Galactosidase, Lysosomal",Sphingolipid metabolism,14667;50917;19156;18010;19025;12091,0.0,0.0
RPI,Ribose-5-phosphate isomerase,Pentose phosphate pathway,19895,-1000.0,926.8881526362381
FAEL205,Fatty-acyl-CoA elongation (n-C20:5CoA),Fatty acid synthesis,170439;54326;68801;83603,0.0,0.0
LCYSTCBOXL,3-Sulfoalanine carboxy-lyase,Taurine and hypotaurine metabolism,14417;14415;246277,0.0,0.0
HMR_2957,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,433256;14081;216739;26458;74205;50790;94180;171210;328845;171282,0.0,0.0
HMR_2635,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12896;12908,3.865352482534945e-12,0.0
HMR_0289,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,433256;14081;216739;26458;74205;50790;94180;328845,0.0,0.0
GLCRt1,Transport by Glut-5 Transporter into Extracellular Space,"Transport, extracellular",56485,-65.42858184865614,-65.42858184866319
DESAT18_10,Fatty acyl-CoA desaturase (n-C18:2CoA -> n-C18:3CoA),Fatty acid synthesis,56473,0.0,0.0
RE0566C,RE0566,Fatty acid synthesis,,0.0,1.5605798292944787e-12
HMR_2692,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12896;12908,0.0,0.0
RE3106C,RE3106,Fatty acid oxidation,,0.0,8.212011149417608e-13
PFK,Phosphofructokinase,Glycolysis/gluconeogenesis,18642;56421;18641,0.0,1000.0
NTD2l,"5'-nucleotidase (UMP), lysosome",Pyrimidine catabolism,11433;11432;66659;56318,0.0,0.0
HMR_2345,Very-Long-Chain Enoyl Coenzyme A Reductase,Fatty acid synthesis,106529;243078,0.0,-3.410605131648481e-12
HMR_3112,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;97212,0.0,-3.1927053593487167e-12
HMR_2361,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,170439;54326;54325;12686;74559;68801;83603,0.0,-2.7284841053187847e-12
LPASE,Lysophospholipase,Glycerophospholipid metabolism,18783,100.0000000000032,100.0
RE3152C,RE3152,Fatty acid oxidation,,0.0,-3.410605131648481e-12
HMR_1135,HMR 1135,"Transport, peroxisomal",,-1000.0,1000.0
HMR_1635,Alpha-Methylacyl Coenzyme A Racemase,Bile acid synthesis,17117,0.0,0.0
HMR_3432,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,229211;97212;235674;93747;52538;231086;11363;11364;15107;11370;15108,0.0,0.0
r0995,Mitochondrial Carrier (MC) TCDB:2.A.29.8.3,"Transport, endoplasmic reticular",57279,-1000.0,1000.0
FAOXC101C102m,"Fatty Acid Beta Oxidation (C10:1->C10:2), Mitochondrial",Fatty acid oxidation,11364;11430,0.0,0.0
HMR_2624,HMR 2624,"Transport, mitochondrial",207151;236149;20517;236293;434674;319800;57279;214663;30805;171405,-1000.0,1000.0
r1487,EC:6.2.1.3,Fatty acid oxidation,433256;26458;328845;14081;216739;74205;50790,0.0,-1.0231815394945443e-12
DGCHOLtx,Bile acid intracellular transport,"Transport, peroxisomal",,182.38660184867825,182.38660184864355
O2ter,O2  transport  endoplasmic reticulum,"Transport, endoplasmic reticular",,0.0,-1.8403056856186595e-12
HMR_0301,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,433256;14081;216739;26458;74205;50790;94180;328845,0.0,0.0
PGDIr,Prostaglandin-H2 D-isomerase [Precursor],Eicosanoid metabolism,19215;54486,-1000.0,1000.0
AIRCr,Phosphoribosylaminoimidazole carboxylase,Purine synthesis,67054,0.0,0.0
TRIDECETH,Formation of C13:0-Ethanolamide,Glycerophospholipid metabolism,18805;18806,0.0,1.6768808563938364e-12
FACOAL180,Fatty acid  CoA ligase  octadecanoate,Fatty acid oxidation,433256;74205;14081,0.0,0.0
EX_3aib_e,L-3-Amino-isobutanoate exchange,Exchange/demand reaction,,0.0,-1.8189894035458565e-12
PCHOLPALME_HSABCt,Transport of 1-Palmitoleoylglycerophosphocholine (Delta 9),"Transport, extracellular",54667;11303;54670;11982;18670,0.0,0.0
CYTK11,"Cytidylate kinase (dCMP,dGTP)",Nucleotide interconversion,66588,-1000.0,1000.0
HMR_0385,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,433256;14081;216739;26458;74205;50790;94180;328845,0.0,0.0
NOS1,"L-Arginine,NADPH:oxygen oxidoreductase (N-(omega)-hydroxyarginine-forming)",Arginine and proline metabolism,18126;18127;18125,0.0,0.0
HMR_2693,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,78070;12894;12895,0.0,-1.8758328224066645e-12
EX_glygn2_e,"Glycogen, structure 2 (glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]}) exchange",Exchange/demand reaction,,0.0,0.0
PAPtg,"Adenosine 3',5'-bisphosphate Golgi transport","Transport, golgi apparatus",,0.0,0.0
AG13T16g,"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase, Golgi apparatus",Keratan sulfate synthesis,53625;227327;232984;108902;231727;72297;210004,0.0,0.0
FAOXC102x,"Isomerization (C10:2), Peroxisomal",Fatty acid oxidation,23986;74147,0.0,0.0
HMR_6978,Signal Peptidase I,Lysine metabolism,56529;76687;69019;66624;66286,0.0,0.0
HMR_3421,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,229211;97212;235674;93747;52538;231086;11363;11364;15107;11370;15108,0.0,-2.9261721381918225e-13
NTP3e,Nucleoside-triphosphatase (GTP),Nucleotide interconversion,72090;76025;215446;12495,0.0,0.0
ALAt2r,L alanine reversible transport via proton symport,"Transport, extracellular",246049;215335,-1000.0,1000.0
HMR_0598,Phosphatidate Phosphatase,Glycerophospholipid metabolism,50784;14245;64898;64899;216152;19012;229791;381925;67916;235044;71910,0.0,0.0
HMR_3427,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,229211;97212;235674;93747;52538;231086;11363;11364;15107;11370;15108,0.0,0.0
NTD8,5'-nucleotidase (dGMP),Nucleotide interconversion,76952;70881;107569;23959;50773;230718,0.0,0.0
HMR_3715,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
DURAD2,Dihydrothymin dehydrogenase (NADP),Pyrimidine catabolism,99586,0.0,820.0425419500086
HMR_3180,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15107;97212;15108,0.0,0.0
HMR_2435,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,Fatty acid synthesis,67044;70757;30963;57874;66775,0.0,0.0
IMPD,IMP dehydrogenase,Nucleotide interconversion,23917;23918,0.0,0.0
HMR_3076,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15488;74147,0.0,0.0
EX_deoxfvs_e,Exchange reaction for deoxy-fluvastatin-dinor in hepatic vein,Exchange/demand reaction,,100.0,100.0
CYTK1m,"Cytidylate kinase (CMP),mitochondrial",Nucleotide interconversion,22169,0.0,-3.524291969370097e-12
HMR_2530,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,170439;54326;54325;12686;74559;68801;83603,0.0,1.8568850161197284e-12
ADK1,Adenylate kinase,Nucleotide interconversion,11637;78801;11636;229949,-86.26939581591841,1000.0
LNLCCRNt,Transport into the mitochondria (carnitine),Fatty acid oxidation,57279,-1000.0,999.9999999999983
HMR_2533,Very-Long-Chain 3-Oxoacyl Coenzyme A Reductase,Fatty acid synthesis,56348,0.0,0.0
FACOAL1812,Fatty-acid--CoA ligase,Fatty acid synthesis,433256;14081;216739;26458;74205;50790;94180;328845,0.0,0.0
r2084,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
TKT1,Transketolase,Pentose phosphate pathway,83553;21881;74419,-36.555923681883996,-36.55592368190514
HMR_3231,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;97212,0.0,-9.322320693172514e-12
CYANt,Cyanide transport via diffusion (extracellular to cytosol),"Transport, extracellular",,0.0,-1.659827830735594e-11
PSFLIPm,Phosphatidylserine flippase,"Transport, mitochondrial",11980;11982,0.0,0.0
RE1533M,Acetyl Coenzyme A C-Acyltransferase,Fatty acid oxidation,231086;97212;52538,1.8265996118983845e-12,0.0
NDP7g,"Nucleoside-diphosphatase (UDP), Golgi apparatus",Nucleotide interconversion,100862375;67464,0.0,0.0
HMR_2688,HMR 2688,"Transport, mitochondrial",207151;236149;20517;236293;434674;319800;57279;214663;30805;171405,1.3317600990246448e-12,0.0
RE3244C,RE3244,Fatty acid synthesis,,0.0,0.0
HMR_3740,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
r0797,Glycine N-choloyltransferase EC:2.3.1.65,Bile acid synthesis,12012,-182.38660184864938,-182.38660184869315
HMR_2608,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,78070;12894;12895,-1000.0,1000.0
HMR_3652,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,-1.1368683772161603e-12
HMR_2542,Very-Long-Chain (3R)-3-Hydroxyacyl Coenzyme A Dehydratase,Fatty acid synthesis,67044;70757;30963;57874;66775,0.0,-1.3642420526593924e-12
FACOAL140,Fatty acid  CoA ligase  tetradecanoate,Fatty acid oxidation,74205,0.0,-1.1368683772161603e-12
GDHm,"Glutamate dehydrogenase, mitochondria",Glutamate metabolism,14661,-1000.0,302.7550234167245
HMR_2956,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,433256;14081;216739;26458;74205;50790;94180;328845,0.0,0.0
C161CRNt,C161 transport into the mitochondria,Fatty acid oxidation,57279,-1000.0,1000.0
HMR_0310,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;217700;70025;171282;171281;12012,0.0,0.0
GNDc,Phosphogluconate Dehydrogenase,Pentose phosphate pathway,110208,0.0,0.0
SEBACIDTD,Transport of sebacic acid into cytosol (diffusion),Fatty acid oxidation,,0.0,0.0
HMR_2943,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,433256;14081;216739;26458;74205;50790;94180;328845,0.0,0.0
HEXAHBl,Hexosaminidase A;Lysosomal Or Hexosaminidase B;Lysosomal,Sphingolipid metabolism,15212;15211;14667,0.0,0.0
r0181,ITP Diphosphohydrolase,Purine catabolism,72090;215446;12495,-100.0,-99.99999999999967
3DSPHR,3 Dehydrosphinganine reductase,Sphingolipid metabolism,70750,0.0,0.0
ALASm,5 aminolevulinate synthase,"Glycine, serine, alanine, and threonine metabolism",11656;26912;11655,0.0,999.9999999999999
RE3224C,RE3224,Fatty acid synthesis,170439;54326;68801;83603,0.0,1.7053025658242404e-12
HMR_3682,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,0.0
CHOLPtl,Choline phosphate intracellular transport,"Transport, lysosomal",,0.0,0.0
EX_adrnl_e,Adrenaline exchange,Exchange/demand reaction,,0.0,0.0
HMR_0206,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;217700;70025;171282;171281;12012,0.0,-2.0463630789890885e-12
MCCCrm,"Methylcrotonoyl-CoA carboxylase, mitochondrial","Valine, leucine, and isoleucine metabolism",72039;78038,0.0,0.0
RE3177M,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,97212;74147;15488;15107;231086;15108,0.0,0.0
ALCD21_D,"Alcohol dehydrogenase (D-1,2-propanediol)",Pyruvate metabolism,100417514;11529;26876;76187;11522;225791;11532,0.0,1000.0
PGM,Phosphoglycerate mutase,Glycolysis/gluconeogenesis,18648;12183;56012,-1000.0,-1000.0
UMPK3,UMP kinase (UTP),Nucleotide interconversion,66588,-1000.0,1000.0
EX_tetdecaeth_e,"Exchange of C14:0-Ethanolamide, Tetradecanoyl Ethanolamide",Exchange/demand reaction,,0.0,-2.9842794901924208e-12
HMR_3728,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
PENDECAETH,Formation of Pentadecanoyl Thanolamide (C15:0),Glycerophospholipid metabolism,18805;18806,0.0,0.0
ASPTA,Aspartate transaminase,Alanine and aspartate metabolism,14718,-781.0922621770054,-781.0922621771801
RE1525M,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15488;15107;15108;74147,0.0,0.0
LYStm,Lysine mitochondrial transport via ornithine carrier,"Transport, mitochondrial",18408;83885,0.0,1.6520488126638827e-12
HMR_2986,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,433256;14081;216739;26458;74205;50790;94180;328845,0.0,-1.0231815394945443e-12
HMR_7720,HMR 7720,"Transport, lysosomal",,0.0,0.0
HMR_1331,HMR 1331,"Transport, endoplasmic reticular",,-1000.0,1000.0
r2127,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
C161CPT2,C161 transport into the mitochondria,Fatty acid oxidation,12896,-1000.0,1000.0
HMR_2715,HMR 2715,"Transport, mitochondrial",207151;236149;20517;236293;434674;319800;57279;214663;30805;171405,-1000.0,1000.0
SUBERICACT,Activation of suberic acid for formation of suberyl carnitine,Fatty acid oxidation,,0.0,0.0
UDPGD,UDPglucose 6-dehydrogenase,Starch and sucrose metabolism,22235,0.0,0.0
PI345P5P,"Phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase",Inositol phosphate metabolism,170835;20975;16330;104015;16331;16332;64436;212111,0.0,0.0
r2109,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
ABUTt2rL,4-aminobutyrate reversible transport in via proton symport (lysosome),"Transport, lysosomal",215335,0.0,0.0
CARN1819Zt_m,(9Z)-octadecenoyl-l-carnitine:carnitine antiport (Cytosol to mitochondira),"Transport, mitochondrial",57279,-1000.0,1000.0
HMR_0380,HMR 0380,"Transport, extracellular",14080;12140;14077;16592;26457;16204;12491;225579;26568;26569;75497;11770;21884,0.0,0.0
THYMDt1,Thymd transport,"Transport, extracellular",63959;13340,0.0,1000.0
r0688,"3Alpha, 7Alpha-Dihydroxy-5Beta-Cholestan-26-Al:NAD+ Oxidoreductase Bile Acid Biosynthesis",Bile acid synthesis,11671;11669;72535;110695;56752,-774.032800226013,1000.0
RE3243C,RE3243,Fatty acid synthesis,,0.0,-1.9326762412674725e-12
HMR_2289,Stearoyl Coenzyme A 9-Desaturase,Fatty acid synthesis,20249,0.0,0.0
HMR_3447,Dodecenoyl Coenzyme A Isomerase,Fatty acid synthesis,23986;51798;13177,0.0,0.0
AHEXASE2ly,"Beta-N-acetylhexosaminidase, lysosomal",N-glycan degradation,15212;15211,0.0,0.0
DGTPtn,DGTP diffusion in nucleus,"Transport, nuclear",,1.6993712983471145,1.6993712983471596
HMR_0327,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,433256;14081;216739;26458;74205;50790;94180;328845,0.0,0.0
HMR_2190,Very-Long-Chain 3-Oxoacyl Coenzyme A Synthase,Fatty acid synthesis,170439;54326;54325;12686;74559;68801;83603,0.0,0.0
PCHOLLINL_HSABCt,"Transport of 1-Linoleoylglycerophosphocholine (Delta 9, 12)","Transport, extracellular",54667;11303;54670;11982;18670,0.0,0.0
r0361,Glycolysis / Glyconeogenesis EC:2.7.1.1,Fructose and mannose metabolism,15277;15275;212032,0.0,0.0
PIt8,Phosphate transport in/out via Na+ symporter,"Transport, extracellular",20516;20515,-1000.0,1000.0
RE3346C,Aldehyde Dehydrogenase (NAD+),Bile acid synthesis,56752;11670,-1000.0,1000.0
S6T3g,"Galactose/N-acetylglucosamine 6-O-sulfotransferase, Golgi apparatus",Keratan sulfate synthesis,53374;76969,0.0,0.0
PPAm,Inorganic diphosphatase,Oxidative phosphorylation,74776,0.0,0.0
RSVtu,Uptake of rosuvastatin by enterocytes,Drug metabolism,108096;101488,-1000.0,1000.0
ADSS,Adenylosuccinate synthase,Nucleotide interconversion,11565;11566,0.0,0.0
HMR_3655,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,-3.979039320256561e-12
PRASCSi,Phosphoribosylaminoimidazolesuccinocarboxamide synthase,Purine synthesis,67054,0.0,0.0
r2219,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,0.0,1000.0
HMR_2703,HMR 2703,"Transport, mitochondrial",207151;236149;20517;236293;434674;319800;57279;214663;30805;171405,3.1074402310575047e-12,0.0
RE3268R_1,"Phosphatidylinositol-3,4,5-Trisphosphate 3-Phosphatase",Phosphatidylinositol phosphate metabolism,234129,0.0,0.0
HMR_3423,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,229211;97212;235674;93747;52538;231086;11363;11364;15107;11370;15108,0.0,0.0
HMR_4124,UDP-D-Glucuronate Carboxy-Lyase (UDP-D-Xylose-Forming),Aminosugar metabolism,67883,0.0,0.0
SMS14,"Sphingomyelin Synthase, Formation of Sm (D18:0/24:0)",Glycerophospholipid metabolism,74442;208449,0.0,0.0
ENGASE2ly,"Endo-beta-N-acetylglucosaminidase, lysosomal",N-glycan degradation,,0.0,0.0
HMR_3656,Acyl Coenzyme A:Cholesterol O-Acyltransferase,Cholesterol metabolism,223920;20652,0.0,1.5916157281026244e-12
HMR_0234,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;217700;70025;171282;171281;12012,0.0,0.0
HMR_2977,Long-Chain-Fatty-Acid Coenzyme A Ligase,Fatty acid synthesis,433256;14081;216739;26458;74205;50790;94180;328845,0.0,0.0
PFK26,6 phosphofructo 2 kinase,Fructose and mannose metabolism,18639;170768;18640;270198,0.0,0.0
r2199,Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5,"Transport, extracellular",101488,-1000.0,1000.0
CITRtm,"Citrulline transport via diffusion, mitochondria","Transport, mitochondrial",18408;83885,-1000.0,1000.0
UMPK4n,"UMP kinase (GTP),nuclear",Nucleotide interconversion,66588,-1000.0,1000.0
FAOXC181C181OHm,"Fatty Acid Beta Oxidation (C18:1->C18:1Oh), Mitochondrial",Fatty acid oxidation,11370;97212,0.0,0.0
PI4PLC,Phosphatidylinositol 4-phosphate phospholipase C,Inositol phosphate metabolism,72469;18795;18796;234779;18797;18798;269437;18799;269615;18802;114875;74055;18803;433022;227120,0.0,-1.3002932064409833e-12
PMI12346PS,5 diphosphoinositol 1 2 3 4 6 pentakisphosphate synthase,Inositol phosphate metabolism,271424;27399;76500;227399;327655,0.0,0.0
r2119,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
r1168,EC:2.3.1.26,Miscellaneous,223920;20652,0.0,0.0
EICOSTETCRNt,Transport into the mitochondria (carnitine),Fatty acid oxidation,57279,-1000.0,1000.0
HMR_3204,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15107;97212;15108,0.0,0.0
r0408,ATP:Sedoheptulose 7-phosphate 1-phosphotransferase EC:2.7.1.11,Miscellaneous,18641,-1000.0,1000.0
HMR_2695,HMR 2695,"Transport, mitochondrial",207151;236149;20517;236293;434674;319800;57279;214663;30805;171405,0.0,0.0
C4CRNCPT2,Transport of butyryl carnitine in the mitochondrial matrix for final hydrolysis,Fatty acid oxidation,12896,-1000.0,999.9999999999981
FAOXC2252053m,Beta oxidation of long chain fatty acid,Fatty acid oxidation,11364;11409,0.0,0.0
NTD9,5'-nucleotidase (GMP),Nucleotide interconversion,76952;70881;107569;23959;230718,0.0,0.0
AMANK,N-acetyl-D-mannosamine kinase,Aminosugar metabolism,56174;50798,0.0,0.0
HMR_2677,Carnitine O-Acetyltransferase,"Transport, mitochondrial",12896;12908,1.8189894035458565e-12,0.0
PHEACGLYtm,"Transport of Phenylacetylglycine, Mitochondrial","Transport, mitochondrial",,0.0,0.0
CYOR_u10mi,CYOR u10mi,Oxidative phosphorylation,66694;66152;67003;66576;67530;22272;66594;22273;17711;66445,135.068,135.0680000000087
5AOPtm,5 Aminolevulinate mitochondrial transport,Heme synthesis,,0.0,0.0
PVSOATPtu,Uptake of pravastatin by enterocytes,Drug metabolism,101488,-1000.0,1000.0
RE3193M,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;231086;97212;74147,0.0,0.0
NDPK3,Nucleoside-diphosphate kinase (ATP:CDP),Nucleotide interconversion,18103;171567;54369;79059;18102,-1000.0,1000.0
HMR_2699,Carnitine O-Palmitoyltransferase,Fatty acid oxidation,78070;12894;12895,3.3348139065007367e-12,0.0
HMR_3232,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15107;97212;15108,0.0,-3.439026841078885e-12
r2497,ATP-binding Cassette (ABC) TCDB:3.A.1.203.3,"Transport, peroxisomal",11666,0.0,0.0
DGNSKm,Deoxyguanosine kinase,Nucleotide interconversion,27369,0.0,0.0
FBP26,Fructose 2 6 bisphosphate 2 phosphatase,Fructose and mannose metabolism,170768;14120;14121;18639;18640;270198,0.0,0.0
HMR_2359,HMR 2359,Fatty acid synthesis,60527;76267;56473,0.0,0.0
CYTK11n,"Cytidylate kinase (dCMP,dGTP),nuclear",Nucleotide interconversion,66588,-1000.0,1000.0
RE3301C_1,Phospholipase D,Glycerophospholipid metabolism,18806,0.0,5.504156845192185
OLEETH,Formation of Oleoyl Ethanolamide,Glycerophospholipid metabolism,18805;18806,0.0,-1.8474111129762605e-12
HMR_1735,Cholesterol 24-Hydroxylase,Bile acid synthesis,13116,0.0,0.0
HMR_2727,HMR 2727,"Transport, mitochondrial",207151;236149;20517;236293;434674;319800;57279;214663;30805;171405,-1000.0,1000.0
HMR_3183,Enoyl Coenzyme A Hydratase,Fatty acid oxidation,93747;97212,0.0,-1.1048939541069558e-12
RE1516M,RE1516M,Fatty acid oxidation,11430;11363,0.0,0.0
CHOLESTle_1,Hydrolysis of Cholesterol Ester by Cholesterol Esterase,"Transport, extracellular",16889,0.0,-4.661160346586257e-12
HMR_0354,Palmitoyl Coenzyme A Hydrolase,Fatty acid oxidation,171210;217700;70025;171282;171281;12012,0.0,0.0
RE3015R,Leukotriene-B4 20-Monooxygenase,Eicosanoid metabolism,320997;72054;170716,0.0,0.0
HMR_3718,Steryl-Ester Acylhydrolase,Cholesterol metabolism,12613;16889,0.0,0.0
EX_gluala_e,5-L-Glutamyl-L-alanine exchange,Exchange/demand reaction,,0.0,0.0
EX_glcr_e,D-Glucarate exchange,Exchange/demand reaction,,65.42858184866779,65.42858184861892
DLNLCGCPT1,Carnitine O-palmitoyltransferase,Fatty acid oxidation,78070;12894;12895,-1000.0,1000.0
r2128,Major Facilitator(MFS) TCDB:2.A.1.13.1,"Transport, extracellular",20501,-1000.0,1000.0
GLUPRT,Glutamine phosphoribosyldiphosphate amidotransferase,Purine synthesis,231327,0.0,0.0
RE3005M,3-Hydroxyacyl Coenzyme A Dehydrogenase,Fatty acid oxidation,15488;15107;15108;74147,0.0,0.0
PCHOLHEP_HSABCt,Transport of 1-Heptadecanoylglycerophosphocholine,"Transport, extracellular",54667;11303;54670;11982;18670,0.0,0.0
HMR_3222,Medium-Chain Acyl Coenzyme A Dehydrogenase,Fatty acid oxidation,11364;229211;11370;11363,0.0,-2.057373573359486e-12
PE203_HSABCt,"1-Eicosatrienoylglycerophosphoethanolamine (Delta 11, 14, 17), Lpe (20:3)","Transport, extracellular",50770;320940,0.0,0.0
OCD11COACPT1_1,Transport of 11-Octadecenoyl Carnitine into the Mitochondrial Matrix,Fatty acid oxidation,78070;12894;12895,0.0,1.8189894035458565e-12
EX_HC01700_e,Exchange of gamma-Glutamyl-3-aminopropiononitrile,Exchange/demand reaction,,0.0,-9.094947017729282e-13
LCAT1e,Lecithin-cholesterol acyltransferase,Fatty acid oxidation,16816,0.0,96.497385950937
FE2utm,Iron  II  uptake  mitochondrial,"Transport, mitochondrial",246696;67712,0.0,0.0
