"Reaction ID","Reaction Name","Flux","Subsystem"
"O2Stm","Superoxide anion transport via diffusion (mitochondria)",100,"Transport, mitochondrial"
"HMR_7198","HMR 7198",481.016773444197,"Transport, lysosomal"
"EX_ascb__L_e","L-Ascorbate exchange",-19.7900025557324,"Exchange/demand reaction"
"ILETAm","Isoleucine transaminase  mitochondrial",-68.7956749185571,"Valine, leucine, and isoleucine metabolism"
"SRTNt6_2_r","SRTNt6 LPAREN 2 RPAREN r",-243.835,"Transport, extracellular"
"ALOX52","Arachidonate 5-lipoxygenase",300,"Eicosanoid metabolism"
"r0191","UTP:D-fructose-6-phosphate 1-phosphotransferase EC:2.7.1.11",248.703006621633,"Fructose and mannose metabolism"
"CYTK4","Cytidylate kinase (dCMP)(GTP)",-1000,"Nucleotide interconversion"
"PEt","Phosphatidylethanolamine Transport",45.4228726530873,"Transport, extracellular"
"EX_co2_e","CO2 exchange",100,"Exchange/demand reaction"
"3MOBt2im","3-methyl-2-oxobutanoate mitochondrial transport via proton symport",1000,"Transport, mitochondrial"
"DM_C02712_c","Demand for N-Acetylmethionine",1000,"Exchange/demand reaction"
"G5SADs","L-glutamate 5-semialdehyde dehydratase (spontaneous)",231.586681878717,"Urea cycle"
"SK_thr__L_c","Sink thr L[c]",-53.554634045699,"Exchange/demand reaction"
"GLYC2P3Pc","Formation of Glycerol-3-Phosphate",21.4557039973937,"Transport, extracellular"
"SK_leu__L_c","Sink leu L[c]",-93.4357007765736,"Exchange/demand reaction"
"CHOLESTTDe","CHOLESTTDe vesicular transport",-3.49409347649847,"Transport, extracellular"
"RTOTALt","RTOTAL transport",-21.4557039973937,"Transport, extracellular"
"SUCD1m","Succinate dehydrogenase",-55.2763443719818,"Citric acid cycle"
"CYSGLTH","Glutathione:cystine oxidoreductase",-546.011876199843,"Methionine and cysteine metabolism"
"GLY3Pt","Glycerol phopshate free diffusion",-18.9599474099942,"Transport, peroxisomal"
"r0249","D-Ribose-5-phosphate ketol-isomerase Pentose phosphate pathway EC:5.3.1.6",-73.0961686081281,"Pentose phosphate pathway"
"Htr","H transporter, endoplasmic reticulum",8.48560665129731,"Transport, endoplasmic reticular"
"EX_chsterol_e","Cholesterol exchange",-3.49409347649847,"Exchange/demand reaction"
"DTTPtn","DTTP diffusion in nucleus",329.749560762836,"Transport, nuclear"
"RNTR2","Ribonucleoside triphosphate reductase  GTP",1.69523735259947,"Nucleotide interconversion"
"GLUt6","Glutamate transport via Na, H symport and K antiport",337.67,"Transport, extracellular"
"GLU5SAtmc","Glutamate semi-aldehyde transport, mitochondrial",231.586681878717,"Transport, mitochondrial"
"DHRT_ibcoa","Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase, Isobutyryl-CoA forming",55.2763443719818,"Valine, leucine, and isoleucine metabolism"
"DM_dctp_n","Demand for dCTP, Nuclear",389.691883877092,"Exchange/demand reaction"
"SK_HC01115_c","Sink HC01115[c]",1000,NA
"r0385","3-methyl-2-oxobutanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating) EC:1.2.4.4",55.2763443719818,"Miscellaneous"
"DTDPtn","DTDP nuclear transport",-327.50745607675,"Transport, nuclear"
"RE0453C","Nucleoside-Diphosphate Kinase",-670.250439237164,"Pyrimidine synthesis"
"r0784","Xylitol:NAD oxidoreductase Pentose and glucuronate interconversions EC:1.1.1.15",-1000,"Pentose phosphate pathway"
"EX_mlthf_e","Exchange of 5,10-Methylenetetrahydrofolate",-100,"Exchange/demand reaction"
"NDPK1m","Nucleoside-diphosphate kinase (ATP:GDP), mitochondrial",230.535571982414,"Nucleotide interconversion"
"HMR_1081","Leukotriene-C4 Synthase",200,"Leukotriene metabolism"
"SK_chol_c","Sink chol[c]",-591.628160318241,"Exchange/demand reaction"
"CITt4_3","Citrate transport via sodium symport (1:3)",383.958386015889,"Transport, extracellular"
"PYK6","RE2954",1000,"Pyrimidine synthesis"
"H2Otp","H2O transport  peroxisomal",-214.63517896838,"Transport, peroxisomal"
"PUNP7","Purine-nucleoside phosphorylase (Xanthosine)",-100,"Nucleotide interconversion"
"CATp","Catalase A  peroxisomal",40.1049987221338,"Miscellaneous"
"GHMT2r","Glycine hydroxymethyltransferase, reversible",550.756859576877,"Glycine, serine, alanine, and threonine metabolism"
"UPPN","B-ureidopropionase",483.634039346739,"Pyrimidine catabolism"
"EX_lac__D_e","D-lactate exchange",-100,"Exchange/demand reaction"
"RPE","Ribulose 5-phosphate 3-epimerase",-73.0961686081281,"Pentose phosphate pathway"
"COAtim","CoA transporter  mitochondrial   irreversible",-19.5354317936761,"Transport, mitochondrial"
"CYOOm3i","CYOOm3i",67.534,"Oxidative phosphorylation"
"SK_met__L_c","Sink met L[c]",-1000,"Exchange/demand reaction"
"EX_h_e","H+ exchange",-100,"Exchange/demand reaction"
"r1595","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",100,"Transport, extracellular"
"SK_asp__L_c","Sink asp L[c]",876.6430390856,"Exchange/demand reaction"
"SK_ala__L_c","Sink ala L[c]",491.873231619219,"Exchange/demand reaction"
"SK_xol7ah3_c","Sink for 5Beta-Cholestane-3Alpha, 7Alpha, 26-Triol",-166.78387750862,"Exchange/demand reaction"
"O2tp","O2 transport glycosome",28.2690125557324,"Transport, peroxisomal"
"RNTR4","Ribonucleoside triphosphate reductase  UTP",-90.3557470878078,"Nucleotide interconversion"
"r1556","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",-100,"Transport, extracellular"
"NADtx","Nad transport, glycosomal",633.103475834039,"Transport, peroxisomal"
"H2Otm","H2O transport  mitochondrial",-314.767615164457,"Transport, mitochondrial"
"GBA2e","Beta-Glucosidase, Plasma Membrane (Gba2)",2.99483939660076,"Sphingolipid metabolism"
