"Reaction ID","Reaction Name","Flux","Subsystem"
"RE0453M","Nucleoside-Diphosphate Kinase",-2.3062485935425,"Pyrimidine synthesis"
"PSSA1_hs","Phosphatidylserine synthase homo sapiens",-30.2923488970315,"Glycerophospholipid metabolism"
"SK_pmtcoa_c","Sink pmtcoa[c]",182.918482571183,"Exchange/demand reaction"
"ACt2m","Acetate mitochondrial transport via proton symport",-646.060729553945,"Transport, mitochondrial"
"NDPK2n","Nucleoside-diphosphate kinase (ATP:UDP), nuclear",239.91383035499,"Nucleotide interconversion"
"PROSTGE2t2m","Transport of Prostaglandin E2, Mitochondrial",230.358706709565,"Transport, mitochondrial"
"NTD5m","5'-nucleotidase (dTMP), mitochondrial",66.5534831036824,"Nucleotide interconversion"
"r1019","Postulated transport reaction",-20.2595577063504,"Transport, peroxisomal"
"LEUKTRA4t","Leukotriene A4 transmembrane (homo sapiens) transport",-100,"Transport, extracellular"
"MTHFD","Methylenetetrahydrofolate dehydrogenase (NADP)",48.2714784595933,"Folate metabolism"
"CO2tp","CO2 peroxisomal transport",8.68266758843589,"Transport, peroxisomal"
"EX_imp_e","IMP exchange",77.8044493123733,"Exchange/demand reaction"
"PEPCKm","Phosphoenolpyruvate carboxykinase (GTP)",37.697811852229,"Glycolysis/gluconeogenesis"
"EX_glu__L_e","L-Glutamate exchange",-100,"Exchange/demand reaction"
"SK_arg__L_c","Sink arg L[c]",-63.2910296933831,"Exchange/demand reaction"
"EX_leuktrA4_e","Leukotriene A4 exchange",100,"Exchange/demand reaction"
"CRMte","Ceramide Diffusion",3.08051813510688,"Sphingolipid metabolism"
"RE1447N_1","Phosphatidylinositol-3,4-Bisphosphate 4-Phosphatase",-21.3791391641585,"Phosphatidylinositol phosphate metabolism"
"SK_glu__L_c","Sink glu L[c]",-1000,"Exchange/demand reaction"
"DM_na1_c","Sink na1",100,"Exchange/demand reaction"
"EX_uri_e","Uridine exchange",100,"Exchange/demand reaction"
"EX_orn_e","Ornithine exchange",-100,"Exchange/demand reaction"
"HMR_1095","HMR 1095",-239.91383035499,"Transport, nuclear"
"THMDt2","Thymidine transport in via proton symport",-66.5534831036824,"Transport, extracellular"
"3AIBt1","3-Amino-Isobutyrate Transport, Proton Symport",-181.04675423647,"Transport, extracellular"
"ICDHym","Isocitrate dehydrogenase  NADP",-646.060729553945,"Citric acid cycle"
"r0840","Free diffusion",24.3362552231163,"Transport, endoplasmic reticular"
"EX_maltpt_e","Maltopentaose exchange",100,"Exchange/demand reaction"
"H2Oter","H2O endoplasmic reticulum transport",-30.1075087743535,"Transport, endoplasmic reticular"
"SK_gln__L_c","Sink gln L[c]",-353.387869790467,"Exchange/demand reaction"
"EX_hco3_e","EX hco3 LPAREN e RPAREN",100,"Exchange/demand reaction"
"EX_akg_e","2-Oxoglutarate exchange",-100,"Exchange/demand reaction"
"IDPtn","IDP nuclear transport",-136.504382834674,"Transport, nuclear"
"DCMPtm","DCMPtm",-239.91383035499,"Transport, mitochondrial"
"CO2tm","CO2 transport  diffusion   mitochondrial",244.79388721829,"Transport, mitochondrial"
"EX_CE2838_e","Maltononaose exchange",-100,"Exchange/demand reaction"
"EX_ser__L_e","L-Serine exchange",-100,"Exchange/demand reaction"
"MALOAAtm","Dicarboxylate/tricarboxylate carrier (mal:oaa), mitochondrial",-1000,"Transport, mitochondrial"
"SK_his__L_c","Sink his L[c]",-22.2690138045476,"Exchange/demand reaction"
"AKGCITtm","Dicarboxylate/tricarboxylate carrier (akg:cit), mitochondrial",-67.979280214455,"Transport, mitochondrial"
"r0841","Free diffusion",-24.3362552231163,"Transport, endoplasmic reticular"
"C05953tm","Transport of Prostaglandin A2, Intracellular",-230.358706709565,"Transport, mitochondrial"
"HMR_7199","HMR 7199",447.923532849471,"Transport, lysosomal"
"PSSA2_hs","Phosphatidylserine synthase homo sapiens",36.9670984740033,"Glycerophospholipid metabolism"
"SK_Ser_Gly_Ala_X_Gly_r","Sink Ser Gly Ala X Gly, Endoplasmic Reticulum",447.923532849471,"Exchange/demand reaction"
"PAIL_HStn","Phosphatidylinositol nuclear transport (diffusion)",21.3791391641585,"Transport, nuclear"
"r1588","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",154.289733590093,"Transport, extracellular"
"R03184_PLUS_R00647","R03184 PLUS R00647",-100,NA
"r0826","Transport reaction",30.1075087743535,"Transport, endoplasmic reticular"
"EX_ac_e","Acetate exchange",100,"Exchange/demand reaction"
"GLNtm","L-glutamine transport via electroneutral transporter",295.95697707788,"Transport, mitochondrial"
"r0611","ITP:D-Tagatose 6-phosphate 1-phosphotransferase Galactose metabolism EC:2.7.1.11",-136.504382834674,"Miscellaneous"
"MLTHFtm","5,10-Methylenetetrahydrofolate transport from the cytosol to the mitochondria",1000,"Transport, mitochondrial"
"r0892","Facilitated diffusion",-100,"Transport, extracellular"
"HMR_9680","HMR 9680",-372.140345079585,"Transport, peroxisomal"
"EX_thymd_e","Thymidine exchange",66.5534831036824,"Exchange/demand reaction"
"r1292","Postulated transport reaction",-2.89422252947863,"Transport, peroxisomal"
"HIBDm","3-hydroxyisobutyrate dehydrogenase, mitochondrial",59.04151634526,"Valine, leucine, and isoleucine metabolism"
"SK_dhcholestanate_c","Sink for 3Alpha, 7Alpha-Dihydroxy-5Beta-Cholestanate",36.6152917077666,"Exchange/demand reaction"
"r0839","Postulated transport reaction",-437.67,"Transport, extracellular"
"r0409","UTP:Sedoheptulose 7-phosphate 1-phosphotransferase EC:2.7.1.11",286.713428792914,"Miscellaneous"
"RNTR3","Ribonucleoside triphosphate reductase  CTP",856.618623803663,"Nucleotide interconversion"
"HMR_3996","L-Cysteine:NAD+ Oxidoreductase;",-545.897780794062,"Methionine and cysteine metabolism"
"SK_tyr__L_c","Sink tyr L[c]",-28.1293269558876,"Exchange/demand reaction"
"NH4tm","NH3 mitochondrial transport",1000,"Transport, mitochondrial"
"MLTHFte3","Transport by Folr into Extracellular Space",100,"Transport, extracellular"
"DM_4abut_c","DM 4abut[c]",1000,"Exchange/demand reaction"
"HMR_9612","HMR 9612",168.835,"Transport, extracellular"
"URIDK2r","Uridylate kinase (dUMP)",-485.831903669277,"Nucleotide interconversion"
"CYTK3","Cytidylate kinase (CMP)(GTP)",-6.36275154327205,"Nucleotide interconversion"
"3HPVStep","3-hydroxy pravastatin exit into portal blood",-100,"Drug metabolism"
"MMMm","Methylmalonyl-CoA mutase",59.04151634526,"Valine, leucine, and isoleucine metabolism"
"EX_utp_e","UTP exchange",-100,"Exchange/demand reaction"
"EX_M02451_e","EX M02451[e]",-100,"Exchange/demand reaction"
"O2Stm","Superoxide anion transport via diffusion (mitochondria)",100,"Transport, mitochondrial"
"HMR_7198","HMR 7198",447.923532849471,"Transport, lysosomal"
"EX_ascb__L_e","L-Ascorbate exchange",-100,"Exchange/demand reaction"
"SRTNt6_2_r","SRTNt6 LPAREN 2 RPAREN r",-168.835,"Transport, extracellular"
"ALOX52","Arachidonate 5-lipoxygenase",300,"Eicosanoid metabolism"
"SK_mi145p_c","Demand for 1D-Myo-Inositol 1,4,5-Trisphosphate",21.3791391641585,"Exchange/demand reaction"
"SK_trp__L_c","Sink trp L[c]",-2.34412526053598,"Exchange/demand reaction"
"CYTK4","Cytidylate kinase (dCMP)(GTP)",-1000,"Nucleotide interconversion"
"TALA","Transaldolase",-274.545301181356,"Pentose phosphate pathway"
"PEt","Phosphatidylethanolamine Transport",46.722366186082,"Transport, extracellular"
"EX_co2_e","CO2 exchange",100,"Exchange/demand reaction"
"3MOBt2im","3-methyl-2-oxobutanoate mitochondrial transport via proton symport",1000,"Transport, mitochondrial"
"DM_C02712_c","Demand for N-Acetylmethionine",1000,"Exchange/demand reaction"
"SK_thr__L_c","Sink thr L[c]",-55.0867674520513,"Exchange/demand reaction"
"3AIBSYMPt","3-Amino-Isobutyrate Transport, Sodium Symport",181.04675423647,"Transport, extracellular"
"SK_leu__L_c","Sink leu L[c]",-96.1087833408867,"Exchange/demand reaction"
"CHOLESTTDe","CHOLESTTDe vesicular transport",-3.59405527132079,"Transport, extracellular"
"SUCD1m","Succinate dehydrogenase",-259.04151634526,"Citric acid cycle"
"r0249","D-Ribose-5-phosphate ketol-isomerase Pentose phosphate pathway EC:5.3.1.6",24.3362552231163,"Pentose phosphate pathway"
"Htr","H transporter, endoplasmic reticulum",30.1075087743535,"Transport, endoplasmic reticular"
"EX_chsterol_e","Cholesterol exchange",-3.59405527132079,"Exchange/demand reaction"
"DTTPtn","DTTP diffusion in nucleus",585.543356823839,"Transport, nuclear"
"GLUt6","Glutamate transport via Na, H symport and K antiport",337.67,"Transport, extracellular"
"LEUTA","Leucine transaminase",691.39353080105,"Valine, leucine, and isoleucine metabolism"
"RE2078M","RE2078",-230.358706709565,"Eicosanoid metabolism"
"ASCBt","L-ascorbate transport via facilitated diffusion",100,"Transport, extracellular"
"DHRT_ibcoa","Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase, Isobutyryl-CoA forming",59.04151634526,"Valine, leucine, and isoleucine metabolism"
"DM_dctp_n","Demand for dCTP, Nuclear",359.707706953522,"Exchange/demand reaction"
"SK_HC01115_c","Sink HC01115[c]",1000,NA
"r0385","3-methyl-2-oxobutanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating) EC:1.2.4.4",59.04151634526,"Miscellaneous"
"DTDPtn","DTDP nuclear transport",-583.237108230296,"Transport, nuclear"
"RE0453C","Nucleoside-Diphosphate Kinase",-4.62870487714732,"Pyrimidine synthesis"
"EX_mlthf_e","Exchange of 5,10-Methylenetetrahydrofolate",-100,"Exchange/demand reaction"
"r0610","CTP:D-Tagatose 6-phosphate 1-phosphotransferase Galactose metabolism EC:2.7.1.11",136.504382834674,"Miscellaneous"
"r1549","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",-100,"Transport, extracellular"
"NDPK1m","Nucleoside-diphosphate kinase (ATP:GDP), mitochondrial",37.697811852229,"Nucleotide interconversion"
"3HPVSTETCOAitm","3HPVSTETCOAitm",100,"Drug metabolism"
"HMR_1081","Leukotriene-C4 Synthase",200,"Leukotriene metabolism"
"SK_chol_c","Sink chol[c]",-1000,"Exchange/demand reaction"
"PYK6","RE2954",1000,"Pyrimidine synthesis"
"H2Otp","H2O transport  peroxisomal",65.2693296462564,"Transport, peroxisomal"
"PUNP7","Purine-nucleoside phosphorylase (Xanthosine)",-100,"Nucleotide interconversion"
"GHMT2r","Glycine hydroxymethyltransferase, reversible",322.79900214328,"Glycine, serine, alanine, and threonine metabolism"
"UPPN","B-ureidopropionase",453.476554806726,"Pyrimidine catabolism"
"EX_lac__D_e","D-lactate exchange",-100,"Exchange/demand reaction"
"EX_chol_e","Choline exchange",-30.2923488970315,"Exchange/demand reaction"
"MALtm","Malate transport  mitochondrial",-733.536746987099,"Transport, mitochondrial"
"COAtim","CoA transporter  mitochondrial   irreversible",-2.89422252947855,"Transport, mitochondrial"
"CYOOm3i","CYOOm3i",268.903777814035,"Oxidative phosphorylation"
"SK_met__L_c","Sink met L[c]",-1000,"Exchange/demand reaction"
"EX_h_e","H+ exchange",100,"Exchange/demand reaction"
"L_LACt4r","L-lactate reversible transport via sodium symport",-100,"Transport, extracellular"
"SK_asp__L_c","Sink asp L[c]",565.7406878573,"Exchange/demand reaction"
"SK_ala__L_c","Sink ala L[c]",706.478188106901,"Exchange/demand reaction"
"SK_xol7ah3_c","Sink for 5Beta-Cholestane-3Alpha, 7Alpha, 26-Triol",-36.6152917077666,"Exchange/demand reaction"
"GSNt2","Guanosine transport in via proton symport",-100,"Transport, extracellular"
"3HPVSCOAitm","3HPVSCOAitm",-100,"Drug metabolism"
"O2tp","O2 transport glycosome",10.1297788531752,"Transport, peroxisomal"
"RNTR4","Ribonucleoside triphosphate reductase  UTP",-631.751897406897,"Nucleotide interconversion"
"RE1530C","Thymidine Kinase",-416.972171972052,"Pyrimidine synthesis"
"NADtx","Nad transport, glycosomal",614.283561265635,"Transport, peroxisomal"
"H2Otm","H2O transport  mitochondrial",-1000,"Transport, mitochondrial"
"GBA2e","Beta-Glucosidase, Plasma Membrane (Gba2)",3.08051813510688,"Sphingolipid metabolism"
