"Reaction ID","Reaction Name","Flux","Subsystem"
"C160CPT2","C160 transport into the mitochondria",-213.985576408446,"Fatty acid oxidation"
"EX_o2s_e","Superoxide anion exchange",-100,"Exchange/demand reaction"
"GLUt2m","Amino acid transporter (glu-L), mitochondrial",1000,"Transport, mitochondrial"
"GMPR","GMP reductase",-8.10333397681482,"Nucleotide interconversion"
"TKT2","Transketolase",-17.1821833940517,"Pentose phosphate pathway"
"HCO3Em","HCO3 equilibration reaction",353.384352276024,"Miscellaneous"
"EX_malthp_e","EX malthp LPAREN e RPAREN",100,"Exchange/demand reaction"
"RE0935E","Alpha-Amylase",-200,"Starch and sucrose metabolism"
"4MOPt2im","4-methyl-2-oxopentanoate mitochondrial transport  via proton symport",545.743624384629,"Transport, mitochondrial"
"DEOXFVStev","Exit of deoxy-fluvastatin-dinor into hepatic vein for excretion in urine",100,"Drug metabolism"
"DURIPP","Deoxyuridine phosphorylase",525.656542847268,"Nucleotide interconversion"
"HCO3Ee","HCO3 equilibration reaction, extracellular",100,"Miscellaneous"
"CDIPTr","Phosphatidylinositol synthase (Homo sapiens)",-4.61915571469853,"Glycerophospholipid metabolism"
"SK_cmpglna_c","Sink cmpglna[c]",-1000,NA
"KAT180_m","Beta-ketoacyl CoA thiolase (18:0)",213.985576408446,"Fatty acid oxidation"
"RNDR1","Ribonucleoside-diphosphate reductase (ADP)",2.32155279400924,"Nucleotide interconversion"
"HMR_2667","HMR 2667",213.985576408446,"Transport, mitochondrial"
"GTHRDH_syn","Glutathione hydralase (periplasmic)",-100,"Glutathione metabolism"
"ORNt","Ornithine transport via diffusion",24.4260587920977,"Transport, extracellular"
"INSt","Inosine transport (diffusion)",100,"Transport, extracellular"
"CYTK9n","Cytidylate kinase (CMP,dCTP),nuclear",16.5240705068071,"Nucleotide interconversion"
"SUCOAS1m","Succinyl-CoA ligase (GDP-forming)",-773.93697998575,"Citric acid cycle"
"ACCOAtr","Acetyl-coa transport",-900,"Transport, endoplasmic reticular"
"NICRNS","Nicotinate D-ribonucleotide synthase (ATP)",51.5465501821551,"NAD metabolism"
"BAAT3x","Bile acid Coenzyme A: amino acid N-acyltransferase",14.8485174908056,"Bile acid synthesis"
"GLUNm","Glutaminase (mitochondrial)",328.791475611469,"Glutamate metabolism"
"URIt","Uridine facilated transport in cytosol",-100,"Transport, extracellular"
"CYTDt","Cytidine facilated transport in cytosol",-100,"Transport, extracellular"
"EX_HC00955_e","L-3-Cyanoalanine exchange",-100,"Exchange/demand reaction"
"LNLNCGCRNt","Transport into the mitochondria (carnitine)",900,"Fatty acid oxidation"
"DEOXFVSitx","DEOXFVSitx",-100,"Drug metabolism"
"ACRNtm","O acetylcarnintine transport into mitochondria via diffusion",-900,"Transport, mitochondrial"
"GLACO","D-Glucuronolactone:NAD+ oxidoreductase",100,"Vitamin C metabolism"
"PYNP2r","Pyrimidine-nucleoside phosphorylase (uracil)",900,"Pyrimidine catabolism"
"MTHFCm","Methenyltetrahydrifikate cyclohydrolase  mitochondrial",11.5983407746654,"Folate metabolism"
"CYTK10n","Cytidylate kinase (CMP,dGTP),nuclear",-16.5240705068071,"Nucleotide interconversion"
"NDPK9","Nucleoside diphosphate kinase  ATPIDP",-47.266860111305,"Nucleotide interconversion"
"CARN160t_m","Hexadecanoyl-l-carnitine:carnitine antiport (Cytosol to mitochondira)",-213.985576408446,"Transport, mitochondrial"
"SPODMm","Superoxide dismutase",52.7165049873563,"ROS detoxification"
"CYTK13n","Cytidylate kinase (dCMP,dATP),nuclear",-16.5240705068071,"Nucleotide interconversion"
"3HPVSCOAhc","3HPVSCOAhc",100,"Drug metabolism"
"r0648","(5-Glutamyl)-peptide:amino-acid 5-glutamyltransferase Cyanoamino acid metabolism EC:2.3.2.2",100,"Miscellaneous"
"r2516","Major Facilitator(MFS) TCDB:2.A.1.13.1",100,"Transport, peroxisomal"
"ENO","Enolase",1000,"Glycolysis/gluconeogenesis"
"CSNATer","Carnitine O-acetyltransferase, endolasmic reticulum",-900,"Fatty acid oxidation"
"AMPDA","Adenosine monophosphate deaminase",88.2217692845532,"Nucleotide interconversion"
"4ABUTtm","4 aminobutanoate mitochondrial transport via diffusion",-1000,"Transport, mitochondrial"
"THYMDtm","Thymd transport",-22.9915625303882,"Transport, mitochondrial"
"DUTUP","DUTP:uridine 5'-phosphotransferase",-1000,"Nucleotide interconversion"
"PYRt2p","Pyruvate peroxisomal transport via proton symport",100,"D-alanine metabolism"
"EX_2hb_e","2 Hydroxybutyrate exchange",2.1212167844008,"Exchange/demand reaction"
"RE0958E","Alpha-Amylase",-100,"Starch and sucrose metabolism"
"NDPK4","Nucleoside-diphosphate kinase (ATP:dTDP)",-997.67844720599,"Nucleotide interconversion"
"PGK","Phosphoglycerate kinase",-1000,"Glycolysis/gluconeogenesis"
"GLDBRAN","Glycogen debranching enzyme",111.326100373608,"Starch and sucrose metabolism"
"RNDR4","Ribonucleoside-diphosphate reductase (UDP)",142.134602171184,"Nucleotide interconversion"
"DCK1n","Deoxycytidine kinase, nuclear (ATP)",-16.5240705068071,"Nucleotide interconversion"
"R04215","CTP:N-glycoloylneuraminate cytidylyltransferase",-1000,"Aminosugar metabolism"
"EX_3hpvstet_e","Exchange reaction of 3-S-hydroxy-pravastatin-tetranor in hepatic vein",100,"Exchange/demand reaction"
"EX_3hpvs_e","Exchange reaction for 3-hydroxy pravastatin in portal blood",-100,"Exchange/demand reaction"
"CARN1836Z9Z12Zt_m","(6Z,9Z,12Z)-octadecatrienoyl-l-carnitine:carnitine antiport (Cytosol to mitochondira)",-900,"Transport, mitochondrial"
"SCP2x_1","Peroxisomal Thiolase 2",2.1212167844008,"Bile acid synthesis"
"CYTK1","Cytidylate kinase (CMP)",-1000,"Nucleotide interconversion"
"r0747","3alpha,7alpha-Dihydroxy-5beta-cholestane:NADP+ oxidoreductase (B-specific); 3alpha,7alpha-Dihydroxy-5beta-cholestane:NADP+ oxidoreductase Bile acid biosynthesis EC:1.1.1.50",1000,"Bile acid synthesis"
"PGI","Glucose-6-phosphate isomerase",281.410266304244,"Glycolysis/gluconeogenesis"
"NDPK7","Nucleoside-diphosphate kinase (ATP:dCDP)",-492.294784108782,"Nucleotide interconversion"
"EX_idp_e","IDP exchange",-100,"Exchange/demand reaction"
"HMR_1084","Gamma-Glutamyltransferase",100,"Leukotriene metabolism"
"UMPK4","UMP kinase (GTP)",-315.808549868033,"Nucleotide interconversion"
"ORNTArm","L-Ornithine:2-oxo-acid aminotransferase",24.4260587920977,"Urea cycle"
"BIOMASS_reaction","Generic Human Biomass Reaction",176.102009710199,NA
"ALDD2x","Aldehyde dehydrogenase (acetaldehyde, NAD)",562.609260258828,"Glycolysis/gluconeogenesis"
"RE2640C","N-Acyl-Aliphatic-L-Amino Acid Amidohydrolase",-1000,"Methionine and cysteine metabolism"
"GLCRt1","Transport by Glut-5 Transporter into Extracellular Space",-100,"Transport, extracellular"
"PFK","Phosphofructokinase",56.4578475271114,"Glycolysis/gluconeogenesis"
"r0995","Mitochondrial Carrier (MC) TCDB:2.A.29.8.3",-900,"Transport, endoplasmic reticular"
"DGCHOLtx","Bile acid intracellular transport",14.8485174908056,"Transport, peroxisomal"
"EX_deoxfvs_e","Exchange reaction for deoxy-fluvastatin-dinor in hepatic vein",100,"Exchange/demand reaction"
"ADK1","Adenylate kinase",911.778230715447,"Nucleotide interconversion"
"TKT1","Transketolase",-17.1821833940517,"Pentose phosphate pathway"
"r0797","Glycine N-choloyltransferase EC:2.3.1.65",-14.8485174908056,"Bile acid synthesis"
"GDHm","Glutamate dehydrogenase, mitochondria",-693.990038523851,"Glutamate metabolism"
"r0181","ITP Diphosphohydrolase",-100,"Purine catabolism"
"PGM","Phosphoglycerate mutase",-1000,"Glycolysis/gluconeogenesis"
"ASPTA","Aspartate transaminase",-664.712072002947,"Alanine and aspartate metabolism"
"DGTPtn","DGTP diffusion in nucleus",1.74305769211155,"Transport, nuclear"
"CYOR_u10mi","CYOR u10mi",33.0097506321842,"Oxidative phosphorylation"
"RE3301C_1","Phospholipase D",5.64565432929928,"Glycerophospholipid metabolism"
"EX_glcr_e","D-Glucarate exchange",100,"Exchange/demand reaction"
"ORNt3m","Ornithine mitochondrial transport via proton antiport",-24.4260587920977,"Transport, mitochondrial"
"DRPA","Deoxyribose-phosphate aldolase",525.656542847268,"Pentose phosphate pathway"
"NDPK6","Nucleoside-diphosphate kinase (ATP:dUDP)",-1000,"Nucleotide interconversion"
"ACOAD9m","2-methylacyl-coa dehydrogenase, 2-Methylprop-2-enoyl-CoA forming",26.06302001425,"Valine, leucine, and isoleucine metabolism"
"FBA","Fructose-bisphosphate aldolase",247.04589951614,"Glycolysis/gluconeogenesis"
"UMPK7","UMP kinase (dGTP)",267.355100050188,"Nucleotide interconversion"
"FVSitx","FVSitx",100,"Drug metabolism"
"MI3PP","1D-myo-Inositol 3-phosphate phosphohydrolase",4.1058183563933,"Inositol phosphate metabolism"
"EX_HC01577_e","Exchange of gamma-Glutamyl-beta-cyanoalanine",100,"Exchange/demand reaction"
"r0173","(S)-Lactate:NAD+ oxidoreductase Glycolysis / Gluconeogenesis / Pyruvate metabolism EC:1.1.1.27",-100,"Glycolysis/gluconeogenesis"
"RE0944E","Alpha-Amylase",-100,"Starch and sucrose metabolism"
"ALATA_L","L-alanine transaminase",-734.711216797536,"Glutamate metabolism"
"DCK1m","Deoxycytidine kinase, mitochondrial (ATP)",-241.777372290274,"Nucleotide interconversion"
"SK_ficytb5_c","Sink ficytb5[c]",1000,NA
"SK_pro__L_c","Sink pro L[c]",-72.6392613733019,"Exchange/demand reaction"
"CATm","Catalase",26.3582524936782,"ROS detoxification"
"SK_5HPET_c","Sink for 5(S)-HPETE",-300,"Exchange/demand reaction"
"EX_h2o_e","H2O exchange",-100,"Exchange/demand reaction"
"TMDS","Thymidylate synthase",25.2969139395044,"Nucleotide interconversion"
"BALAtmr","Beta-alanine transport, mitochondria",474.109992665114,"Transport, mitochondrial"
"GLYC3Ptm","Glycerol 3 phosphate shuttle",1000,"Transport, mitochondrial"
"EX_gthrd_e","Reduced glutathione exchange",-100,"Exchange/demand reaction"
"r1116","ATP Exporter (ATP-E) TCDB:9.A.6.1.1",-100,"Transport, extracellular"
"ECOAR","Trans-2-enoyl-CoA reductase (18:0) (NADPH)",-213.985576408446,"Fatty acid synthesis"
"MDHm","Malate dehydrogenase  mitochondrial",-226.06302001425,"Citric acid cycle"
"r2338","Major Facilitator(MFS) TCDB:2.A.1.19.1",100,"Transport, extracellular"
"HMR_3106","HMR 3106",-100,"Transport, peroxisomal"
"EX_leuktrD4_e","Leukotriene D4 exchange",100,"Exchange/demand reaction"
"MTHFD2m","Methylenetetrahydrofolate dehydrogenase (NAD), mitochondrial",-525.792398966507,"Folate metabolism"
"EX_met__L_e","L-Methionine exchange",-26.9467773218353,"Exchange/demand reaction"
"EX_glc__D_e","D-Glucose exchange",93.6881227306603,"Exchange/demand reaction"
"EX_cgly_e","Cys-Gly exchange",-100,"Exchange/demand reaction"
"ACt2r","Acetate reversible transport via proton symport",-100,"Transport, extracellular"
"Ht","Proton diffusion",-819.108958377115,"Transport, extracellular"
"SK_focytb5_c","Sink focytb5[c]",-1000,NA
"r2420","Mitochondrial Carrier (MC) TCDB:2.A.29.2.7",-537.390739741172,"Transport, mitochondrial"
"PHETA1","Phenylalanine transaminase",-4.43052090750268,"Phenylalanine metabolism"
"NDPK4n","Nucleoside-diphosphate kinase (ATP:dTDP), nuclear",2.30535140911622,"Nucleotide interconversion"
"COAtp","Coenzyme A transport, peroxisomal",301.258275702042,"Transport, peroxisomal"
"ETHAAL","Ethanolamine ammonia-lyase",36.9527174115591,"Glycerophospholipid metabolism"
"SK_asn__L_c","Sink asn L[c]",-49.2073040632725,"Exchange/demand reaction"
"H2O2tp","Hydrogen peroxide transport via diffusion, glyoxysome",-100,"Transport, peroxisomal"
"SK_glygn2_c","Sink glygn2[c]",-111.326100373608,"Exchange/demand reaction"
"r0879","TCDB:2.A.29.2.4 TCDB:2.A.29.16.1",97.8787832155992,"Transport, extracellular"
"GLYCLm","Glycine cleavage system  mitochondrial",-634.801437087617,"Transport, extracellular"
"SO4t4_2","Sulfate transport via sodium symport",-200,"Transport, extracellular"
"EX_ins_e","Inosine exchange",-100,"Exchange/demand reaction"
"r0437","Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21",-213.985576408446,"Fatty acid oxidation"
"G3PD1irm","Glycerol 3 phosphate dehydrogenase  NAD   mitochondrial",-1000,"Glycerophospholipid metabolism"
"LEUTAm","Leucine transaminase  mitochondrial",-545.743624384629,"Valine, leucine, and isoleucine metabolism"
"SK_Tyr_ggn_c","Sink for Tyr-194 Of Apo-Glycogenin Protein (Primer For Glycogen Synthesis)",111.326100373608,"Exchange/demand reaction"
"HMR_7197","HMR 7197",469.750708996781,"O-glycan metabolism"
"NDPK8n","Nucleoside-diphosphate kinase (ATP:dADP), nuclear",-16.5240705068071,"Nucleotide interconversion"
"OROTGLUt","Orotate-Glutamate Antiport",337.67,"Transport, extracellular"
"EX_gly_e","Glycine exchange",100,"Exchange/demand reaction"
"EX_itp_e","Exchange of ITP",100,"Exchange/demand reaction"
"DCYTtm","Deoxycytidine facilated transport in mitochondria",-241.777372290274,"Transport, mitochondrial"
"ITPtn","ITP nuclear transport",-47.266860111305,"Transport, nuclear"
"DHFR","Dihydrofolate reductase",25.2969139395044,"Folate metabolism"
"EX_CE2839_e","Maltodecaose exchange",100,"Exchange/demand reaction"
"r1117","Facilitated diffusion",22.9915625303882,"Transport, mitochondrial"
"HC00900t4","Transport of Methylmalonate, Antiport with Phsophate",-200,"Transport, extracellular"
"IMPtr","Transport of IMP",-80.1184353077384,"Transport, extracellular"
"GLYtp","Glycine passive transport to peroxisome",14.8485174908056,"Transport, peroxisomal"
"EX_gsn_e","Guanosine exchange",100,"Exchange/demand reaction"
"EX_malthx_e","Maltohexaose exchange",100,"Exchange/demand reaction"
"UPPRT","Uracil phosphoribosyltransferase",951.546550182155,"Pyrimidine synthesis"
"CO2t","CO2 transporter via diffusion",-200,"Transport, extracellular"
"3HBCOAHLm","3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",26.06302001425,"Valine, leucine, and isoleucine metabolism"
"ILEtmi","Isoleucine transport from mitochondria to cytosol",1000,"Transport, mitochondrial"
"VALTA","Valine transaminase",26.06302001425,"Valine, leucine, and isoleucine metabolism"
"DM_ach_c","DM ach[c]",1000,"Exchange/demand reaction"
"ATPS4mi","ATP synthase (four protons for one ATP)",337.67,"Oxidative phosphorylation"
"EX_maltttr_e","Maltotetraose exchange",-100,"Exchange/demand reaction"
"r0698","Propanoyl Coenzyme A:Acetyl Coenzyme A C-Acyltransferase Bile Acid Biosynthesis",14.8485174908056,"Bile acid synthesis"
"DM_Lcystin_c","Demand for L-Cystine",545.899376652893,"Exchange/demand reaction"
"O2tm","O2 transport  diffusion",92.5757412545972,"Transport, mitochondrial"
"r1546","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",-100,"Transport, extracellular"
"EX_pi_e","Phosphate exchange",100,"Exchange/demand reaction"
"OBDHm","2 Oxobutanoate dehydrogenase",-2.1212167844008,"Propanoate metabolism"
"SK_stcoa_c","Sink stcoa[c]",-213.985576408446,"Exchange/demand reaction"
"r1573","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",73.0532226781647,"Transport, extracellular"
"EX_leu__L_e","L-Leucine exchange",100,"Exchange/demand reaction"
"NADH2_u10mi","NADH2 u10mi",33.0097506321842,"Oxidative phosphorylation"
"EX_na1_e","Sodium exchange",-100,"Exchange/demand reaction"
"G3PD1ir","Glycerol 3 phosphate dehydrogenase  NAD",1000,"Glycerophospholipid metabolism"
"3HPVSTETCOAhcm","Beta oxidation of 3-S-hydroxy-pravastatin-CoA to tatranor-CoA derivative in hepatocytes, mitochondria",100,"Drug metabolism"
"PPM2","Phosphopentomutase 2 (deoxyribose)",525.656542847268,"Pentose phosphate pathway"
"EX_cys__L_e","L-Cysteine exchange",-100,"Exchange/demand reaction"
"r1109","Citrate oxaloacetate-lyase ((pro-3S)-CH2COO- -->acetate) Citrate cycle (TCA cycle) EC:4.1.3.6",537.390739741172,"Miscellaneous"
"r2376","Mitochondrial Carrier (MC) TCDB:2.A.29.7.2",537.390739741172,"Transport, mitochondrial"
"10FTHFtm","10-Formyltetrahydrofolate mitochondrial transport via diffusion",-11.5983407746654,"Transport, mitochondrial"
"XYLUR","Xylulose reductase",-130.807390085776,"Pentose phosphate pathway"
"SK_val__L_c","Sink val L[c]",-88.1578213521343,"Exchange/demand reaction"
"HXAND","Hypoxanthine dehydrogenase",100,"Nucleotide interconversion"
"EX_gluside_hs_e","Exchange/Demand Reaction",-3.07931974179255,"Exchange/demand reaction"
"GLYtm","Glycine passive transport to mitochondria",-634.801437087617,"Transport, mitochondrial"
"FVStep","Efflux of fluvastatin from enterocytes into portal blood",-100,"Drug metabolism"
"SK_thf_c","EX thf LPAREN c RPAREN",100,"Exchange/demand reaction"
"r1610","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",-100,"Transport, extracellular"
"3MOPt2im","3-Methyl-2-oxopentanoate mitochondrial transport via proton symport",1000,"Transport, mitochondrial"
"r1384","Guanosine aminohydrolase EC:3.5.4.15",-100,"Nucleotide interconversion"
"NP1","Nucleotide phosphatase",51.5465501821551,"NAD metabolism"
"GLRASE","Glucuronolactone reductase",100,"Vitamin C metabolism"
"EX_pe_hs_e","Phosphatidylethanolamine (homo sapiens) exchange",-46.7041900972517,"Exchange/demand reaction"
"AKR1C41","Aldo-keto reductase family 1, member C4 (chlordecone reductase; 3-alpha hydroxysteroid dehydrogenase, type I; dihydrodiol dehydrogenase 4)",1000,"Bile acid synthesis"
"ITCOAL1m","Itaconate--CoA ligase (GDP-forming), mitochondrial",-226.06302001425,"C5-branched dibasic acid metabolism"
"ECOAH12m","Enoyl-coa hydratase, 3-Hydroxyisobutyryl-CoA forming",26.06302001425,"Valine, leucine, and isoleucine metabolism"
"L_LACtcm","L-lactate transport via diffusion (cytosol to mitochondria)",365.288783202464,"Transport, mitochondrial"
"EX_leuktrC4_e","Leukotriene C4 exchange",100,"Exchange/demand reaction"
"DCTPtn","DCTP diffusion in nucleus",400.830897840171,"Transport, nuclear"
"SK_cys__L_c","Sink cys L[c]",-1000,"Exchange/demand reaction"
"ELAIDCPT1","Carnitine O-palmitoyltransferase",213.985576408446,"Fatty acid oxidation"
"MI3PS","1D-myo-inositol-3-phosphate lyase (isomerizing)",4.1058183563933,"Inositol phosphate metabolism"
"SK_ile__L_c","Sink ile L[c]",-50.3789107338744,"Exchange/demand reaction"
"PPCOAtm","Propanoyl-CoA transport, mitochondria",2.1212167844008,"Transport, mitochondrial"
"EX_malttr_e","Maltotriose exchange",-100,"Exchange/demand reaction"
"SK_gly_c","Sink gly[c]",1000,"Exchange/demand reaction"
"Htx","H transporter, peroxisome",59.3940699632223,"Transport, peroxisomal"
"MMTSADm","Malonate-semialdehyde dehydrogenase (acetylating), mitochondrial",26.06302001425,"Valine, leucine, and isoleucine metabolism"
"THFtm","5,6,7,8-Tetrahydrofolate transport, diffusion, mitochondrial",-634.801437087617,"Transport, mitochondrial"
"LEUt5m","Leucine mitochondrial transport",-545.743624384629,"Transport, mitochondrial"
"r0074","L-Glutamate 5-semialdehyde:NAD+ oxidoreductase Arginine and proline metabolism EC:1.5.1.12",24.4260587920977,"Urea cycle"
"3HPVSTETtev","Exit of 3-S-hydroxy-pravastatin-tetranor into hepatic vein",100,"Drug metabolism"
"r1590","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",100,"Transport, extracellular"
"r2371","Mitochondrial Carrier (MC) TCDB:2.A.29.7.2",-537.390739741172,"Transport, mitochondrial"
"EX_cytd_e","Cytidine exchange",100,"Exchange/demand reaction"
"PGP_hs_tm","Transport of Phosphatidyl Glycerol Phosphate, Mitochondrial",-2.56615848549702,"Transport, mitochondrial"
"SK_ser__L_c","Sink ser L[c]",-1000,"Exchange/demand reaction"
"PUNP5","Purine-nucleoside phosphorylase (Inosine)",100,"Purine catabolism"
"SK_lys__L_c","Sink lys L[c]",-104.272465377545,"Exchange/demand reaction"
"GLNt","L-glutamine transport via diffusion",-73.0532226781647,"Transport, extracellular"
"ATPtm","ADP/ATP transporter, mitochondrial",1000,"Transport, mitochondrial"
"MMSAD3m","Methylmalonate-semialdehyde dehydrogenase (acylating)",474.109992665114,"Propanoate metabolism"
"NDPK9n","Nucleoside-diphosphate kinase (ATP:IDP), nuclear",47.266860111305,"Nucleotide interconversion"
"EX_atp_e","EX atp LPAREN e RPAREN",-100,"Exchange/demand reaction"
"PSSA1_hs","Phosphatidylserine synthase homo sapiens",-30.2805644676591,"Glycerophospholipid metabolism"
"SK_pmtcoa_c","Sink pmtcoa[c]",213.985576408446,"Exchange/demand reaction"
"ACt2m","Acetate mitochondrial transport via proton symport",-537.390739741172,"Transport, mitochondrial"
"NTD5m","5'-nucleotidase (dTMP), mitochondrial",22.9915625303882,"Nucleotide interconversion"
"r1019","Postulated transport reaction",-14.8485174908056,"Transport, peroxisomal"
"LEUKTRA4t","Leukotriene A4 transmembrane (homo sapiens) transport",-100,"Transport, extracellular"
"MTHFD","Methylenetetrahydrofolate dehydrogenase (NADP)",-11.5983407746654,"Folate metabolism"
"CO2tp","CO2 peroxisomal transport",6.36365035320239,"Transport, peroxisomal"
"EX_imp_e","IMP exchange",80.1184353077384,"Exchange/demand reaction"
"PGPP_hsc","Transport of Phosphatidyl Glycerol Phosphate, Mitochondrial",2.56615848549702,"Glycerophospholipid metabolism"
"EX_glu__L_e","L-Glutamate exchange",-100,"Exchange/demand reaction"
"SK_arg__L_c","Sink arg L[c]",-63.2664080084862,"Exchange/demand reaction"
"EX_leuktrA4_e","Leukotriene A4 exchange",100,"Exchange/demand reaction"
"CRMte","Ceramide Diffusion",3.07931974179255,"Sphingolipid metabolism"
"SK_glu__L_c","Sink glu L[c]",-1000,"Exchange/demand reaction"
"DM_na1_c","Sink na1",100,"Exchange/demand reaction"
"r0885","Mitochondrial Carrier (MC) TCDB:2.A.29.2.7",-67.952834690894,"Transport, mitochondrial"
