"Reaction ID","Reaction Name","Flux","Subsystem"
"PGM","Phosphoglycerate mutase",-1000,"Glycolysis/gluconeogenesis"
"ASPTA","Aspartate transaminase",-680.403746947734,"Alanine and aspartate metabolism"
"r2109","Major Facilitator(MFS) TCDB:2.A.1.13.1",2.57314065824253,"Transport, extracellular"
"DGTPtn","DGTP diffusion in nucleus",1.74427656562759,"Transport, nuclear"
"CITRtm","Citrulline transport via diffusion, mitochondria",-100,"Transport, mitochondrial"
"C4CRNCPT2","Transport of butyryl carnitine in the mitochondrial matrix for final hydrolysis",38.300860825321,"Fatty acid oxidation"
"CYOR_u10mi","CYOR u10mi",35.8379961519244,"Oxidative phosphorylation"
"RE3301C_1","Phospholipase D",5.64960218402257,"Glycerophospholipid metabolism"
"EX_glcr_e","D-Glucarate exchange",100,"Exchange/demand reaction"
"DRPA","Deoxyribose-phosphate aldolase",458.449317716532,"Pentose phosphate pathway"
"NDPK6","Nucleoside-diphosphate kinase (ATP:dUDP)",-1000,"Nucleotide interconversion"
"ACOAD9m","2-methylacyl-coa dehydrogenase, 2-Methylprop-2-enoyl-CoA forming",36.5607830929325,"Valine, leucine, and isoleucine metabolism"
"FBA","Fructose-bisphosphate aldolase",271.631325452178,"Glycolysis/gluconeogenesis"
"FVSitx","FVSitx",100,"Drug metabolism"
"MI3PP","1D-myo-Inositol 3-phosphate phosphohydrolase",17.9289859944044,"Inositol phosphate metabolism"
"EX_HC01577_e","Exchange of gamma-Glutamyl-beta-cyanoalanine",100,"Exchange/demand reaction"
"r0173","(S)-Lactate:NAD+ oxidoreductase Glycolysis / Gluconeogenesis / Pyruvate metabolism EC:1.1.1.27",-770.923432155283,"Glycolysis/gluconeogenesis"
"RE0944E","Alpha-Amylase",-100,"Starch and sucrose metabolism"
"ALATA_L","L-alanine transaminase",-725.226587085095,"Glutamate metabolism"
"DCK1m","Deoxycytidine kinase, mitochondrial (ATP)",-218.726057648563,"Nucleotide interconversion"
"RE1448N_1","Phosphatidylinositol-3,4,5-Trisphosphate 3-Phosphatase",-13.8202965493037,"Phosphatidylinositol phosphate metabolism"
"SK_ficytb5_c","Sink ficytb5[c]",1000,NA
"SK_pro__L_c","Sink pro L[c]",-72.6900560614599,"Exchange/demand reaction"
"CATm","Catalase",25,"ROS detoxification"
"SK_5HPET_c","Sink for 5(S)-HPETE",-300,"Exchange/demand reaction"
"EX_h2o_e","H2O exchange",-100,"Exchange/demand reaction"
"TMDS","Thymidylate synthase",53.7708025311784,"Nucleotide interconversion"
"BALAtmr","Beta-alanine transport, mitochondria",461.017270647865,"Transport, mitochondrial"
"CYOOm2i","CYOOm2i",265.994007696151,"Oxidative phosphorylation"
"GLYC3Ptm","Glycerol 3 phosphate shuttle",252.953068310133,"Transport, mitochondrial"
"EX_gthrd_e","Reduced glutathione exchange",-100,"Exchange/demand reaction"
"H2Otn","H2O transport  nuclear",-496.566009614335,"Transport, nuclear"
"r1116","ATP Exporter (ATP-E) TCDB:9.A.6.1.1",-100,"Transport, extracellular"
"ECOAR","Trans-2-enoyl-CoA reductase (18:0) (NADPH)",-176.601721650642,"Fatty acid synthesis"
"PIt9","Phosphate transport in/out via two Na+ symporter",-200,"Transport, extracellular"
"MDHm","Malate dehydrogenase  mitochondrial",83.0354699593336,"Citric acid cycle"
"UREAt5","Urea, water cotransport",1000,"Transport, extracellular"
"HMR_3106","HMR 3106",-100,"Transport, peroxisomal"
"SO4OXAtex2","Sulfate transport via oxalate countertransport (2:1)",97.3335054629311,"Transport, extracellular"
"EX_leuktrD4_e","Leukotriene D4 exchange",100,"Exchange/demand reaction"
"EX_met__L_e","L-Methionine exchange",-26.9656204808246,"Exchange/demand reaction"
"EX_glc__D_e","D-Glucose exchange",100,"Exchange/demand reaction"
"EX_cgly_e","Cys-Gly exchange",-100,"Exchange/demand reaction"
"DURItn","Deoxyuridine  transport in nucleus",-524.206602712942,"Transport, nuclear"
"ACt2r","Acetate reversible transport via proton symport",-100,"Transport, extracellular"
"FOLt2_1","Folate Transport via Anion Antiport",-194.667010925862,"Transport, extracellular"
"SK_focytb5_c","Sink focytb5[c]",-1000,NA
"PHETA1","Phenylalanine transaminase",-100,"Phenylalanine metabolism"
"NDPK4n","Nucleoside-diphosphate kinase (ATP:dTDP), nuclear",916.441635193137,"Nucleotide interconversion"
"ALR3","Aldose reductase (acetol)",118.997928002835,"Pyruvate metabolism"
"COAtp","Coenzyme A transport, peroxisomal",261.162877701187,"Transport, peroxisomal"
"ETHAAL","Ethanolamine ammonia-lyase",36.978557456213,"Glycerophospholipid metabolism"
"MDHp","Malate dehydrogenase  peroxisomal",-329.076567844717,"Citric acid cycle"
"SK_asn__L_c","Sink asn L[c]",-49.2417134118497,"Exchange/demand reaction"
"OXAHCOtex","Oxalate transport via bicarbonate countertransport",97.3335054629311,"Transport, extracellular"
"H2O2tp","Hydrogen peroxide transport via diffusion, glyoxysome",-100,"Transport, peroxisomal"
"SK_glygn2_c","Sink glygn2[c]",-112.114815871558,"Exchange/demand reaction"
"r0879","TCDB:2.A.29.2.4 TCDB:2.A.29.16.1",97.4268593417575,"Transport, extracellular"
"GLYCLm","Glycine cleavage system  mitochondrial",-620.597673230653,"Transport, extracellular"
"EX_ins_e","Inosine exchange",-100,"Exchange/demand reaction"
"r0437","Palmitoyl-CoA:L-carnitine O-palmitoyltransferase Fatty acid metabolism EC:2.3.1.21",-176.601721650642,"Fatty acid oxidation"
"G3PD1irm","Glycerol 3 phosphate dehydrogenase  NAD   mitochondrial",-250.385115378801,"Glycerophospholipid metabolism"
"LEUTAm","Leucine transaminase  mitochondrial",-1000,"Valine, leucine, and isoleucine metabolism"
"SK_Tyr_ggn_c","Sink for Tyr-194 Of Apo-Glycogenin Protein (Primer For Glycogen Synthesis)",112.114815871558,"Exchange/demand reaction"
"HMR_7197","HMR 7197",455.43152959036,"O-glycan metabolism"
"OROTGLUt","Orotate-Glutamate Antiport",435.418483953399,"Transport, extracellular"
"PPItm","Diphopshate transporter, mitochondrial",-2.56795293133211,"Transport, mitochondrial"
"EX_gly_e","Glycine exchange",100,"Exchange/demand reaction"
"EX_itp_e","Exchange of ITP",100,"Exchange/demand reaction"
"DCYTtm","Deoxycytidine facilated transport in mitochondria",-218.726057648563,"Transport, mitochondrial"
"DNDPt4m","DATP transport via dUDP antiport",2.30696347955461,"Transport, mitochondrial"
"EX_CE2839_e","Maltodecaose exchange",100,"Exchange/demand reaction"
"r1117","Facilitated diffusion",53.7708025311784,"Transport, mitochondrial"
"IMPtr","Transport of IMP",-77.7975691829806,"Transport, extracellular"
"GLYtp","Glycine passive transport to peroxisome",18.0119846076977,"Transport, peroxisomal"
"EX_gsn_e","Guanosine exchange",100,"Exchange/demand reaction"
"NH4tn","Ammonia nuclear transport",-524.206602712942,"Transport, nuclear"
"EX_malthx_e","Maltohexaose exchange",100,"Exchange/demand reaction"
"GLCt2_2","D-glucose transport in via proton symport",-408.688764975347,"Transport, extracellular"
"UPPRT","Uracil phosphoribosyltransferase",897.432047068668,"Pyrimidine synthesis"
"CO2t","CO2 transporter via diffusion",-100,"Transport, extracellular"
"3HBCOAHLm","3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",36.5607830929325,"Valine, leucine, and isoleucine metabolism"
"ILEtmi","Isoleucine transport from mitochondria to cytosol",623.350823702862,"Transport, mitochondrial"
"DM_datp_m","DATP demand",2.30696347955461,"Exchange/demand reaction"
"VALTA","Valine transaminase",36.5607830929325,"Valine, leucine, and isoleucine metabolism"
"DM_ach_c","DM ach[c]",1000,"Exchange/demand reaction"
"ATPS4mi","ATP synthase (four protons for one ATP)",337.67,"Oxidative phosphorylation"
"DCYTDn","Deoxycytidine deaminase, nuclear",524.206602712942,"Nucleotide interconversion"
"RE1807C","RE1807",8.86777239129972,"Bile acid synthesis"
"EX_maltttr_e","Maltotetraose exchange",-100,"Exchange/demand reaction"
"r2194","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14",-200,"Transport, extracellular"
"r0698","Propanoyl Coenzyme A:Acetyl Coenzyme A C-Acyltransferase Bile Acid Biosynthesis",18.0119846076977,"Bile acid synthesis"
"DM_Lcystin_c","Demand for L-Cystine",545.896509196916,"Exchange/demand reaction"
"O2tm","O2 transport  diffusion",90.9940076961511,"Transport, mitochondrial"
"ALCD22_L","Alcohol dehydrogenase (L-lactaldehyde)",118.997928002835,"Pyruvate metabolism"
"EX_pi_e","Phosphate exchange",100,"Exchange/demand reaction"
"OBDHm","2 Oxobutanoate dehydrogenase",-2.57314065824253,"Propanoate metabolism"
"EX_phe__L_e","L-Phenylalanine exchange",54.2755644193648,"Exchange/demand reaction"
"SK_stcoa_c","Sink stcoa[c]",-176.601721650642,"Exchange/demand reaction"
"EX_leu__L_e","L-Leucine exchange",-96.1385749362231,"Exchange/demand reaction"
"PAIL45P_HStn","Phosphatidylinositol 4,5-bisphosphate nuclear transport (diffusion)",-13.8202965493037,"Transport, nuclear"
"NADH2_u10mi","NADH2 u10mi",35.8379961519244,"Oxidative phosphorylation"
"EX_na1_e","Sodium exchange",-100,"Exchange/demand reaction"
"3HPVSTETCOAhcm","Beta oxidation of 3-S-hydroxy-pravastatin-CoA to tatranor-CoA derivative in hepatocytes, mitochondria",100,"Drug metabolism"
"NADHtpu","NADH transporter, peroxisome",1000,"Transport, peroxisomal"
"PPM2","Phosphopentomutase 2 (deoxyribose)",458.449317716532,"Pentose phosphate pathway"
"EX_cys__L_e","L-Cysteine exchange",-100,"Exchange/demand reaction"
"r1109","Citrate oxaloacetate-lyase ((pro-3S)-CH2COO- -->acetate) Citrate cycle (TCA cycle) EC:4.1.3.6",604.572124827255,"Miscellaneous"
"LACLt","Lactate transport",1000,"Transport, peroxisomal"
"XYLUR","Xylulose reductase",-1000,"Pentose phosphate pathway"
"SK_val__L_c","Sink val L[c]",-98.6990056607489,"Exchange/demand reaction"
"HXAND","Hypoxanthine dehydrogenase",100,"Nucleotide interconversion"
"UREAt","Urea transport via facilitate diffusion",-1000,"Transport, extracellular"
"PA_HStm","Transport of Phosphatidate, Mitochondrial",2.56795293133211,"Transport, mitochondrial"
"EX_gluside_hs_e","Exchange/Demand Reaction",-3.08147302753728,"Exchange/demand reaction"
"GLYtm","Glycine passive transport to mitochondria",-620.597673230653,"Transport, mitochondrial"
"FVStep","Efflux of fluvastatin from enterocytes into portal blood",-100,"Drug metabolism"
"SK_thf_c","EX thf LPAREN c RPAREN",100,"Exchange/demand reaction"
"r2377","Mitochondrial Carrier (MC) TCDB:2.A.29.7.2",-54.2812727629654,"Transport, mitochondrial"
"3MOPt2im","3-Methyl-2-oxopentanoate mitochondrial transport via proton symport",623.350823702862,"Transport, mitochondrial"
"r1384","Guanosine aminohydrolase EC:3.5.4.15",-100,"Nucleotide interconversion"
"GLRASE","Glucuronolactone reductase",100,"Vitamin C metabolism"
"EX_pe_hs_e","Phosphatidylethanolamine (homo sapiens) exchange",-46.7368490853363,"Exchange/demand reaction"
"HMR_3859","(R)-Lactate:Ferricytochrome-C 2-Oxidoreductase",100,"Pyruvate metabolism"
"HYOCHOLt2","Hyocholic acid transport via sodium cotransport",94.6670109258621,"Transport, extracellular"
"SUCOASm","Succinate  CoA ligase  ADP forming",236.560783092932,"Citric acid cycle"
"SERtN1","Serine transport (Na, H coupled)",68.828630997683,"Transport, extracellular"
"ECOAH12m","Enoyl-coa hydratase, 3-Hydroxyisobutyryl-CoA forming",36.5607830929325,"Valine, leucine, and isoleucine metabolism"
"MAL_Ltx","Transport reaction for malate",329.076567844717,"Transport, peroxisomal"
"L_LACtcm","L-lactate transport via diffusion (cytosol to mitochondria)",374.773412914905,"Transport, mitochondrial"
"EX_leuktrC4_e","Leukotriene C4 exchange",100,"Exchange/demand reaction"
"DCTPtn","DCTP diffusion in nucleus",674.394817274064,"Transport, nuclear"
"SK_cys__L_c","Sink cys L[c]",-1000,"Exchange/demand reaction"
"FOLOAT2tc","Folate Transport by Oats",194.667010925862,"Transport, extracellular"
"ELAIDCPT1","Carnitine O-palmitoyltransferase",176.601721650642,"Fatty acid oxidation"
"MI3PS","1D-myo-inositol-3-phosphate lyase (isomerizing)",17.9289859944044,"Inositol phosphate metabolism"
"SK_ile__L_c","Sink ile L[c]",-50.4141393555878,"Exchange/demand reaction"
"PPCOAtm","Propanoyl-CoA transport, mitochondria",2.57314065824253,"Transport, mitochondrial"
"EX_malttr_e","Maltotriose exchange",-100,"Exchange/demand reaction"
"SK_gly_c","Sink gly[c]",1000,"Exchange/demand reaction"
"HMR_7749","Beta-D-Glucose 6-Phosphate Ketol-Isomerase",269.91935683129,"Glycolysis/gluconeogenesis"
"C40CPT1","Production of butyrylcarnitine",38.300860825321,"Fatty acid oxidation"
"Htx","H transporter, peroxisome",72.047938430791,"Transport, peroxisomal"
"MMTSADm","Malonate-semialdehyde dehydrogenase (acetylating), mitochondrial",36.5607830929325,"Valine, leucine, and isoleucine metabolism"
"THFtm","5,6,7,8-Tetrahydrofolate transport, diffusion, mitochondrial",-620.597673230653,"Transport, mitochondrial"
"ADK3","Adentylate kinase (GTP)",911.525477464657,"Nucleotide interconversion"
"LEUt5m","Leucine mitochondrial transport",-1000,"Transport, mitochondrial"
"r0074","L-Glutamate 5-semialdehyde:NAD+ oxidoreductase Arginine and proline metabolism EC:1.5.1.12",100,"Urea cycle"
"3HPVSTETtev","Exit of 3-S-hydroxy-pravastatin-tetranor into hepatic vein",100,"Drug metabolism"
"r1590","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",31.171369002317,"Transport, extracellular"
"EX_cytd_e","Cytidine exchange",100,"Exchange/demand reaction"
"SK_ser__L_c","Sink ser L[c]",-1000,"Exchange/demand reaction"
"PUNP5","Purine-nucleoside phosphorylase (Inosine)",100,"Purine catabolism"
"SK_lys__L_c","Sink lys L[c]",-104.345380317237,"Exchange/demand reaction"
"ATPtm","ADP/ATP transporter, mitochondrial",1000,"Transport, mitochondrial"
"PItn","Phosphate transport, nuclear",-27.6405930986074,"Transport, nuclear"
"MMSAD3m","Methylmalonate-semialdehyde dehydrogenase (acylating)",461.017270647865,"Propanoate metabolism"
"EX_atp_e","EX atp LPAREN e RPAREN",-100,"Exchange/demand reaction"
"PSSA1_hs","Phosphatidylserine synthase homo sapiens",-30.301738854627,"Glycerophospholipid metabolism"
"SK_pmtcoa_c","Sink pmtcoa[c]",176.601721650642,"Exchange/demand reaction"
"ACt2m","Acetate mitochondrial transport via proton symport",-1000,"Transport, mitochondrial"
"NTD5m","5'-nucleotidase (dTMP), mitochondrial",51.4638390516238,"Nucleotide interconversion"
"r1019","Postulated transport reaction",-18.0119846076977,"Transport, peroxisomal"
"LEUKTRA4t","Leukotriene A4 transmembrane (homo sapiens) transport",-100,"Transport, extracellular"
"LCARS","Lacaldehyde reductase (S-propane-1,2-diol forming)",-118.997928002835,"Pyruvate metabolism"
"CO2tp","CO2 peroxisomal transport",7.7194219747276,"Transport, peroxisomal"
