"Reaction ID","Reaction Name","Flux","Subsystem"
"DAGK_hs","Diacylglycerol phosphate kinase (homo sapiens)",51.6964877940564,"Glycerophospholipid metabolism"
"r1454","TCDB:2.A.1.13.5 TCDB:2.A.1.13.1",26.0552288355222,"Transport, mitochondrial"
"CLS_hs","Cardiolipin synthase (homo sapiens)",2.00154279613363,"Glycerophospholipid metabolism"
"CHAT","Choline O-acetyltransferase",602.755023416877,"Glycerophospholipid metabolism"
"LDH_D","D-lactate dehydrogenase",100,"Pyruvate metabolism"
"GLPASE1","Glycogen phosphorylase (glygn2 -> dxtrn)",112.124732186769,"Starch and sucrose metabolism"
"GAPD","Glyceraldehyde-3-phosphate dehydrogenase",1000,"Glycolysis/gluconeogenesis"
"D_LACt2","D lactate transport via proton symport",100,"Transport, extracellular"
"URIK1","Uridine kinase  ATPUridine",9.66777104565824,"Pyrimidine synthesis"
"PGPPT","Phosphatidyl-CMP: glycerophosphate phosphatidyltransferase",2.50184265099153,"Glycerophospholipid metabolism"
"2HBO","2 HydroxybutyrateNAD oxidoreductase",-26.0552288355222,"Propanoate metabolism"
"TRDR","Thioredoxin reductase (NADPH)",1000,"Nucleotide interconversion"
"DURAD","Dihydrouracil dehydrogenase (NADP)",-502.755023416877,"Pyrimidine catabolism"
"PCm","Pyruvate carboxylase",704.627609151082,"Pyruvate metabolism"
"ABTArm","4-aminobutyrate transaminase, reversible (mitochondrial)",-1000,"Glutamate metabolism"
"CYTK2_1","Adenylate kinase",100,"Nucleotide interconversion"
"GGTAe2","Gamma glutamyltransferase",-100,"Glutathione metabolism"
"ACALDtm","Acetaldehyde mitochondrial diffusion",-193.027140372648,"Transport, mitochondrial"
"ADADir","Deoxycytidine kinase",742.043593150556,"Pyrimidine catabolism"
"FUM","Fumarase",-137.53000091634,"Citric acid cycle"
"GLCt1","Glucose transport  uniport",-1000,"Transport, extracellular"
"APAT2rm","3-Aminopropanoate:2-oxoglutarate aminotransferase (m)",502.755023416877,"Beta-Alanine metabolism"
"RE0926E","Alpha-Amylase",-300,"Starch and sucrose metabolism"
"CRNtim","L carnitine transport out of mitochondria via diffusion",-502.755023416877,"Transport, mitochondrial"
"EX_phpyr_e","Exchange of Phenylpyruvate",-100,"Exchange/demand reaction"
"NCKt","Na+/Ca2+-K+ exchange",258.446666666667,"Transport, extracellular"
"EX_o2s_e","Superoxide anion exchange",-100,"Exchange/demand reaction"
"GLUt2m","Amino acid transporter (glu-L), mitochondrial",608.112574638443,"Transport, mitochondrial"
"GMPR","GMP reductase",-7.90023947195829,"Nucleotide interconversion"
"TKT2","Transketolase",-36.5559236818861,"Pentose phosphate pathway"
"r0739","Alcohol dehydrogenase Bile acid biosynthesis EC:1.1.1.1",225.967199774003,"Bile acid synthesis"
"HCO3Em","HCO3 equilibration reaction",704.627609151082,"Miscellaneous"
"EX_malthp_e","EX malthp LPAREN e RPAREN",100,"Exchange/demand reaction"
"RE0935E","Alpha-Amylase",-200,"Starch and sucrose metabolism"
"DEOXFVStev","Exit of deoxy-fluvastatin-dinor into hepatic vein for excretion in urine",100,"Drug metabolism"
"DURIPP","Deoxyuridine phosphorylase",612.422794462535,"Nucleotide interconversion"
"2HCO3_NAt","Bicarbonate transport (Na/HCO3 1:2 cotransport)",-100,"Transport, extracellular"
"ALDD2xm","Aldehyde dehydrogenase  acetylaldehyde  NAD   mitochondrial",193.027140372648,"Glycolysis/gluconeogenesis"
"HCO3Ee","HCO3 equilibration reaction, extracellular",100,"Miscellaneous"
"CDIPTr","Phosphatidylinositol synthase (Homo sapiens)",-4.50338544712516,"Glycerophospholipid metabolism"
"SK_cmpglna_c","Sink cmpglna[c]",-1000,NA
"RNDR1","Ribonucleoside-diphosphate reductase (ADP)",4.51093973456982,"Nucleotide interconversion"
"P5CR","Pyrroline-5-carboxylate reductase",399.641481489262,"Arginine and proline metabolism"
"ORNt","Ornithine transport via diffusion",100,"Transport, extracellular"
"NDPK5","Nucleoside-diphosphate kinase (ATP:dGDP)",-903.846756381434,"Nucleotide interconversion"
"SUCOAS1m","Succinyl-CoA ligase (GDP-forming)",-862.46999908366,"Citric acid cycle"
"ACCOAtr","Acetyl-coa transport",-502.755023416877,"Transport, endoplasmic reticular"
"PI45PLC","Phosphatidylinositol 4,5-bisphosphate phospholipase C",48.694345288207,"Inositol phosphate metabolism"
"BAAT3x","Bile acid Coenzyme A: amino acid N-acyltransferase",182.386601848656,"Bile acid synthesis"
"GLUNm","Glutaminase (mitochondrial)",342.381844064984,"Glutamate metabolism"
"URIt","Uridine facilated transport in cytosol",-100,"Transport, extracellular"
"CYTDt","Cytidine facilated transport in cytosol",-100,"Transport, extracellular"
"NTD7","5'-nucleotidase (AMP)",31.3293995011548,"Nucleotide interconversion"
"DEOXFVSitx","DEOXFVSitx",-100,"Drug metabolism"
"ALDD2y","Aldehyde dehydrogenase (acetaldehyde, NADP)",455.422222601835,"Glycolysis/gluconeogenesis"
"r2118","Major Facilitator(MFS) TCDB:2.A.1.13.1",-26.0552288355222,"Transport, extracellular"
"ACRNtm","O acetylcarnintine transport into mitochondria via diffusion",-502.755023416877,"Transport, mitochondrial"
"CITtbm","Citrate transport  mitochondrial",237.555983083134,"Transport, mitochondrial"
"GLACO","D-Glucuronolactone:NAD+ oxidoreductase",65.4285818486558,"Vitamin C metabolism"
"PYNP2r","Pyrimidine-nucleoside phosphorylase (uracil)",890.332228954342,"Pyrimidine catabolism"
"SPODMm","Superoxide dismutase",50.67534,"ROS detoxification"
"ENO","Enolase",1000,"Glycolysis/gluconeogenesis"
"CSNATer","Carnitine O-acetyltransferase, endolasmic reticulum",-502.755023416877,"Fatty acid oxidation"
"AMPDA","Adenosine monophosphate deaminase",54.9399963147667,"Nucleotide interconversion"
"THFt2_1","Tetrahydrofolate Transport via Anion Antiport",-100,"Transport, extracellular"
"4ABUTtm","4 aminobutanoate mitochondrial transport via diffusion",-1000,"Transport, mitochondrial"
"DUTUP","DUTP:uridine 5'-phosphotransferase",-1000,"Nucleotide interconversion"
"PYRt2p","Pyruvate peroxisomal transport via proton symport",704.627609151082,"D-alanine metabolism"
"EX_2hb_e","2 Hydroxybutyrate exchange",26.0552288355222,"Exchange/demand reaction"
"RE0958E","Alpha-Amylase",-100,"Starch and sucrose metabolism"
"NDPK4","Nucleoside-diphosphate kinase (ATP:dTDP)",-234.184624778427,"Nucleotide interconversion"
"PGK","Phosphoglycerate kinase",-1000,"Glycolysis/gluconeogenesis"
"GLDBRAN","Glycogen debranching enzyme",112.124732186769,"Starch and sucrose metabolism"
"RNDR4","Ribonucleoside-diphosphate reductase (UDP)",200.491715437307,"Nucleotide interconversion"
"r0407","Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase Carbon fixation EC:4.1.2.13",-27.5064584564776,"Miscellaneous"
"R04215","CTP:N-glycoloylneuraminate cytidylyltransferase",-1000,"Aminosugar metabolism"
"CYTK13","Cytidylate kinase (dCMP,dATP)",-5.63472583613893,"Nucleotide interconversion"
"UMPK6","UMP kinase (dCTP)",514.178651228366,"Nucleotide interconversion"
"SCP2x_1","Peroxisomal Thiolase 2",26.0552288355223,"Bile acid synthesis"
"r0027","NADPH:CoA-glutathione oxidoreductase EC:1.8.1.9",546.002150902439,"Methionine and cysteine metabolism"
"PGI","Glucose-6-phosphate isomerase",236.429333298943,"Glycolysis/gluconeogenesis"
"r0425","EC:1.1.1.42",-451.550637025517,"Miscellaneous"
"EX_idp_e","IDP exchange",-100,"Exchange/demand reaction"
"UMPK4","UMP kinase (GTP)",-213.086918263809,"Nucleotide interconversion"
"ORNTArm","L-Ornithine:2-oxo-acid aminotransferase",100,"Urea cycle"
"BIOMASS_reaction","Generic Human Biomass Reaction",171.688351015065,NA
"RE2640C","N-Acyl-Aliphatic-L-Amino Acid Amidohydrolase",-1000,"Methionine and cysteine metabolism"
"GLCRt1","Transport by Glut-5 Transporter into Extracellular Space",-65.4285818486558,"Transport, extracellular"
"LPASE","Lysophospholipase",100,"Glycerophospholipid metabolism"
"r0995","Mitochondrial Carrier (MC) TCDB:2.A.29.8.3",-502.755023416877,"Transport, endoplasmic reticular"
"DGCHOLtx","Bile acid intracellular transport",182.386601848656,"Transport, peroxisomal"
"DURAD2","Dihydrothymin dehydrogenase (NADP)",145.712581525322,"Pyrimidine catabolism"
"EX_deoxfvs_e","Exchange reaction for deoxy-fluvastatin-dinor in hepatic vein",100,"Exchange/demand reaction"
"TKT1","Transketolase",-36.5559236818861,"Pentose phosphate pathway"
"r0797","Glycine N-choloyltransferase EC:2.3.1.65",-182.386601848656,"Bile acid synthesis"
"GDHm","Glutamate dehydrogenase, mitochondria",-697.244976583123,"Glutamate metabolism"
"r0181","ITP Diphosphohydrolase",-100,"Purine catabolism"
"PGM","Phosphoglycerate mutase",-1000,"Glycolysis/gluconeogenesis"
"ASPTA","Aspartate transaminase",-781.092262177124,"Alanine and aspartate metabolism"
"DGTPtn","DGTP diffusion in nucleus",1.69937129834711,"Transport, nuclear"
"r2119","Major Facilitator(MFS) TCDB:2.A.1.13.1",26.0552288355222,"Transport, extracellular"
"r0408","ATP:Sedoheptulose 7-phosphate 1-phosphotransferase EC:2.7.1.11",-27.5064584564776,"Miscellaneous"
"CYOR_u10mi","CYOR u10mi",135.068,"Oxidative phosphorylation"
"RE3301C_1","Phospholipase D",5.50415684519198,"Glycerophospholipid metabolism"
"EX_glcr_e","D-Glucarate exchange",65.4285818486558,"Exchange/demand reaction"
"ORNt3m","Ornithine mitochondrial transport via proton antiport",-100,"Transport, mitochondrial"
"DRPA","Deoxyribose-phosphate aldolase",612.422794462535,"Pentose phosphate pathway"
"NDPK6","Nucleoside-diphosphate kinase (ATP:dUDP)",-1000,"Nucleotide interconversion"
"r2092","Major Facilitator(MFS) TCDB:2.A.1.13.1",26.0552288355222,"Transport, extracellular"
"ACOAD9m","2-methylacyl-coa dehydrogenase, 2-Methylprop-2-enoyl-CoA forming",137.53000091634,"Valine, leucine, and isoleucine metabolism"
"FBA","Fructose-bisphosphate aldolase",190.823944391649,"Glycolysis/gluconeogenesis"
"UMPK7","UMP kinase (dGTP)",-291.423961918899,"Nucleotide interconversion"
"FVSitx","FVSitx",100,"Drug metabolism"
"MI3PP","1D-myo-Inositol 3-phosphate phosphohydrolase",52.6972591921232,"Inositol phosphate metabolism"
"r0173","(S)-Lactate:NAD+ oxidoreductase Glycolysis / Gluconeogenesis / Pyruvate metabolism EC:1.1.1.27",-704.627609151082,"Glycolysis/gluconeogenesis"
"RE0944E","Alpha-Amylase",-100,"Starch and sucrose metabolism"
"ALATA_L","L-alanine transaminase",-632.928373932052,"Glutamate metabolism"
"DCK1m","Deoxycytidine kinase, mitochondrial (ATP)",-742.043593150556,"Nucleotide interconversion"
"RE1448N_1","Phosphatidylinositol-3,4,5-Trisphosphate 3-Phosphatase",-48.694345288207,"Phosphatidylinositol phosphate metabolism"
"SK_ficytb5_c","Sink ficytb5[c]",1000,NA
"SK_pro__L_c","Sink pro L[c]",328.822783709164,"Exchange/demand reaction"
"CATm","Catalase",25.33767,"ROS detoxification"
"SK_5HPET_c","Sink for 5(S)-HPETE",-300,"Exchange/demand reaction"
"EX_h2o_e","H2O exchange",-100,"Exchange/demand reaction"
"TMDS","Thymidylate synthase",2.24757220313822,"Nucleotide interconversion"
"BALAtmr","Beta-alanine transport, mitochondria",502.755023416877,"Transport, mitochondrial"
"HMR_9621","HMR 9621",100,"Transport, extracellular"
"GLYC3Ptm","Glycerol 3 phosphate shuttle",1000,"Transport, mitochondrial"
"EX_gthrd_e","Reduced glutathione exchange",-100,"Exchange/demand reaction"
"H2Otn","H2O transport  nuclear",97.388690576414,"Transport, nuclear"
"PCHOL_HStg","Phosphatidylcholine scramblase",3.00214250584943,"Transport, golgi apparatus"
"r1116","ATP Exporter (ATP-E) TCDB:9.A.6.1.1",-100,"Transport, extracellular"
"MDHm","Malate dehydrogenase  mitochondrial",-137.53000091634,"Citric acid cycle"
"HMR_3106","HMR 3106",-100,"Transport, peroxisomal"
"EX_leuktrD4_e","Leukotriene D4 exchange",100,"Exchange/demand reaction"
"GGT6","Gamma-glutamyltransferase",-100,"Eicosanoid metabolism"
"EX_met__L_e","L-Methionine exchange",-26.2714080956232,"Exchange/demand reaction"
"EX_ca2_e","name",-100,"Exchange/demand reaction"
"EX_glc__D_e","D-Glucose exchange",100,"Exchange/demand reaction"
"EX_cgly_e","Cys-Gly exchange",-100,"Exchange/demand reaction"
"GBA","Glucosylceramidase",3.00214250584943,"Sphingolipid metabolism"
"ACt2r","Acetate reversible transport via proton symport",-100,"Transport, extracellular"
"DNDPt5m","DATP transport via dTDP antiport",3.37135830470733,"Transport, mitochondrial"
"DAG_HStg","Diacylglycerol Golgi Export",3.00214250584943,"Transport, golgi apparatus"
"GLCt4","Glucose transport via sodium symport",100,"Transport, extracellular"
"SK_focytb5_c","Sink focytb5[c]",-1000,NA
"HMR_0467","HMR 0467",-57.2006446392484,"Transport, endoplasmic reticular"
"PHETA1","Phenylalanine transaminase",-100,"Phenylalanine metabolism"
"COAtp","Coenzyme A transport, peroxisomal",-56.3313730131335,"Transport, peroxisomal"
"ETHAAL","Ethanolamine ammonia-lyase",36.0265685119482,"Glycerophospholipid metabolism"
"SK_asn__L_c","Sink asn L[c]",-47.9740174823846,"Exchange/demand reaction"
"H2O2tp","Hydrogen peroxide transport via diffusion, glyoxysome",-65.4285818486558,"Transport, peroxisomal"
"SK_glygn2_c","Sink glygn2[c]",-112.124732186769,"Exchange/demand reaction"
"r0879","TCDB:2.A.29.2.4 TCDB:2.A.29.16.1",100,"Transport, extracellular"
"GLYCLm","Glycine cleavage system  mitochondrial",-645.136867481861,"Transport, extracellular"
"EX_ins_e","Inosine exchange",-100,"Exchange/demand reaction"
"G3PD1irm","Glycerol 3 phosphate dehydrogenase  NAD   mitochondrial",-1000,"Glycerophospholipid metabolism"
"SK_Tyr_ggn_c","Sink for Tyr-194 Of Apo-Glycogenin Protein (Primer For Glycogen Synthesis)",112.124732186769,"Exchange/demand reaction"
"HMR_7197","HMR 7197",484.222818934746,"O-glycan metabolism"
"OROTGLUt","Orotate-Glutamate Antiport",337.67,"Transport, extracellular"
"RE0452M","DTMP Kinase",2.24757220313822,"Pyrimidine synthesis"
"EX_gly_e","Glycine exchange",100,"Exchange/demand reaction"
"EX_itp_e","Exchange of ITP",100,"Exchange/demand reaction"
"DCYTtm","Deoxycytidine facilated transport in mitochondria",-742.043593150556,"Transport, mitochondrial"
"EX_CE2839_e","Maltodecaose exchange",100,"Exchange/demand reaction"
"r1117","Facilitated diffusion",2.24757220313822,"Transport, mitochondrial"
"CYStec","L-cysteine transport via diffusion (extracellular to cytosol)",100,"Transport, extracellular"
"METtec","L-methionine transport via diffusion (extracellular to cytosol)",26.2714080956232,"Transport, extracellular"
"r0822","Mitochondrial Carrier (MC) TCDB:2.A.29.2.2",918.622263093464,"Transport, mitochondrial"
"IMPtr","Transport of IMP",-47.0397568428085,"Transport, extracellular"
"VALTAim","Valine transaminase  mitochondiral",49.147062785835,"Valine, leucine, and isoleucine metabolism"
"GLYtp","Glycine passive transport to peroxisome",182.386601848656,"Transport, peroxisomal"
"EX_gsn_e","Guanosine exchange",100,"Exchange/demand reaction"
"EX_malthx_e","Maltohexaose exchange",100,"Exchange/demand reaction"
"UPPRT","Uracil phosphoribosyltransferase",1000,"Pyrimidine synthesis"
"CO2t","CO2 transporter via diffusion",-200,"Transport, extracellular"
"3HBCOAHLm","3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",137.53000091634,"Valine, leucine, and isoleucine metabolism"
"ILEtmi","Isoleucine transport from mitochondria to cytosol",1000,"Transport, mitochondrial"
"DM_datp_m","DATP demand",2.24757220313822,"Exchange/demand reaction"
"VALTA","Valine transaminase",88.382938130505,"Valine, leucine, and isoleucine metabolism"
"DM_ach_c","DM ach[c]",602.755023416877,"Exchange/demand reaction"
"ATPS4mi","ATP synthase (four protons for one ATP)",337.67,"Oxidative phosphorylation"
"DNDPt16m","DUDP transport via dADP antiport",1.12378610156911,"Transport, mitochondrial"
"RE1807C","RE1807",225.967199774003,"Bile acid synthesis"
"CERT1gt","Ceramide transport protein",3.00214250584943,"Transport, golgi apparatus"
"EX_maltttr_e","Maltotetraose exchange",-100,"Exchange/demand reaction"
"r0698","Propanoyl Coenzyme A:Acetyl Coenzyme A C-Acyltransferase Bile Acid Biosynthesis",182.386601848656,"Bile acid synthesis"
"DM_Lcystin_c","Demand for L-Cystine",546.002150902439,"Exchange/demand reaction"
"O2tm","O2 transport  diffusion",-8.47901,"Transport, mitochondrial"
"EX_pi_e","Phosphate exchange",100,"Exchange/demand reaction"
"OBDHm","2 Oxobutanoate dehydrogenase",-26.0552288355222,"Propanoate metabolism"
"PAIL45P_HStn","Phosphatidylinositol 4,5-bisphosphate nuclear transport (diffusion)",-48.694345288207,"Transport, nuclear"
"NADH2_u10mi","NADH2 u10mi",135.068,"Oxidative phosphorylation"
"r0975","Facilitated diffusion",145.712581525322,"Transport, mitochondrial"
"EX_na1_e","Sodium exchange",-100,"Exchange/demand reaction"
"G3PD1ir","Glycerol 3 phosphate dehydrogenase  NAD",902.501842650992,"Glycerophospholipid metabolism"
"NADHtpu","NADH transporter, peroxisome",604.627609151082,"Transport, peroxisomal"
"PPM2","Phosphopentomutase 2 (deoxyribose)",612.422794462535,"Pentose phosphate pathway"
"EX_cys__L_e","L-Cysteine exchange",-100,"Exchange/demand reaction"
"r1109","Citrate oxaloacetate-lyase ((pro-3S)-CH2COO- -->acetate) Citrate cycle (TCA cycle) EC:4.1.3.6",451.550637025517,"Miscellaneous"
"LACLt","Lactate transport",704.627609151082,"Transport, peroxisomal"
"RE3273R_1","Phospholipase D",-57.2006446392484,"Phosphatidylinositol phosphate metabolism"
"EX_thf_e","5,6,7,8-Tetrahydrofolate exchange",100,"Exchange/demand reaction"
"SK_val__L_c","Sink val L[c]",-198.068515302709,"Exchange/demand reaction"
"HXAND","Hypoxanthine dehydrogenase",100,"Nucleotide interconversion"
"EX_gluside_hs_e","Exchange/Demand Reaction",-3.00214250584943,"Exchange/demand reaction"
"GLYtm","Glycine passive transport to mitochondria",-645.136867481861,"Transport, mitochondrial"
"FVStep","Efflux of fluvastatin from enterocytes into portal blood",-100,"Drug metabolism"
"r0829","Mitochondrial Carrier (MC) TCDB:2.A.29.2.2",1000,"Transport, mitochondrial"
"r2377","Mitochondrial Carrier (MC) TCDB:2.A.29.7.2",237.555983083134,"Transport, mitochondrial"
"3MOPt2im","3-Methyl-2-oxopentanoate mitochondrial transport via proton symport",1000,"Transport, mitochondrial"
"r1384","Guanosine aminohydrolase EC:3.5.4.15",-100,"Nucleotide interconversion"
"GLRASE","Glucuronolactone reductase",65.4285818486558,"Vitamin C metabolism"
"PVSHtu","Uptake of pravastatin by enterocytes via proton coupled mechanism",-206.340600498845,"Drug metabolism"
"EX_pe_hs_e","Phosphatidylethanolamine (homo sapiens) exchange",-45.5336392610564,"Exchange/demand reaction"
"FUMSO4tm","Fumarate:sulfate antiport, mitochondrial",-1000,"Transport, mitochondrial"
"PVStep","Pravastatin exit into portal blood",-206.340600498845,"Drug metabolism"
"ECOAH12m","Enoyl-coa hydratase, 3-Hydroxyisobutyryl-CoA forming",137.53000091634,"Valine, leucine, and isoleucine metabolism"
"r0423","Isocitrate:NADP+ oxidoreductase (decarboxylating) Citrate cycle (TCA cycle) EC:1.1.1.42",451.550637025517,"Miscellaneous"
"L_LACtcm","L-lactate transport via diffusion (cytosol to mitochondria)",704.627609151082,"Transport, mitochondrial"
"EX_leuktrC4_e","Leukotriene C4 exchange",100,"Exchange/demand reaction"
"r1569","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",-100,"Transport, extracellular"
"DCTPtn","DCTP diffusion in nucleus",379.11932230141,"Transport, nuclear"
"SK_cys__L_c","Sink cys L[c]",-1000,"Exchange/demand reaction"
"MI3PS","1D-myo-inositol-3-phosphate lyase (isomerizing)",52.6972591921232,"Inositol phosphate metabolism"
"SK_ile__L_c","Sink ile L[c]",-149.116260081688,"Exchange/demand reaction"
"PPCOAtm","Propanoyl-CoA transport, mitochondria",26.0552288355222,"Transport, mitochondrial"
"EX_malttr_e","Maltotriose exchange",-100,"Exchange/demand reaction"
"ALAGLYexR","L-alanine/glycine reversible exchange",100,"Transport, extracellular"
"SK_gly_c","Sink gly[c]",1000,"Exchange/demand reaction"
"RPEc","Ribulose 5-Phosphate 3-Epimerase",-36.5559236818861,"Pentose phosphate pathway"
"SRTNtu","Serotonin uniport",39.6116666666667,"Transport, extracellular"
"Htx","H transporter, peroxisome",629.546407394623,"Transport, peroxisomal"
"EX_lpchol_hs_e","Lysophosphatidylcholine (homo sapiens) exchange",-100,"Exchange/demand reaction"
"MMTSADm","Malonate-semialdehyde dehydrogenase (acetylating), mitochondrial",137.53000091634,"Valine, leucine, and isoleucine metabolism"
"THFtm","5,6,7,8-Tetrahydrofolate transport, diffusion, mitochondrial",-645.136867481861,"Transport, mitochondrial"
"ADK3","Adentylate kinase (GTP)",913.730604184078,"Nucleotide interconversion"
"r0074","L-Glutamate 5-semialdehyde:NAD+ oxidoreductase Arginine and proline metabolism EC:1.5.1.12",-299.641481489262,"Urea cycle"
"VALt5m","Valine reversible mitochondrial transport",49.147062785835,"Transport, mitochondrial"
"EX_cytd_e","Cytidine exchange",100,"Exchange/demand reaction"
"PGP_hs_tm","Transport of Phosphatidyl Glycerol Phosphate, Mitochondrial",-2.50184265099153,"Transport, mitochondrial"
"SK_ser__L_c","Sink ser L[c]",-1000,"Exchange/demand reaction"
"PA_HSter","Phosphatidate scramblase",57.2006446392484,"Transport, endoplasmic reticular"
"LPCHOLt","Lysophosphatidylcholine Transport",100,"Transport, extracellular"
"PUNP5","Purine-nucleoside phosphorylase (Inosine)",100,"Purine catabolism"
"SK_lys__L_c","Sink lys L[c]",-101.659076272934,"Exchange/demand reaction"
"ATPtm","ADP/ATP transporter, mitochondrial",1000,"Transport, mitochondrial"
"PItn","Phosphate transport, nuclear",-97.388690576414,"Transport, nuclear"
"MMSAD3m","Methylmalonate-semialdehyde dehydrogenase (acylating)",502.755023416877,"Propanoate metabolism"
"LEUKTRD4t","Leukotriene D4 transport",-100,"Transport, extracellular"
"EX_atp_e","EX atp LPAREN e RPAREN",-100,"Exchange/demand reaction"
"EX_Rtotal_e","R total exchange",100,"Exchange/demand reaction"
"RE0453M","Nucleoside-Diphosphate Kinase",-1.12378610156911,"Pyrimidine synthesis"
"PSSA1_hs","Phosphatidylserine synthase homo sapiens",-29.5216402686894,"Glycerophospholipid metabolism"
"ACt2m","Acetate mitochondrial transport via proton symport",-644.577777398164,"Transport, mitochondrial"
"r1019","Postulated transport reaction",-182.386601848656,"Transport, peroxisomal"
"r2316","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2",-100,"Transport, extracellular"
"MTHFD","Methylenetetrahydrofolate dehydrogenase (NADP)",455.963528781925,"Folate metabolism"
"CO2tp","CO2 peroxisomal transport",78.1656865065667,"Transport, peroxisomal"
"EX_imp_e","IMP exchange",47.0397568428085,"Exchange/demand reaction"
"PGPP_hsc","Transport of Phosphatidyl Glycerol Phosphate, Mitochondrial",2.50184265099153,"Glycerophospholipid metabolism"
"r0331","5,6-Dihydrothymine:NAD+ oxidoreductase Pyrimidine metabolism EC:1.3.1.1",145.712581525322,"Pyrimidine catabolism"
"PEPCKm","Phosphoenolpyruvate carboxykinase (GTP)",237.555983083134,"Glycolysis/gluconeogenesis"
"EX_glu__L_e","L-Glutamate exchange",-100,"Exchange/demand reaction"
"SK_arg__L_c","Sink arg L[c]",-61.6807569856723,"Exchange/demand reaction"
"EX_leuktrA4_e","Leukotriene A4 exchange",100,"Exchange/demand reaction"
"r2378","Mitochondrial Carrier (MC) TCDB:2.A.29.7.2",-237.555983083134,"Transport, mitochondrial"
"RE1447N_1","Phosphatidylinositol-3,4-Bisphosphate 4-Phosphatase",-48.694345288207,"Phosphatidylinositol phosphate metabolism"
"SK_glu__L_c","Sink glu L[c]",-1000,"Exchange/demand reaction"
"DM_na1_c","Sink na1",100,"Exchange/demand reaction"
"r0885","Mitochondrial Carrier (MC) TCDB:2.A.29.2.7",-711.918285104463,"Transport, mitochondrial"
"EX_uri_e","Uridine exchange",100,"Exchange/demand reaction"
"EX_orn_e","Ornithine exchange",-100,"Exchange/demand reaction"
"PYK","Pyruvate kinase",1000,"Glycolysis/gluconeogenesis"
"DNDPt46m","DTTP transport via dUDP antiport",1.12378610156911,"Transport, mitochondrial"
"ICDHym","Isocitrate dehydrogenase  NADP",-451.550637025517,"Citric acid cycle"
"r0840","Free diffusion",-73.1118473637722,"Transport, endoplasmic reticular"
"EX_maltpt_e","Maltopentaose exchange",100,"Exchange/demand reaction"
"H2Oter","H2O endoplasmic reticulum transport",-57.2006446392484,"Transport, endoplasmic reticular"
"SK_gln__L_c","Sink gln L[c]",-398.351559742491,"Exchange/demand reaction"
"EX_hco3_e","EX hco3 LPAREN e RPAREN",100,"Exchange/demand reaction"
"r0915","Mitochondrial Carrier (MC) TCDB:2.A.29.7.2",762.444016916866,"Transport, mitochondrial"
"EX_akg_e","2-Oxoglutarate exchange",-100,"Exchange/demand reaction"
