"Reaction ID","Reaction Name","Flux","Subsystem"
"FUMTSULtm","Fumarate:thiosulfate antiport, mitochondrial",1000,"Transport, mitochondrial"
"DNDPt46m","DTTP transport via dUDP antiport",1.09646684653826,"Transport, mitochondrial"
"ICDHym","Isocitrate dehydrogenase  NADP",-895.838364006463,"Citric acid cycle"
"EX_maltpt_e","Maltopentaose exchange",100,"Exchange/demand reaction"
"H2Oter","H2O endoplasmic reticulum transport",-216.768703946835,"Transport, endoplasmic reticular"
"SK_gln__L_c","Sink gln L[c]",-54.6090911472135,"Exchange/demand reaction"
"EX_hco3_e","EX hco3 LPAREN e RPAREN",100,"Exchange/demand reaction"
"EX_akg_e","2-Oxoglutarate exchange",-100,"Exchange/demand reaction"
"DCMPtm","DCMPtm",-583.567462161917,"Transport, mitochondrial"
"SMS1S2","Sphingomyelin Synthase 1 Or Sphingomyelin Synthase 2",2.92916038172301,"Sphingolipid metabolism"
"CO2tm","CO2 transport  diffusion   mitochondrial",231.018832416177,"Transport, mitochondrial"
"EX_CE2838_e","Maltononaose exchange",-100,"Exchange/demand reaction"
"EX_ser__L_e","L-Serine exchange",-100,"Exchange/demand reaction"
"SK_phe__L_c","Sink phe L[c]",30.9029057020111,"Exchange/demand reaction"
"r0383","Pyruvate:[dihydrolipoyllysine-residue acetyltransferase]-lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-acetylating) EC:1.2.4.1",462.595841930842,"Miscellaneous"
"DM_ca2_c","name",100,NA
"MALOAAtm","Dicarboxylate/tricarboxylate carrier (mal:oaa), mitochondrial",-712.64410126964,"Transport, mitochondrial"
"SK_his__L_c","Sink his L[c]",-21.1748511501818,"Exchange/demand reaction"
"AKGCITtm","Dicarboxylate/tricarboxylate carrier (akg:cit), mitochondrial",377.854381108267,"Transport, mitochondrial"
"HMR_7199","HMR 7199",437.037363741679,"Transport, lysosomal"
"ILETA","Isoleucine transaminase",74.9982012162334,"Valine, leucine, and isoleucine metabolism"
"PSSA2_hs","Phosphatidylserine synthase homo sapiens",35.1507621537007,"Glycerophospholipid metabolism"
"SK_Ser_Gly_Ala_X_Gly_r","Sink Ser Gly Ala X Gly, Endoplasmic Reticulum",437.037363741679,"Exchange/demand reaction"
"PAIL_HStn","Phosphatidylinositol nuclear transport (diffusion)",302.544201269606,"Transport, nuclear"
"GPDDACHOL","Glycerophosphocholine Phosphodiesterase",100,"Glycerophospholipid metabolism"
"r0826","Transport reaction",216.768703946835,"Transport, endoplasmic reticular"
"EX_ac_e","Acetate exchange",-69.0108738398359,"Exchange/demand reaction"
"PGLYCtm","Transport of Phosphatidylglycerol, Endoplasmatic Reticulum",2.44102282297082,"Transport, mitochondrial"
"EX_dhdascb_e","Dehydroascorbate exchange",100,"Exchange/demand reaction"
"MLTHFtm","5,10-Methylenetetrahydrofolate transport from the cytosol to the mitochondria",594.03958963485,"Transport, mitochondrial"
"r0892","Facilitated diffusion",-100,"Transport, extracellular"
"NH4t3r","Ammonia transport via proton antiport",-150,"Transport, extracellular"
"HMR_9680","HMR 9680",261.42682012512,"Transport, peroxisomal"
"EX_thymd_e","Thymidine exchange",100,"Exchange/demand reaction"
"r2341","Organic anion transporter 5 Utilized transport",-100,"Transport, extracellular"
"DCMPDA","DCMP deaminase",-135.017384824848,"Pyrimidine catabolism"
"r1292","Postulated transport reaction",-2.128441884327,"Transport, peroxisomal"
"HIBDm","3-hydroxyisobutyrate dehydrogenase, mitochondrial",518.867546560831,"Valine, leucine, and isoleucine metabolism"
"SK_dhcholestanate_c","Sink for 3Alpha, 7Alpha-Dihydroxy-5Beta-Cholestanate",-621.173374380461,"Exchange/demand reaction"
"r0839","Postulated transport reaction",-337.67,"Transport, extracellular"
"CYSGLYex","L-cysteine/glycine exchanger",-100,"Transport, extracellular"
"RNTR3","Ribonucleoside triphosphate reductase  CTP",450.131750236773,"Nucleotide interconversion"
"HMR_3996","L-Cysteine:NAD+ Oxidoreductase;",-546.099338667013,"Methionine and cysteine metabolism"
"SK_tyr__L_c","Sink tyr L[c]",-26.7472244830204,"Exchange/demand reaction"
"NH4tm","NH3 mitochondrial transport",1000,"Transport, mitochondrial"
"MLTHFte3","Transport by Folr into Extracellular Space",200,"Transport, extracellular"
"DM_4abut_c","DM 4abut[c]",1000,"Exchange/demand reaction"
"URIDK2r","Uridylate kinase (dUMP)",346.357143643993,"Nucleotide interconversion"
"CYTK3","Cytidylate kinase (CMP)(GTP)",-6.05012498608544,"Nucleotide interconversion"
"MMMm","Methylmalonyl-CoA mutase",518.867546560831,"Valine, leucine, and isoleucine metabolism"
"CDPDAGtm","Intracellular transport",-94.0750084237933,"Transport, mitochondrial"
"EX_utp_e","UTP exchange",-100,"Exchange/demand reaction"
"EX_M02451_e","EX M02451[e]",-100,"Exchange/demand reaction"
"O2Stm","Superoxide anion transport via diffusion (mitochondria)",100,"Transport, mitochondrial"
"HMR_7198","HMR 7198",437.037363741679,"Transport, lysosomal"
"EX_ascb__L_e","L-Ascorbate exchange",-100,"Exchange/demand reaction"
"ILETAm","Isoleucine transaminase  mitochondrial",-74.9982012162334,"Valine, leucine, and isoleucine metabolism"
"SRTNt6_2_r","SRTNt6 LPAREN 2 RPAREN r",-168.835,"Transport, extracellular"
"ALOX52","Arachidonate 5-lipoxygenase",300,"Eicosanoid metabolism"
"SK_mi145p_c","Demand for 1D-Myo-Inositol 1,4,5-Trisphosphate",302.544201269606,"Exchange/demand reaction"
"HMR_0770","HMR 0770",-2.92916038172301,"Transport, extracellular"
"SK_trp__L_c","Sink trp L[c]",-2.22894933313545,"Exchange/demand reaction"
"TALA","Transaldolase",145.801386023052,"Pentose phosphate pathway"
"PEt","Phosphatidylethanolamine Transport",44.4267158868318,"Transport, extracellular"
"r2239","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5",200,"Transport, extracellular"
"EX_co2_e","CO2 exchange",100,"Exchange/demand reaction"
"3MOBt2im","3-methyl-2-oxobutanoate mitochondrial transport via proton symport",1000,"Transport, mitochondrial"
"r1592","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",100,"Transport, extracellular"
"DM_C02712_c","Demand for N-Acetylmethionine",1000,"Exchange/demand reaction"
"G5SADs","L-glutamate 5-semialdehyde dehydratase (spontaneous)",32.8195163086196,"Urea cycle"
"SK_thr__L_c","Sink thr L[c]",-52.380141814078,"Exchange/demand reaction"
"r0555","Acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase Glycolysis / Gluconeogenesis / Alanine and aspartate metabolism / Pyruvate metabolism EC:2.3.1.12",462.595841930842,"Miscellaneous"
"r1400","Active transport",-900,"Fatty acid oxidation"
"GLYC2P3Pc","Formation of Glycerol-3-Phosphate",100,"Transport, extracellular"
"SK_leu__L_c","Sink leu L[c]",-91.3865876293434,"Exchange/demand reaction"
"CHOLESTTDe","CHOLESTTDe vesicular transport",-3.41746545508013,"Transport, extracellular"
"RTOTALt","RTOTAL transport",-100,"Transport, extracellular"
"SUCD1m","Succinate dehydrogenase",-280.38993975112,"Citric acid cycle"
"KCC2t","K+-Cl- cotransporter (NH4+)",-150,"Transport, extracellular"
"r2488","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14",200,"Transport, extracellular"
"Htr","H transporter, endoplasmic reticulum",216.768703946835,"Transport, endoplasmic reticular"
"HMGCOAtx","Hydroxymethylglutaryl-CoA reversible peroxisomal transport",150.915223681982,"Transport, peroxisomal"
"EX_chsterol_e","Cholesterol exchange",-3.41746545508013,"Exchange/demand reaction"
"DTTPtn","DTTP diffusion in nucleus",2.19293369307651,"Transport, nuclear"
"GLUt6","Glutamate transport via Na, H symport and K antiport",337.67,"Transport, extracellular"
"GLU5SAtmc","Glutamate semi-aldehyde transport, mitochondrial",32.8195163086196,"Transport, mitochondrial"
"RE1518M","RE1518M",-13.3642734763776,"Fatty acid oxidation"
"ASCBt","L-ascorbate transport via facilitated diffusion",-140.4125,"Transport, extracellular"
"DHRT_ibcoa","Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase, Isobutyryl-CoA forming",518.867546560831,"Valine, leucine, and isoleucine metabolism"
"SK_HC01115_c","Sink HC01115[c]",656.670850354636,NA
"r0385","3-methyl-2-oxobutanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating) EC:1.2.4.4",518.867546560831,"Miscellaneous"
"r2200","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5",-200,"Transport, extracellular"
"EX_mlthf_e","Exchange of 5,10-Methylenetetrahydrofolate",-100,"Exchange/demand reaction"
"HMR_1081","Leukotriene-C4 Synthase",200,"Leukotriene metabolism"
"SK_chol_c","Sink chol[c]",-928.803968802293,"Exchange/demand reaction"
"RE2799C","Prostaglandin-F Synthase",-325.457631592645,"Eicosanoid metabolism"
"CA2t","Calcium (Ca+2) transport via diffusion (extracellular to periplasm)",100,"Transport, extracellular"
"H2Otp","H2O transport  peroxisomal",-25.5413026119241,"Transport, peroxisomal"
"PUNP7","Purine-nucleoside phosphorylase (Xanthosine)",-100,"Nucleotide interconversion"
"CATp","Catalase A  peroxisomal",50,"Miscellaneous"
"GHMT2r","Glycine hydroxymethyltransferase, reversible",596.232523327926,"Glycine, serine, alanine, and threonine metabolism"
"RE2898C","RE2898C",100,"Vitamin C metabolism"
"UPPN","B-ureidopropionase",437.404158069158,"Pyrimidine catabolism"
"EX_lac__D_e","D-lactate exchange",-100,"Exchange/demand reaction"
"RPE","Ribulose 5-phosphate 3-epimerase",291.602772046105,"Pentose phosphate pathway"
"HMR_6607","HMR 6607",-100,"Purine catabolism"
"COAtim","CoA transporter  mitochondrial   irreversible",-2.128441884327,"Transport, mitochondrial"
"CYOOm3i","CYOOm3i",112.556666666667,"Oxidative phosphorylation"
"SK_met__L_c","Sink met L[c]",-1000,"Exchange/demand reaction"
"EX_h_e","H+ exchange",-100,"Exchange/demand reaction"
"SPHMYLNtg","Sphingomyelin intracellular transport",-2.92916038172301,"Transport, golgi apparatus"
"L_LACt4r","L-lactate reversible transport via sodium symport",100,"Transport, extracellular"
"CITtcm","Citrate transport  mitochondrial",377.854381108267,"Transport, mitochondrial"
"MALICITtm","Dicarboxylate/tricarboxylate carrier (mal:icit), mitochondrial",-1000,"Transport, mitochondrial"
"SK_asp__L_c","Sink asp L[c]",915.00409909588,"Exchange/demand reaction"
"NADPHtxu","NADPH transport, glyoxysome",301.830447363964,"Transport, peroxisomal"
"SK_ala__L_c","Sink ala L[c]",194.081921299804,"Exchange/demand reaction"
"NADPtxu","NADP transport, glyoxysome",301.830447363964,"Transport, peroxisomal"
"SK_xol7ah3_c","Sink for 5Beta-Cholestane-3Alpha, 7Alpha, 26-Triol",621.173374380461,"Exchange/demand reaction"
"ASCBt5","L-ascorbate transport via proton symport (1:2 ascb/na ratio)",240.4125,"Transport, extracellular"
"O2tp","O2 transport glycosome",-42.5504534048555,"Transport, peroxisomal"
"RNTR4","Ribonucleoside triphosphate reductase  UTP",-346.357143643993,"Nucleotide interconversion"
"NADtx","Nad transport, glycosomal",459.791518945139,"Transport, peroxisomal"
