"Reaction ID","Reaction Name","Flux","Subsystem"
"EX_CE2838_e","Maltononaose exchange",-100,"Exchange/demand reaction"
"EX_ser__L_e","L-Serine exchange",-100,"Exchange/demand reaction"
"SK_phe__L_c","Sink phe L[c]",55.4208749064163,"Exchange/demand reaction"
"MALOAAtm","Dicarboxylate/tricarboxylate carrier (mal:oaa), mitochondrial",-1000,"Transport, mitochondrial"
"SK_his__L_c","Sink his L[c]",-21.7179471937731,"Exchange/demand reaction"
"HMR_7199","HMR 7199",481.585117765932,"Transport, lysosomal"
"EX_5dhf_e","Pentaglutamyl folate (DHF) exchange",-25,"Exchange/demand reaction"
"ILETA","Isoleucine transaminase",34.4763600588163,"Valine, leucine, and isoleucine metabolism"
"CHOLt4","Choline, sodium cotransport",100,"Transport, extracellular"
"PSSA2_hs","Phosphatidylserine synthase homo sapiens",36.052314647246,"Glycerophospholipid metabolism"
"SK_Ser_Gly_Ala_X_Gly_r","Sink Ser Gly Ala X Gly, Endoplasmic Reticulum",481.585117765932,"Exchange/demand reaction"
"GPDDACHOL","Glycerophosphocholine Phosphodiesterase",23.5454929554642,"Glycerophospholipid metabolism"
"R03184_PLUS_R00647","R03184 PLUS R00647",-36.642214651185,NA
"EX_ac_e","Acetate exchange",100,"Exchange/demand reaction"
"GLNtm","L-glutamine transport via electroneutral transporter",359.2126155797,"Transport, mitochondrial"
"PGLYCtm","Transport of Phosphatidylglycerol, Endoplasmatic Reticulum",2.50363057534976,"Transport, mitochondrial"
"EX_dhdascb_e","Dehydroascorbate exchange",63.357785348815,"Exchange/demand reaction"
"r1548","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",100,"Transport, extracellular"
"DCYTD","Deoxycytidine deaminase",688.957271478442,"Pyrimidine catabolism"
"MLTHFtm","5,10-Methylenetetrahydrofolate transport from the cytosol to the mitochondria",1000,"Transport, mitochondrial"
"r0892","Facilitated diffusion",-100,"Transport, extracellular"
"EX_thymd_e","Thymidine exchange",5.10992363170564,"Exchange/demand reaction"
"PIt2r","Phosphate reversible transport via symport",-200,"Transport, extracellular"
"r2341","Organic anion transporter 5 Utilized transport",-102.616214386063,"Transport, extracellular"
"5MTHFt2_1","5-Methyltetrahydrofolate Transport via Anion Exchange",-900,"Transport, extracellular"
"DCMPDA","DCMP deaminase",-189.014009386436,"Pyrimidine catabolism"
"r1292","Postulated transport reaction",-21.6534592358836,"Transport, peroxisomal"
"HIBDm","3-hydroxyisobutyrate dehydrogenase, mitochondrial",18.7875471549161,"Valine, leucine, and isoleucine metabolism"
"SK_dhcholestanate_c","Sink for 3Alpha, 7Alpha-Dihydroxy-5Beta-Cholestanate",194.553113154301,"Exchange/demand reaction"
"r0839","Postulated transport reaction",-237.67,"Transport, extracellular"
"FUMtm","Fumarate transport, mitochondrial",-532.26640292588,"Transport, mitochondrial"
"RNTR3","Ribonucleoside triphosphate reductase  CTP",893.293183973418,"Nucleotide interconversion"
"SK_tyr__L_c","Sink tyr L[c]",-27.4332416687258,"Exchange/demand reaction"
"DHFRim","Dihydrofolate reductase  mitochondrial",7.35910204660433,"Folate metabolism"
"NH4tm","NH3 mitochondrial transport",1000,"Transport, mitochondrial"
"MLTHFte3","Transport by Folr into Extracellular Space",100,"Transport, extracellular"
"DM_4abut_c","DM 4abut[c]",1000,"Exchange/demand reaction"
"URIDK2r","Uridylate kinase (dUMP)",-102.741245253205,"Nucleotide interconversion"
"CYTK3","Cytidylate kinase (CMP)(GTP)",-100,"Nucleotide interconversion"
"MMMm","Methylmalonyl-CoA mutase",18.7875471549161,"Valine, leucine, and isoleucine metabolism"
"EX_utp_e","UTP exchange",-100,"Exchange/demand reaction"
"EX_M02451_e","EX M02451[e]",-100,"Exchange/demand reaction"
"O2Stm","Superoxide anion transport via diffusion (mitochondria)",100,"Transport, mitochondrial"
"HMR_7198","HMR 7198",481.585117765932,"Transport, lysosomal"
"EX_ascb__L_e","L-Ascorbate exchange",-100,"Exchange/demand reaction"
"ILETAm","Isoleucine transaminase  mitochondrial",-34.4763600588163,"Valine, leucine, and isoleucine metabolism"
"SRTNt6_2_r","SRTNt6 LPAREN 2 RPAREN r",-168.835,"Transport, extracellular"
"SUCFUMtm","Succinate fumarate transport  mitochondrial",-551.053950080796,"Transport, mitochondrial"
"ALOX52","Arachidonate 5-lipoxygenase",300,"Eicosanoid metabolism"
"r0191","UTP:D-fructose-6-phosphate 1-phosphotransferase EC:2.7.1.11",210.470342571563,"Fructose and mannose metabolism"
"HMR_0770","HMR 0770",-3.00428796600096,"Transport, extracellular"
"SK_trp__L_c","Sink trp L[c]",-2.28611778998106,"Exchange/demand reaction"
"CYTK4","Cytidylate kinase (dCMP)(GTP)",80.1702562116004,"Nucleotide interconversion"
"TALA","Transaldolase",-37.3079528218465,"Pentose phosphate pathway"
"PEt","Phosphatidylethanolamine Transport",45.5661795579938,"Transport, extracellular"
"EX_co2_e","CO2 exchange",100,"Exchange/demand reaction"
"3MOBt2im","3-methyl-2-oxobutanoate mitochondrial transport via proton symport",18.7875471549161,"Transport, mitochondrial"
"DM_C02712_c","Demand for N-Acetylmethionine",1000,"Exchange/demand reaction"
"G5SADs","L-glutamate 5-semialdehyde dehydratase (spontaneous)",259.252143161965,"Urea cycle"
"STCRNte","Transport of O-Octadecanoyl-R-Carnitine",1000,"Transport, extracellular"
"SK_thr__L_c","Sink thr L[c]",-53.7235962535079,"Exchange/demand reaction"
"r1400","Active transport",21.6534592358836,"Fatty acid oxidation"
"GLYC2P3Pc","Formation of Glycerol-3-Phosphate",23.5454929554642,"Transport, extracellular"
"SK_leu__L_c","Sink leu L[c]",-93.7304857671295,"Exchange/demand reaction"
"CHOLESTTDe","CHOLESTTDe vesicular transport",-3.50511716769905,"Transport, extracellular"
"RTOTALt","RTOTAL transport",-23.5454929554642,"Transport, extracellular"
"SUCD1m","Succinate dehydrogenase",-18.7875471549161,"Citric acid cycle"
"r1652","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",-100,"Transport, extracellular"
"r0483","(R)-3-Amino-2-methylpropanoate:2-oxoglutarate aminotransferase EC:2.6.1.22",359.2126155797,"Pyrimidine catabolism"
"r1641","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",100,"Transport, extracellular"
"5MTHFt2","5-methyltetrahydrofolate transport via anion exchange",-100,"Transport, extracellular"
"EX_chsterol_e","Cholesterol exchange",-3.50511716769905,"Exchange/demand reaction"
"PROSTGE1t","Prostaglandin transport via bicarbonate countertransport",300,"Transport, extracellular"
"DTTPtn","DTTP diffusion in nucleus",2.24917841489869,"Transport, nuclear"
"RNTR2","Ribonucleoside triphosphate reductase  GTP",1.70058574216387,"Nucleotide interconversion"
"r1642","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",100,"Transport, extracellular"
"GLUt6","Glutamate transport via Na, H symport and K antiport",337.67,"Transport, extracellular"
"GLU5SAtmc","Glutamate semi-aldehyde transport, mitochondrial",259.252143161965,"Transport, mitochondrial"
"DTMPK","DTMP kinase",2.24917841489869,"Nucleotide interconversion"
"LEUTA","Leucine transaminase",1000,"Valine, leucine, and isoleucine metabolism"
"TYMte2","Tyraminium Proton Symport, Cytosol",239.677427157793,"Transport, extracellular"
"NAt","Sodium transport (uniport)",-153.686540764117,"Transport, extracellular"
"ASCBt","L-ascorbate transport via facilitated diffusion",100,"Transport, extracellular"
"DHRT_ibcoa","Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase, Isobutyryl-CoA forming",18.7875471549161,"Valine, leucine, and isoleucine metabolism"
"DM_dctp_n","Demand for dCTP, Nuclear",391.727681976632,"Exchange/demand reaction"
"SK_HC01115_c","Sink HC01115[c]",1000,NA
"r0385","3-methyl-2-oxobutanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating) EC:1.2.4.4",18.7875471549161,"Miscellaneous"
"EX_mlthf_e","Exchange of 5,10-Methylenetetrahydrofolate",-100,"Exchange/demand reaction"
"r1625","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",100,"Transport, extracellular"
"r2312","Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14",100,"Transport, extracellular"
"NDPK1m","Nucleoside-diphosphate kinase (ATP:GDP), mitochondrial",228.837228611378,"Nucleotide interconversion"
"PPASMCT1","Propionate Transport by Smct1",-21.6534592358836,"Transport, extracellular"
"HMR_1081","Leukotriene-C4 Synthase",200,"Leukotriene metabolism"
"SK_chol_c","Sink chol[c]",-489.398791580102,"Exchange/demand reaction"
"H2Otp","H2O transport  peroxisomal",-223.199296179418,"Transport, peroxisomal"
"PUNP7","Purine-nucleoside phosphorylase (Xanthosine)",-100,"Nucleotide interconversion"
"CATp","Catalase A  peroxisomal",31.6788926744075,"Miscellaneous"
"GHMT2r","Glycine hydroxymethyltransferase, reversible",549.973264459372,"Glycine, serine, alanine, and threonine metabolism"
"RE2898C","RE2898C",100,"Vitamin C metabolism"
"UPPN","B-ureidopropionase",483.401546833067,"Pyrimidine catabolism"
"EX_lac__D_e","D-lactate exchange",-100,"Exchange/demand reaction"
"EX_chol_e","Choline exchange",-100,"Exchange/demand reaction"
"HMR_6607","HMR 6607",-100,"Purine catabolism"
"COAtim","CoA transporter  mitochondrial   irreversible",-21.6534592358837,"Transport, mitochondrial"
"SK_met__L_c","Sink met L[c]",-926.290182773735,"Exchange/demand reaction"
"EX_h_e","H+ exchange",-95.4988635965649,"Exchange/demand reaction"
"SPHMYLNtg","Sphingomyelin intracellular transport",-3.00428796600096,"Transport, golgi apparatus"
"r1595","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",-100,"Transport, extracellular"
"SK_asp__L_c","Sink asp L[c]",939.418222187596,"Exchange/demand reaction"
"SK_ala__L_c","Sink ala L[c]",462.962600502044,"Exchange/demand reaction"
"DHFtm","Dihydrofolate reversible mitochondrial transport",7.35910204660433,"Transport, mitochondrial"
"SK_xol7ah3_c","Sink for 5Beta-Cholestane-3Alpha, 7Alpha, 26-Triol",-194.553113154301,"Exchange/demand reaction"
"O2tp","O2 transport glycosome",44.108214651185,"Transport, peroxisomal"
"RNTR4","Ribonucleoside triphosphate reductase  UTP",-897.258754746795,"Nucleotide interconversion"
"RE1530C","Thymidine Kinase",93.6318661798354,"Pyrimidine synthesis"
"H2Otm","H2O transport  mitochondrial",-326.421278987077,"Transport, mitochondrial"
