"Reaction ID","Reaction Name","Flux","Subsystem"
"5MTHFt2_1","5-Methyltetrahydrofolate Transport via Anion Exchange",2.97053945247256,"Transport, extracellular"
"DCMPDA","DCMP deaminase",1.21376413452341,"Pyrimidine catabolism"
"HIBDm","3-hydroxyisobutyrate dehydrogenase, mitochondrial",226.532628140292,"Valine, leucine, and isoleucine metabolism"
"SK_dhcholestanate_c","Sink for 3Alpha, 7Alpha-Dihydroxy-5Beta-Cholestanate",-269.147482799847,"Exchange/demand reaction"
"r0839","Postulated transport reaction",-237.67,"Transport, extracellular"
"FUMtm","Fumarate transport, mitochondrial",-492.189019631807,"Transport, mitochondrial"
"CYSGLYex","L-cysteine/glycine exchanger",-100,"Transport, extracellular"
"RNTR3","Ribonucleoside triphosphate reductase  CTP",893.368524644475,"Nucleotide interconversion"
"HMR_3996","L-Cysteine:NAD+ Oxidoreductase;",-546.044235593014,"Methionine and cysteine metabolism"
"SK_tyr__L_c","Sink tyr L[c]",-27.1250717668847,"Exchange/demand reaction"
"DHFRim","Dihydrofolate reductase  mitochondrial",357.887944594599,"Folate metabolism"
"NH4tm","NH3 mitochondrial transport",1000,"Transport, mitochondrial"
"MLTHFte3","Transport by Folr into Extracellular Space",100,"Transport, extracellular"
"DM_4abut_c","DM 4abut[c]",1000,"Exchange/demand reaction"
"URIDK2r","Uridylate kinase (dUMP)",-100.486539230921,"Nucleotide interconversion"
"MMMm","Methylmalonyl-CoA mutase",226.532628140292,"Valine, leucine, and isoleucine metabolism"
"EX_utp_e","UTP exchange",-100,"Exchange/demand reaction"
"EX_M02451_e","EX M02451[e]",-100,"Exchange/demand reaction"
"O2Stm","Superoxide anion transport via diffusion (mitochondria)",100,"Transport, mitochondrial"
"HMR_7198","HMR 7198",482.891922205548,"Transport, lysosomal"
"SUCFUMtm","Succinate fumarate transport  mitochondrial",-645.641174461879,"Transport, mitochondrial"
"ALOX52","Arachidonate 5-lipoxygenase",100,"Eicosanoid metabolism"
"r0191","UTP:D-fructose-6-phosphate 1-phosphotransferase EC:2.7.1.11",179.130626780402,"Fructose and mannose metabolism"
"SK_trp__L_c","Sink trp L[c]",-2.26043680399175,"Exchange/demand reaction"
"CYTK4","Cytidylate kinase (dCMP)(GTP)",-584.037061687242,"Nucleotide interconversion"
"TALA","Transaldolase",-37.2633041393315,"Pentose phosphate pathway"
"PEt","Phosphatidylethanolamine Transport",45.054314235943,"Transport, extracellular"
"EX_co2_e","CO2 exchange",100,"Exchange/demand reaction"
"3MOBt2im","3-methyl-2-oxobutanoate mitochondrial transport via proton symport",226.532628140292,"Transport, mitochondrial"
"DM_C02712_c","Demand for N-Acetylmethionine",1000,"Exchange/demand reaction"
"SK_thr__L_c","Sink thr L[c]",-53.1200950127899,"Exchange/demand reaction"
"r0555","Acetyl-CoA:enzyme N6-(dihydrolipoyl)lysine S-acetyltransferase Glycolysis / Gluconeogenesis / Alanine and aspartate metabolism / Pyruvate metabolism EC:2.3.1.12",232.266769426427,"Miscellaneous"
"3AIBSYMPt","3-Amino-Isobutyrate Transport, Sodium Symport",30.4975733175556,"Transport, extracellular"
"GLYC2P3Pc","Formation of Glycerol-3-Phosphate",22.0874419964669,"Transport, extracellular"
"SK_leu__L_c","Sink leu L[c]",-92.6775692016292,"Exchange/demand reaction"
"CHOLESTTDe","CHOLESTTDe vesicular transport",-3.4657426152289,"Transport, extracellular"
"RTOTALt","RTOTAL transport",-22.0874419964669,"Transport, extracellular"
"SUCD1m","Succinate dehydrogenase",-226.532628140292,"Citric acid cycle"
"PRISTANALtx","Pristanal peroxisomal transport",100,"Transport, peroxisomal"
"r0249","D-Ribose-5-phosphate ketol-isomerase Pentose phosphate pathway EC:5.3.1.6",-74.5266082786629,"Pentose phosphate pathway"
"Htr","H transporter, endoplasmic reticulum",8.41675495669409,"Transport, endoplasmic reticular"
"EX_chsterol_e","Cholesterol exchange",-3.4657426152289,"Exchange/demand reaction"
"RNTR2","Ribonucleoside triphosphate reductase  GTP",1.68148230015852,"Nucleotide interconversion"
"GLUt6","Glutamate transport via Na, H symport and K antiport",337.67,"Transport, extracellular"
"LEUTA","Leucine transaminase",648.93563030106,"Valine, leucine, and isoleucine metabolism"
"NAt","Sodium transport (uniport)",-1000,"Transport, extracellular"
"DHRT_ibcoa","Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase, Isobutyryl-CoA forming",226.532628140292,"Valine, leucine, and isoleucine metabolism"
"DM_dctp_n","Demand for dCTP, Nuclear",391.797205616144,"Exchange/demand reaction"
"SK_HC01115_c","Sink HC01115[c]",1000,NA
"r0385","3-methyl-2-oxobutanoate:[dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] lipoyllysine 2-oxidoreductase (decarboxylating, acceptor-2-methylpropanoylating) EC:1.2.4.4",226.532628140292,"Miscellaneous"
"DTDPtn","DTDP nuclear transport",2.22391238546942,"Transport, nuclear"
"URIDK2m","Uridylate kinase (dUMP), mitochondrial",-2.22391238546942,"Nucleotide interconversion"
"r0784","Xylitol:NAD oxidoreductase Pentose and glucuronate interconversions EC:1.1.1.15",-394.330304906425,"Pentose phosphate pathway"
"EX_mlthf_e","Exchange of 5,10-Methylenetetrahydrofolate",-100,"Exchange/demand reaction"
"NDPK1m","Nucleoside-diphosphate kinase (ATP:GDP), mitochondrial",-846.547845169928,"Nucleotide interconversion"
"SK_chol_c","Sink chol[c]",-822.954799997204,"Exchange/demand reaction"
"H2Otp","H2O transport  peroxisomal",-151.138823169897,"Transport, peroxisomal"
"PUNP7","Purine-nucleoside phosphorylase (Xanthosine)",-100,"Nucleotide interconversion"
"GHMT2r","Glycine hydroxymethyltransferase, reversible",549.435295394232,"Glycine, serine, alanine, and threonine metabolism"
"LTC4CP","Leukotriene C4 carboxypeptidase",-100,"Eicosanoid metabolism"
"UPPN","B-ureidopropionase",483.564601681209,"Pyrimidine catabolism"
"EX_lac__D_e","D-lactate exchange",-100,"Exchange/demand reaction"
"NDPK7n","Nucleoside-diphosphate kinase (ATP:dCDP), nuclear",-1.48260825697961,"Nucleotide interconversion"
"RPE","Ribulose 5-phosphate 3-epimerase",-74.5266082786629,"Pentose phosphate pathway"
"r2379","Mitochondrial Carrier (MC) TCDB:2.A.29.7.2",-645.641174461879,"Transport, mitochondrial"
"CYOOm3i","CYOOm3i",82.150094662044,"Oxidative phosphorylation"
"SK_met__L_c","Sink met L[c]",-1000,"Exchange/demand reaction"
"EX_h_e","H+ exchange",-100,"Exchange/demand reaction"
"SPHMYLNtg","Sphingomyelin intracellular transport",-2.97053945247256,"Transport, golgi apparatus"
"METt4","L-methionine transport in via sodium symport",25.9948533648888,"Transport, extracellular"
"SK_asp__L_c","Sink asp L[c]",940.098764456251,"Exchange/demand reaction"
"SK_ala__L_c","Sink ala L[c]",25.668003371534,"Exchange/demand reaction"
"DHFtm","Dihydrofolate reversible mitochondrial transport",357.887944594599,"Transport, mitochondrial"
"SK_xol7ah3_c","Sink for 5Beta-Cholestane-3Alpha, 7Alpha, 26-Triol",269.147482799847,"Exchange/demand reaction"
"GSNt2","Guanosine transport in via proton symport",-100,"Transport, extracellular"
"O2tp","O2 transport glycosome",44.0821567578866,"Transport, peroxisomal"
"RNTR4","Ribonucleoside triphosphate reductase  UTP",-88.2100875820056,"Nucleotide interconversion"
"RE1530C","Thymidine Kinase",-96.6009757620839,"Pyrimidine synthesis"
"H2Otm","H2O transport  mitochondrial",-231.297712326164,"Transport, mitochondrial"
"GBA2e","Beta-Glucosidase, Plasma Membrane (Gba2)",2.97053945247256,"Sphingolipid metabolism"
