"Reaction ID","Reaction Name","Flux","Subsystem"
"GAPD","Glyceraldehyde-3-phosphate dehydrogenase",1000,"Glycolysis/gluconeogenesis"
"D_LACt2","D lactate transport via proton symport",100,"Transport, extracellular"
"PGPPT","Phosphatidyl-CMP: glycerophosphate phosphatidyltransferase",2.50896566701643,"Glycerophospholipid metabolism"
"RDH3a","Retinol dehydrogenase (11-cis,NADPH)",493.531973247245,"Vitamin A metabolism"
"ACRNtp","Acetylcarnitine transport out of peroxisome",-511.094233580189,"Transport, peroxisomal"
"2HBO","2 HydroxybutyrateNAD oxidoreductase",-16.7082885714286,"Propanoate metabolism"
"MTHFDm","Methylenetetrahydrofolate dehydrogenase  NADP   mitochondrial",268.174927566845,"Folate metabolism"
"TRDR","Thioredoxin reductase (NADPH)",1000,"Nucleotide interconversion"
"DURAD","Dihydrouracil dehydrogenase (NADP)",-474.90640257933,"Pyrimidine catabolism"
"PCm","Pyruvate carboxylase",738.369087784819,"Pyruvate metabolism"
"ABTArm","4-aminobutyrate transaminase, reversible (mitochondrial)",-1000,"Glutamate metabolism"
"C6COAt","Esterification of Of Hexanoylcoa for Transport into Cytosol",511.094233580189,"Transport, peroxisomal"
"GGTAe2","Gamma glutamyltransferase",-100,"Glutathione metabolism"
"r2112","Major Facilitator(MFS) TCDB:2.A.1.13.1",-100,"Transport, extracellular"
"ACALDtm","Acetaldehyde mitochondrial diffusion",-4.87608379152118,"Transport, mitochondrial"
"SMS","Sphingomyelin synthase (homo sapiens)",3.0106899295532,"Sphingolipid metabolism"
"FUM","Fumarase",-58.7726499483371,"Citric acid cycle"
"GLCt1","Glucose transport  uniport",-896.989310070447,"Transport, extracellular"
"APAT2rm","3-Aminopropanoate:2-oxoglutarate aminotransferase (m)",474.90640257933,"Beta-Alanine metabolism"
"RE0926E","Alpha-Amylase",-300,"Starch and sucrose metabolism"
"EX_phpyr_e","Exchange of Phenylpyruvate",-100,"Exchange/demand reaction"
"EX_o2s_e","Superoxide anion exchange",-100,"Exchange/demand reaction"
"GLUt2m","Amino acid transporter (glu-L), mitochondrial",294.559249586893,"Transport, mitochondrial"
"GMPR","GMP reductase",-7.92273230632453,"Nucleotide interconversion"
"TKT2","Transketolase",-36.5650987443887,"Pentose phosphate pathway"
"HCO3Em","HCO3 equilibration reaction",738.369087784819,"Miscellaneous"
"EX_malthp_e","EX malthp LPAREN e RPAREN",100,"Exchange/demand reaction"
"RE0935E","Alpha-Amylase",-200,"Starch and sucrose metabolism"
"DEOXFVStev","Exit of deoxy-fluvastatin-dinor into hepatic vein for excretion in urine",100,"Drug metabolism"
"DURIPP","Deoxyuridine phosphorylase",584.601698812496,"Nucleotide interconversion"
"ALDD2xm","Aldehyde dehydrogenase  acetylaldehyde  NAD   mitochondrial",4.87608379152118,"Glycolysis/gluconeogenesis"
"RDH3","Retinol dehydrogenase (11-cis,NADH)",-493.531973247245,"Vitamin A metabolism"
"CDIPTr","Phosphatidylinositol synthase (Homo sapiens)",-4.51620707149609,"Glycerophospholipid metabolism"
"SK_cmpglna_c","Sink cmpglna[c]",-1000,NA
"RNDR1","Ribonucleoside-diphosphate reductase (ADP)",4.52378286681236,"Nucleotide interconversion"
"RDH2","Retinol dehydrogenase (9-cis,NADH)",-1000,"Vitamin A metabolism"
"PI45PLC","Phosphatidylinositol 4,5-bisphosphate phospholipase C",34.6081772594313,"Inositol phosphate metabolism"
"BAAT3x","Bile acid Coenzyme A: amino acid N-acyltransferase",116.95802,"Bile acid synthesis"
"GLUNm","Glutaminase (mitochondrial)",422.023977589298,"Glutamate metabolism"
"URIt","Uridine facilated transport in cytosol",-100,"Transport, extracellular"
"r2099","Major Facilitator(MFS) TCDB:2.A.1.13.1",16.7082885714286,"Transport, extracellular"
"CYTDt","Cytidine facilated transport in cytosol",180.891395671195,"Transport, extracellular"
"HCO3E","HCO3 equilibration reaction",100,"Miscellaneous"
"EX_HC00955_e","L-3-Cyanoalanine exchange",-93.8617688325577,"Exchange/demand reaction"
"DEOXFVSitx","DEOXFVSitx",-100,"Drug metabolism"
"RDH2a","Retinol dehydrogenase (9-cis,NADPH)",1000,"Vitamin A metabolism"
"ACRNtm","O acetylcarnintine transport into mitochondria via diffusion",-511.094233580189,"Transport, mitochondrial"
"CITtbm","Citrate transport  mitochondrial",190.361628175872,"Transport, mitochondrial"
"PYNP2r","Pyrimidine-nucleoside phosphorylase (uracil)",890.304703766834,"Pyrimidine catabolism"
"r0426","Isocitrate hydro-lyase Citrate cycle (TCA cycle) / Glyoxylate and dicarboxylate metabolism EC:4.2.1.3",479.269161147034,"Miscellaneous"
"LCAT25e","Lecithin-Cholesterol Acyltransferase, Formation of Cholesterol-Ester (18:1)",96.4874136307437,"Cholesterol metabolism"
"SPODMm","Superoxide dismutase",50.67534,"ROS detoxification"
"r0648","(5-Glutamyl)-peptide:amino-acid 5-glutamyltransferase Cyanoamino acid metabolism EC:2.3.2.2",93.8617688325577,"Miscellaneous"
"CYTK14","Cytidylate kinase (dCMP,UTP)",-178.785534811274,"Nucleotide interconversion"
"ENO","Enolase",1000,"Glycolysis/gluconeogenesis"
"AMPDA","Adenosine monophosphate deaminase",86.2303033040107,"Nucleotide interconversion"
"THFt2_1","Tetrahydrofolate Transport via Anion Antiport",-100,"Transport, extracellular"
"4ABUTtm","4 aminobutanoate mitochondrial transport via diffusion",-1000,"Transport, mitochondrial"
"THYMDtm","Thymd transport",-24.2943316904826,"Transport, mitochondrial"
"DUTUP","DUTP:uridine 5'-phosphotransferase",-990.304703766834,"Nucleotide interconversion"
"EX_2hb_e","2 Hydroxybutyrate exchange",16.7082885714286,"Exchange/demand reaction"
"RE0958E","Alpha-Amylase",-100,"Starch and sucrose metabolism"
"CSNATp","Carnitine O acetyltransferase  reverse direction  peroxisomal",-511.094233580189,"Fatty acid oxidation"
"NDPK4","Nucleoside-diphosphate kinase (ATP:dTDP)",-190.361628175872,"Nucleotide interconversion"
"PGK","Phosphoglycerate kinase",-1000,"Glycolysis/gluconeogenesis"
"GLDBRAN","Glycogen debranching enzyme",112.123663758806,"Starch and sucrose metabolism"
"RNDR4","Ribonucleoside-diphosphate reductase (UDP)",190.797819171057,"Nucleotide interconversion"
"r0407","Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase Carbon fixation EC:4.1.2.13",-182.65187494971,"Miscellaneous"
"DCK1n","Deoxycytidine kinase, nuclear (ATP)",324.916682954514,"Nucleotide interconversion"
"R04215","CTP:N-glycoloylneuraminate cytidylyltransferase",-1000,"Aminosugar metabolism"
"CYTK2n","Cytidylate kinase (dCMP),nuclear",324.916682954514,"Nucleotide interconversion"
"CYTK13","Cytidylate kinase (dCMP,dATP)",93.2222458494303,"Nucleotide interconversion"
"CYTK8","Cytidylate kinase (CMP,dATP)",-100,"Nucleotide interconversion"
"EX_oh1_e","OH1 Exchange",-100,"Exchange/demand reaction"
"SCP2x_1","Peroxisomal Thiolase 2",16.7082885714286,"Bile acid synthesis"
"C6CRNtcx","Transport of Hexanoylcarnitine into Cytosol",511.094233580189,"Transport, peroxisomal"
"C60CPT1","Production of Hexanoylcarnitine",-511.094233580189,"Fatty acid oxidation"
"PGI","Glucose-6-phosphate isomerase",250.366380288232,"Glycolysis/gluconeogenesis"
"NDPK7","Nucleoside-diphosphate kinase (ATP:dCDP)",-835.573569337028,"Nucleotide interconversion"
"EX_idp_e","IDP exchange",-100,"Exchange/demand reaction"
"r0317","Citrate hydro-lyase Citrate cycle (TCA cycle) / Glyoxylate and dicarboxylate metabolism EC:4.2.1.4",-479.269161147034,"Miscellaneous"
"HMR_1084","Gamma-Glutamyltransferase",100,"Leukotriene metabolism"
"UMPK4","UMP kinase (GTP)",1000,"Nucleotide interconversion"
"BIOMASS_reaction","Generic Human Biomass Reaction",172.177166278921,NA
"ALDD2x","Aldehyde dehydrogenase (acetaldehyde, NAD)",615.854755061445,"Glycolysis/gluconeogenesis"
"RE2640C","N-Acyl-Aliphatic-L-Amino Acid Amidohydrolase",-1000,"Methionine and cysteine metabolism"
"LPASE","Lysophospholipase",100,"Glycerophospholipid metabolism"
"DGCHOLtx","Bile acid intracellular transport",116.95802,"Transport, peroxisomal"
"CYTK11","Cytidylate kinase (dCMP,dGTP)",249.989719624816,"Nucleotide interconversion"
"EX_deoxfvs_e","Exchange reaction for deoxy-fluvastatin-dinor in hepatic vein",100,"Exchange/demand reaction"
"ADK1","Adenylate kinase",921.692429002314,"Nucleotide interconversion"
"TKT1","Transketolase",-36.5650987443887,"Pentose phosphate pathway"
"r0797","Glycine N-choloyltransferase EC:2.3.1.65",-116.95802,"Bile acid synthesis"
"r0181","ITP Diphosphohydrolase",-100,"Purine catabolism"
"PGM","Phosphoglycerate mutase",-1000,"Glycolysis/gluconeogenesis"
"ASPTA","Aspartate transaminase",-968.503970807644,"Alanine and aspartate metabolism"
"DGTPtn","DGTP diffusion in nucleus",1.70420959182876,"Transport, nuclear"
"PIt8","Phosphate transport in/out via Na+ symporter",-200,"Transport, extracellular"
"r0408","ATP:Sedoheptulose 7-phosphate 1-phosphotransferase EC:2.7.1.11",-182.65187494971,"Miscellaneous"
"CYOR_u10mi","CYOR u10mi",135.068,"Oxidative phosphorylation"
"NDPK3","Nucleoside-diphosphate kinase (ATP:CDP)",-122.995979852701,"Nucleotide interconversion"
"RE3301C_1","Phospholipase D",5.51982777373592,"Glycerophospholipid metabolism"
"DRPA","Deoxyribose-phosphate aldolase",584.601698812496,"Pentose phosphate pathway"
"NDPK6","Nucleoside-diphosphate kinase (ATP:dUDP)",-1000,"Nucleotide interconversion"
"r2092","Major Facilitator(MFS) TCDB:2.A.1.13.1",16.7082885714286,"Transport, extracellular"
"ACOAD9m","2-methylacyl-coa dehydrogenase, 2-Methylprop-2-enoyl-CoA forming",58.7726499483371,"Valine, leucine, and isoleucine metabolism"
"FBA","Fructose-bisphosphate aldolase",359.888057749165,"Glycolysis/gluconeogenesis"
"UMPK7","UMP kinase (dGTP)",9.695296233166,"Nucleotide interconversion"
"FVSitx","FVSitx",100,"Drug metabolism"
"MI3PP","1D-myo-Inositol 3-phosphate phosphohydrolase",38.6224878912244,"Inositol phosphate metabolism"
"EX_HC01577_e","Exchange of gamma-Glutamyl-beta-cyanoalanine",93.8617688325577,"Exchange/demand reaction"
"RE0944E","Alpha-Amylase",-100,"Starch and sucrose metabolism"
"ALATA_L","L-alanine transaminase",-515.804709390194,"Glutamate metabolism"
"HXCOAtx","Transport of Hexanoate, Peroxisome",-511.094233580189,"Transport, peroxisomal"
"DCK1m","Deoxycytidine kinase, mitochondrial (ATP)",-649.833365909028,"Nucleotide interconversion"
"RE1448N_1","Phosphatidylinositol-3,4,5-Trisphosphate 3-Phosphatase",-162.458341477257,"Phosphatidylinositol phosphate metabolism"
"SK_ficytb5_c","Sink ficytb5[c]",976.005627531367,NA
"SK_pro__L_c","Sink pro L[c]",-71.0203262553943,"Exchange/demand reaction"
"CATm","Catalase",25.33767,"ROS detoxification"
"SK_5HPET_c","Sink for 5(S)-HPETE",-300,"Exchange/demand reaction"
"EX_h2o_e","H2O exchange",-100,"Exchange/demand reaction"
"TMDS","Thymidylate synthase",26.54830297424,"Nucleotide interconversion"
"BALAtmr","Beta-alanine transport, mitochondria",474.90640257933,"Transport, mitochondrial"
"GLYC3Ptm","Glycerol 3 phosphate shuttle",762.542191150372,"Transport, mitochondrial"
"EX_gthrd_e","Reduced glutathione exchange",-100,"Exchange/demand reaction"
"r1116","ATP Exporter (ATP-E) TCDB:9.A.6.1.1",-100,"Transport, extracellular"
"MDHm","Malate dehydrogenase  mitochondrial",-58.7726499483371,"Citric acid cycle"
"EX_ala__L_e","L-Alanine exchange",-100,"Exchange/demand reaction"
"HMR_3106","HMR 3106",-611.094233580189,"Transport, peroxisomal"
"EX_leuktrD4_e","Leukotriene D4 exchange",100,"Exchange/demand reaction"
"MTHFD2m","Methylenetetrahydrofolate dehydrogenase (NAD), mitochondrial",-268.174927566845,"Folate metabolism"
"EX_met__L_e","L-Methionine exchange",-26.3462056296679,"Exchange/demand reaction"
"r1639","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",100,"Transport, extracellular"
"EX_glc__D_e","D-Glucose exchange",100,"Exchange/demand reaction"
"EX_cgly_e","Cys-Gly exchange",-100,"Exchange/demand reaction"
"DURItn","Deoxyuridine  transport in nucleus",-324.916682954514,"Transport, nuclear"
"r1547","Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1",-100,"Transport, extracellular"
"DNDPt5m","DATP transport via dTDP antiport",2.25397128375735,"Transport, mitochondrial"
"SK_focytb5_c","Sink focytb5[c]",-976.005627531367,NA
"r2420","Mitochondrial Carrier (MC) TCDB:2.A.29.2.7",-27.2766207559812,"Transport, mitochondrial"
"HMR_0467","HMR 0467",-43.1386949627204,"Transport, endoplasmic reticular"
"PHETA1","Phenylalanine transaminase",-100,"Phenylalanine metabolism"
"NDPK4n","Nucleoside-diphosphate kinase (ATP:dTDP), nuclear",2.25397128375735,"Nucleotide interconversion"
"COAtp","Coenzyme A transport, peroxisomal",-0.249731428571408,"Transport, peroxisomal"
"ETHAAL","Ethanolamine ammonia-lyase",36.1291400404699,"Glycerophospholipid metabolism"
"SK_asn__L_c","Sink asn L[c]",-48.1106046874874,"Exchange/demand reaction"
"SK_glygn2_c","Sink glygn2[c]",-112.123663758806,"Exchange/demand reaction"
"GLYCLm","Glycine cleavage system  mitochondrial",-633.118211169487,"Transport, extracellular"
"EX_ins_e","Inosine exchange",-100,"Exchange/demand reaction"
"G3PD1irm","Glycerol 3 phosphate dehydrogenase  NAD   mitochondrial",-762.542191150372,"Glycerophospholipid metabolism"
"Kt3r","Potassium transport out via proton antiport",-437.67,"Transport, extracellular"
"SK_Tyr_ggn_c","Sink for Tyr-194 Of Apo-Glycogenin Protein (Primer For Glycogen Synthesis)",112.123663758806,"Exchange/demand reaction"
"HMR_7197","HMR 7197",471.7460229604,"O-glycan metabolism"
"OROTGLUt","Orotate-Glutamate Antiport",431.531768832558,"Transport, extracellular"
"RE0452M","DTMP Kinase",2.25397128375735,"Pyrimidine synthesis"
"r1428","Free diffusion",100,"Transport, peroxisomal"
"r0202","Sn-Glycerol-3-phosphate:NAD+ 2-oxidoreductase Glycerophospholipid metabolism EC:1.1.1.8",-100,"Glycolysis/gluconeogenesis"
"HMR_3520","HMR 3520",-527.802522151618,"Transport, mitochondrial"
"EX_gly_e","Glycine exchange",100,"Exchange/demand reaction"
"EX_itp_e","Exchange of ITP",100,"Exchange/demand reaction"
"DCYTtm","Deoxycytidine facilated transport in mitochondria",-649.833365909028,"Transport, mitochondrial"
"ITPtn","ITP nuclear transport",977.004020147299,"Transport, nuclear"
"DHFR","Dihydrofolate reductase",26.54830297424,"Folate metabolism"
"EX_CE2839_e","Maltodecaose exchange",100,"Exchange/demand reaction"
"r1117","Facilitated diffusion",26.54830297424,"Transport, mitochondrial"
"IMPtr","Transport of IMP",-78.3075709976862,"Transport, extracellular"
"VALTAim","Valine transaminase  mitochondiral",19.6046038246684,"Valine, leucine, and isoleucine metabolism"
"GLYtp","Glycine passive transport to peroxisome",116.95802,"Transport, peroxisomal"
"EX_gsn_e","Guanosine exchange",100,"Exchange/demand reaction"
"NH4tn","Ammonia nuclear transport",-324.916682954514,"Transport, nuclear"
"EX_malthx_e","Maltohexaose exchange",100,"Exchange/demand reaction"
"UPPRT","Uracil phosphoribosyltransferase",1000,"Pyrimidine synthesis"
"5MTHFt","5-Methyltetrahydrofolate transport via receptor binding and protolysis",90.8510789030045,"Transport, extracellular"
"CO2t","CO2 transporter via diffusion",-100,"Transport, extracellular"
"3HBCOAHLm","3-hydroxyisobutyryl-CoA hydrolase, mitochondrial",58.7726499483371,"Valine, leucine, and isoleucine metabolism"
"ILEtmi","Isoleucine transport from mitochondria to cytosol",1000,"Transport, mitochondrial"
"DM_datp_m","DATP demand",2.25397128375735,"Exchange/demand reaction"
"EX_pchol_hs_e","Phosphatidylcholine (homo sapiens) exchange",-96.4874136307437,"Exchange/demand reaction"
"VALTA","Valine transaminase",39.1680461236687,"Valine, leucine, and isoleucine metabolism"
"DM_ach_c","DM ach[c]",611.094233580189,"Exchange/demand reaction"
"ATPS4mi","ATP synthase (four protons for one ATP)",337.67,"Oxidative phosphorylation"
"DCYTDn","Deoxycytidine deaminase, nuclear",324.916682954514,"Nucleotide interconversion"
"EX_maltttr_e","Maltotetraose exchange",-100,"Exchange/demand reaction"
"r0698","Propanoyl Coenzyme A:Acetyl Coenzyme A C-Acyltransferase Bile Acid Biosynthesis",116.95802,"Bile acid synthesis"
"DM_Lcystin_c","Demand for L-Cystine",545.990768594612,"Exchange/demand reaction"
"O2tm","O2 transport  diffusion",-8.47901,"Transport, mitochondrial"
"EX_pi_e","Phosphate exchange",100,"Exchange/demand reaction"
"OBDHm","2 Oxobutanoate dehydrogenase",-16.7082885714286,"Propanoate metabolism"
"PAIL45P_HStn","Phosphatidylinositol 4,5-bisphosphate nuclear transport (diffusion)",-162.458341477257,"Transport, nuclear"
"NADH2_u10mi","NADH2 u10mi",135.068,"Oxidative phosphorylation"
"NRPPHRtu","Norepinephrine uniport",200,"Transport, extracellular"
"G3PD1ir","Glycerol 3 phosphate dehydrogenase  NAD",565.051156817388,"Glycerophospholipid metabolism"
"PPM2","Phosphopentomutase 2 (deoxyribose)",584.601698812496,"Pentose phosphate pathway"
"EX_cys__L_e","L-Cysteine exchange",-100,"Exchange/demand reaction"
"r1109","Citrate oxaloacetate-lyase ((pro-3S)-CH2COO- -->acetate) Citrate cycle (TCA cycle) EC:4.1.3.6",479.269161147034,"Miscellaneous"
"CYTDt2","Cytidine transport in via proton symport",-280.891395671195,"Transport, extracellular"
"RE3273R_1","Phospholipase D",-43.1386949627204,"Phosphatidylinositol phosphate metabolism"
"r2376","Mitochondrial Carrier (MC) TCDB:2.A.29.7.2",27.2766207559812,"Transport, mitochondrial"
"EX_thf_e","5,6,7,8-Tetrahydrofolate exchange",100,"Exchange/demand reaction"
"SK_val__L_c","Sink val L[c]",-119.483524018448,"Exchange/demand reaction"
"PI45P4P","Phosphatidylinositol-4,5-bisphosphate 4-phosphatase",127.850164217826,"Inositol phosphate metabolism"
"HXAND","Hypoxanthine dehydrogenase",100,"Nucleotide interconversion"
"EX_gluside_hs_e","Exchange/Demand Reaction",-3.0106899295532,"Exchange/demand reaction"
"GLYtm","Glycine passive transport to mitochondria",-633.118211169487,"Transport, mitochondrial"
"FVStep","Efflux of fluvastatin from enterocytes into portal blood",-100,"Drug metabolism"
"r2377","Mitochondrial Carrier (MC) TCDB:2.A.29.7.2",-58.7726499483371,"Transport, mitochondrial"
"3MOPt2im","3-Methyl-2-oxopentanoate mitochondrial transport via proton symport",1000,"Transport, mitochondrial"
"r1384","Guanosine aminohydrolase EC:3.5.4.15",-100,"Nucleotide interconversion"
"PDHm","Pyruvate dehydrogenase",36.1878310008594,"Glycolysis/gluconeogenesis"
"EX_pe_hs_e","Phosphatidylethanolamine (homo sapiens) exchange",-45.6632784459988,"Exchange/demand reaction"
"SUCOASm","Succinate  CoA ligase  ADP forming",-941.227350051663,"Citric acid cycle"
"ECOAH12m","Enoyl-coa hydratase, 3-Hydroxyisobutyryl-CoA forming",58.7726499483371,"Valine, leucine, and isoleucine metabolism"
"L_LACtcm","L-lactate transport via diffusion (cytosol to mitochondria)",774.556918785678,"Transport, mitochondrial"
"EX_leuktrC4_e","Leukotriene C4 exchange",100,"Exchange/demand reaction"
"DCTPtn","DCTP diffusion in nucleus",57.7053228001081,"Transport, nuclear"
"SK_cys__L_c","Sink cys L[c]",-1000,"Exchange/demand reaction"
"FOLOAT2tc","Folate Transport by Oats",200,"Transport, extracellular"
"MI3PS","1D-myo-inositol-3-phosphate lyase (isomerizing)",38.6224878912244,"Inositol phosphate metabolism"
"SK_ile__L_c","Sink ile L[c]",-49.256099374741,"Exchange/demand reaction"
"EX_malttr_e","Maltotriose exchange",-100,"Exchange/demand reaction"
"SK_gly_c","Sink gly[c]",1000,"Exchange/demand reaction"
"RPEc","Ribulose 5-Phosphate 3-Epimerase",-36.5650987443886,"Pentose phosphate pathway"
"EX_k_e","K+ exchange",-100,"Exchange/demand reaction"
"Htx","H transporter, peroxisome",467.83208,"Transport, peroxisomal"
"EX_lpchol_hs_e","Lysophosphatidylcholine (homo sapiens) exchange",-3.51258636925626,"Exchange/demand reaction"
"MMTSADm","Malonate-semialdehyde dehydrogenase (acetylating), mitochondrial",58.7726499483371,"Valine, leucine, and isoleucine metabolism"
"THFtm","5,6,7,8-Tetrahydrofolate transport, diffusion, mitochondrial",-633.118211169487,"Transport, mitochondrial"
"ADK3","Adentylate kinase (GTP)",-7.92273230632453,"Nucleotide interconversion"
"VALt5m","Valine reversible mitochondrial transport",19.6046038246684,"Transport, mitochondrial"
"EX_cytd_e","Cytidine exchange",100,"Exchange/demand reaction"
"PGP_hs_tm","Transport of Phosphatidyl Glycerol Phosphate, Mitochondrial",-2.50896566701643,"Transport, mitochondrial"
"SK_ser__L_c","Sink ser L[c]",-1000,"Exchange/demand reaction"
"PA_HSter","Phosphatidate scramblase",43.1386949627204,"Transport, endoplasmic reticular"
"LPCHOLt","Lysophosphatidylcholine Transport",100,"Transport, extracellular"
"PUNP5","Purine-nucleoside phosphorylase (Inosine)",100,"Purine catabolism"
"SK_lys__L_c","Sink lys L[c]",-101.948510634077,"Exchange/demand reaction"
"INSt4","Inosine transport in via sodium symport",100,"Transport, extracellular"
"DNDPt7m","Deoxynucleotide carrier (datp), mitochondrial",2.25397128375735,"Transport, mitochondrial"
"EX_xolest181_hs_e","Exchange of 1-Vaccenoyl-Cholesterol, Cholesterol-Ester (18:1, Delta 11)",96.4874136307437,"Exchange/demand reaction"
"ATPtm","ADP/ATP transporter, mitochondrial",1000,"Transport, mitochondrial"
"PItn","Phosphate transport, nuclear",-324.916682954514,"Transport, nuclear"
"MMSAD3m","Methylmalonate-semialdehyde dehydrogenase (acylating)",474.90640257933,"Propanoate metabolism"
"NDPK9n","Nucleoside-diphosphate kinase (ATP:IDP), nuclear",-977.004020147299,"Nucleotide interconversion"
"EX_atp_e","EX atp LPAREN e RPAREN",-100,"Exchange/demand reaction"
"EX_Rtotal_e","R total exchange",100,"Exchange/demand reaction"
"PSSA1_hs","Phosphatidylserine synthase homo sapiens",-29.6056915644941,"Glycerophospholipid metabolism"
"OIVD2m","2-oxoisovalerate dehydrogenase (acylating; 3-methyl-2-oxobutanoate), mitochondrial",58.7726499483371,"Valine, leucine, and isoleucine metabolism"
"ACt2m","Acetate mitochondrial transport via proton symport",-484.145244938555,"Transport, mitochondrial"
"NTD5m","5'-nucleotidase (dTMP), mitochondrial",24.2943316904826,"Nucleotide interconversion"
"r1019","Postulated transport reaction",-116.95802,"Transport, peroxisomal"
"DM_k_c","Demand for Potassium",100,"Exchange/demand reaction"
"LEUKTRA4t","Leukotriene A4 transmembrane (homo sapiens) transport",-100,"Transport, extracellular"
"RE2605C","RE2605C",100,"Purine catabolism"
"CO2tp","CO2 peroxisomal transport",50.1248657142857,"Transport, peroxisomal"
"EX_imp_e","IMP exchange",78.3075709976862,"Exchange/demand reaction"
"PGPP_hsc","Transport of Phosphatidyl Glycerol Phosphate, Mitochondrial",2.50896566701643,"Glycerophospholipid metabolism"
"PEPCKm","Phosphoenolpyruvate carboxykinase (GTP)",190.361628175872,"Glycolysis/gluconeogenesis"
"EX_glu__L_e","L-Glutamate exchange",-100,"Exchange/demand reaction"
"SK_arg__L_c","Sink arg L[c]",-61.856368757365,"Exchange/demand reaction"
"EX_leuktrA4_e","Leukotriene A4 exchange",100,"Exchange/demand reaction"
"r2378","Mitochondrial Carrier (MC) TCDB:2.A.29.7.2",58.7726499483371,"Transport, mitochondrial"
"CRMte","Ceramide Diffusion",3.0106899295532,"Sphingolipid metabolism"
"RE1447N_1","Phosphatidylinositol-3,4-Bisphosphate 4-Phosphatase",-162.458341477257,"Phosphatidylinositol phosphate metabolism"
"SK_glu__L_c","Sink glu L[c]",-1000,"Exchange/demand reaction"
"EX_trp__L_e","L-Tryptophan exchange",-100,"Exchange/demand reaction"
"EX_uri_e","Uridine exchange",100,"Exchange/demand reaction"
"SO4HCOtex","Sulfate transport via bicarbonate countertransport",200,"Transport, extracellular"
"PYK","Pyruvate kinase",1000,"Glycolysis/gluconeogenesis"
"THMDt2","Thymidine transport in via proton symport",-24.2943316904826,"Transport, extracellular"
"3AIBt1","3-Amino-Isobutyrate Transport, Proton Symport",11.3239585291196,"Transport, extracellular"
"ICDHym","Isocitrate dehydrogenase  NADP",-479.269161147034,"Citric acid cycle"
"r0840","Free diffusion",-73.1301974887773,"Transport, endoplasmic reticular"
